,long,short
2015-11-01,"{'COV': 0.0, 'CNX': 0.1948998178506374, 'CMG': -0.04991803278688532, 'ES': -0.00045413260672107225, 'FLR': 0.025451180009255007, 'WEC': -0.02553485162180813, 'MCO': 0.0890801385939421, 'EQT': -0.12762892538173437, 'CMI': -0.020367054610563935, 'ATI': -0.13314646110721798, 'PWR': 0.1000000000000001, 'FOSL': -0.2916589946602836, 'LUV': -0.012623985572587969, 'BKR': 0.026116003644093513, 'PRGO': -0.06643425639676376, 'HOG': -0.010861865407319973, 'T': -0.0003802281368821887, 'EXPD': -0.023146163737676775, 'DLTR': 0.14942878903274923, 'EXC': -0.012815036309269574}",{}
2015-12-01,"{'TT': 0.25000000000000006, 'KMI': -0.3680203045685279, 'ATI': -0.10941271118262265, 'PRU': -0.0642201834862385, 'PCAR': -0.04652266793258962, 'EXC': 0.010752688172043012, 'FCX': -0.18000000000000005, 'SPG': 0.039578348315333405, 'CHK': -0.1461100569259962, 'NTAP': -0.12407680945347119, 'COV': 0.0, 'PVH': -0.1927830500993158, 'QCOM': 0.025386847195357765, 'HP': -0.07418397626112759, 'CMG': -0.17732478398024953, 'SYK': -0.04128191200434544, 'ES': 0.013901549680948026, 'PGR': 0.03610503282275705, 'FIS': -0.04866301278857332, 'STX': 0.01406926406926409}",{}
2016-01-01,"{'DNR': -0.22388059701492527, 'HAR': 0.06666635703703014, 'CMG': -0.033560913164070755, 'COV': 0.0, 'ORLY': 0.05011068625477959, 'HES': -0.12186865267434, 'FCX': -0.30312500000000003, 'ADS': -0.26321513186002266, 'NWSA': -0.01145662847790512, 'TT': 4.333333333333334, 'COL': 0.2776726584673605, 'SHW': -0.006381594992277138, 'PVH': 0.009138742730545508, 'HOT': 0.1346938775510204, 'AMG': -0.13490691489361697, 'GNW': -0.24043715846994543, 'NE': -0.26578647453109006, 'DOV': -0.027835288704853942, 'MPC': -0.1913691821057388, 'QCOM': -0.08273724368144966}",{}
2016-02-01,"{'DNR': -0.09859154929577459, 'GNW': -0.22627737226277375, 'FCX': 0.6949541284403667, 'POM': 0.015873091206796173, 'HAR': 0.2653039027511197, 'RF': -0.0759493670886076, 'HBAN': 0.02213001383125854, 'DISCA': -0.08525429930479321, 'COV': 0.0, 'ADS': 0.050658241179568214, 'REGN': -0.07950813777894968, 'DVN': -0.2718293164757013, 'MMM': 0.05806255231717522, 'CF': 0.23200312989045382, 'EFX': -0.0016077170418006088, 'AMCR': 0.02244039270687239, 'NBR': 0.0028233180403606003, 'MRK': -0.0036347114947751858, 'SBUX': -0.037156704361873995, 'HOT': -0.06474820143884892}",{}
2016-03-01,"{'TT': 3.0, 'DNR': 0.6946564885496184, 'POM': 0.569228787694091, 'HES': 0.2082813669244199, 'SWN': 0.3654822335025381, 'ZTS': 0.0684523809523809, 'COV': 0.0, 'CPRI': -0.0005264081417792794, 'GE': 0.08116627265563445, 'DHI': 0.11996873778819853, 'LLY': -0.008596868283696688, 'JNPR': 0.030831099195710514, 'KEY': 0.04108108108108117, 'CBRE': 0.12140077821011677, 'AN': -0.12073836880768513, 'VNO': 0.08627518512140517, 'CTL': 0.05234297108673982, 'PFE': -0.005108055009823143, 'AMZN': 0.06714123928166968, 'APH': 0.08229329173166924}",{}
2016-04-01,"{'HAR': 0.06976715927510976, 'BSX': 0.1709401709401711, 'GLW': -0.09703504043126689, 'KIM': -0.01316386745347266, 'COV': 0.0, 'MUR': 0.45747236905333977, 'PWR': 0.0627256317689531, 'COG': 0.05094339622641518, 'FAST': -0.024847632442569042, 'ZION': 0.1467391304347827, 'DO': 0.14596126594237127, 'PM': 0.0036177644710579625, 'XRX': -0.13115384615384615, 'JNPR': -0.07879843273835432, 'MS': 0.09313725490196077, 'AMGN': 0.055209194020881806, 'MO': 0.005847953216374251, 'NBL': 0.18181818181818166, 'WU': 0.043902439024390394, 'FIS': 0.03394039735099345}",{}
2016-05-01,"{'HAR': 0.0869577069953724, 'AVP': -0.17584745762711856, 'RF': 0.040865384615384595, 'GNW': 0.024930747922437758, 'GPS': -0.22110817941952504, 'HOT': 0.4583333333333333, 'AMCR': 0.06941431670281982, 'SWN': 0.03875379939209725, 'AES': -0.005274261603375602, 'NRG': 0.09103448275862071, 'CNX': 0.017488076311605774, 'MRO': -0.06405425772418988, 'CNP': 0.06267332224070987, 'FCX': -0.2102941176470588, 'NI': 0.0515361744301288, 'HBAN': 0.030127462340672047, 'DNR': 0.02295918367346935, 'NEM': -0.07550077041602474, 'IPG': 0.04052684903748738, 'NTAP': 0.07778295295761536}",{}
2016-06-01,"{'AVP': -0.02583979328165377, 'CHK': 0.0166270783847981, 'GPS': 0.18354860639021067, 'NE': 0.0012061991325113335, 'COV': 0.0, 'ATI': 0.046166529266281835, 'CF': -0.1288852051388313, 'PBI': -0.03939766567972131, 'CTL': 0.07240811848601209, 'M': 0.02854908095424327, 'GLW': -0.010165864098448435, 'FLIR': 0.0003419972640219413, 'KR': 0.027794561933534793, 'GNW': -0.29120879120879123, 'RIG': 0.2145045965270686, 'HRL': 0.06255924170616127, 'DAL': -0.16176100628930817, 'FCX': 0.005586592178770996, 'LM': -0.12904324140279205, 'PVH': 0.006770553465878664}",{}
2016-07-01,"{'GNW': 0.10852713178294565, 'CHK': 0.2752941176470588, 'RF': 0.08689839572192518, 'COV': 0.0, 'HBAN': 0.06824146981627302, 'KEY': 0.07476635514018679, 'ADS': 0.1817204878835097, 'POM': 0.021978130298211215, 'CME': 0.053909318100678345, 'BLK': 0.07080709044867217, 'ATI': 0.3993685872138911, 'SWN': 0.14263322884012541, 'CRM': 0.02776730745068468, 'F': -0.006711409395973182, 'PBCT': 0.050080775444264876, 'PVH': 0.07076627944154322, 'DVN': 0.06391087657578422, 'BAC': 0.09836065573770501, 'DAL': 0.06426426426426429, 'MAR': 0.07988587731811685}",{}
2016-08-01,"{'WMB': 0.17987486965589153, 'COV': 0.0, 'GNW': 0.6198630136986303, 'GLW': 0.025870646766169132, 'NWSA': 0.08627773212818411, 'FAST': 0.007306889352818401, 'PBCT': 0.07071483474250576, 'FTR': -0.11538498804986758, 'HPQ': 0.02252614641995182, 'NRG': -0.12143928035982003, 'CB': 0.02158084042459872, 'KMI': 0.08796296296296294, 'TGNA': -0.07109004739336496, 'HIG': 0.035274815422477415, 'MRO': 0.12225705329153609, 'GPS': -0.028275212064090383, 'VTR': -0.04193652849740927, 'DVN': 0.1481274455002794, 'HOT': 0.17551020408163265, 'PRU': 0.05995982073868042}",{}
2016-09-01,"{'HAR': -0.07142821598650456, 'COV': 0.0, 'RIG': 0.11041666666666672, 'POM': 0.023255935235227707, 'NE': 0.09688581314878886, 'MLM': -0.019186145226102135, 'PSA': 0.0033114296062502525, 'FCX': 0.052999999999999936, 'DLTR': -0.041995387789780236, 'NI': 0.008411214953271016, 'ADS': 0.04832484174772264, 'DVA': 0.024182297318245047, 'PFE': -0.02484266313348791, 'BSX': -0.011217282924802641, 'AVY': 0.00823447313328666, 'PDCO': -0.004320203303684923, 'APA': 0.2943665107993767, 'THC': -0.05543976656940385, 'AMG': 0.01666666666666675, 'KMB': -0.007464012795450536}",{}
2016-10-01,"{'COV': 0.0, 'GME': -0.12830777581761438, 'CTSH': 0.05537737866153509, 'HAR': 0.10256265976431246, 'NRG': -0.05839416058394165, 'KMI': -0.11334002006018061, 'MLM': 0.03574522145868237, 'MCK': -0.234952184511532, 'HST': -0.0007390983000738941, 'ZTS': -0.07661849138784395, 'AZO': -0.02767005554973274, 'FCX': 0.01879699248120294, 'GRMN': 0.014841849148418478, 'AMZN': -0.055239234449760706, 'FOSL': -0.011956521739130501, 'SPG': -0.09857543337719543, 'MOS': -0.039621016365202336, 'NI': -0.02601021830004655, 'POM': 0.12195188652585723, 'VFC': -0.031051964512040682}",{}
2016-11-01,"{'DNR': 0.5303643724696354, 'GNW': 0.028846153846153872, 'COV': 0.0, 'HOT': 0.22384428223844283, 'AMZN': -0.06061326658322897, 'HES': 0.15328305235137543, 'CHK': 0.26582278481012656, 'JNPR': 0.07136788445199659, 'VZ': 0.032663924510041166, 'RIG': 0.3285272914521111, 'REGN': 0.09759203519333187, 'CMG': 0.10006106361718667, 'PEAK': -0.034117647058823565, 'DO': 0.062352941176470514, 'EMR': 0.1085152838427949, 'BMY': 0.1081139873830759, 'CBRE': 0.12383900928792567, 'SWN': 0.10623781676413255, 'EMC': -0.03196063603060333, 'NEM': -0.13938179736691464}",{}
2016-12-01,"{'CTL': 0.010290556900726496, 'AMZN': -0.003375819034834683, 'COV': 0.0, 'THC': -0.025607353906763004, 'MNST': -0.0035955056179774515, 'AVP': -0.059813084112149424, 'FTR': -0.03998770026634348, 'AME': 0.020425714900021562, 'GNW': -0.11805555555555561, 'FMC': 0.0025728987993138388, 'TRIP': -0.040707141195626885, 'GRMN': -0.06048476762285966, 'NEE': 0.052276884567247446, 'WFC': 0.03717948717948722, 'NFX': -0.1297808336914482, 'HAR': -0.3465337827176716, 'CME': 0.04891853648675969, 'PHM': -0.021229050279329555, 'OKE': 0.027280663465735485, 'ORCL': -0.041215323645971}",{}
2017-01-01,"{'COV': 0.0, 'FCX': 0.23488905891354248, 'HAR': -0.09091089014851644, 'SWN': -0.15, 'AXP': 0.024242424242424225, 'WYNN': 0.16326278004703548, 'HOG': -0.028204144282425153, 'GPS': 0.013896037056098794, 'RL': -0.03114268798105399, 'AMCR': 0.0, 'MNST': -0.04591265397536388, 'A': 0.06612867070163647, 'FISV': 0.005804156524995362, 'GM': 0.046895640686922, 'NWSA': 0.0639853747714809, 'MNK': -0.03504950495049511, 'NUE': -0.0275583318023149, 'TJX': -0.00871520944616256, 'MS': -0.009350518069244312, 'POM': 0.11184178172597828}",{}
2017-02-01,"{'COV': 0.0, 'CNX': -0.08912280701754383, 'HBAN': 0.03193277310924361, 'MRO': -0.057668711656441794, 'KEY': 0.03648732220160791, 'HST': -0.008717310087173026, 'UAA': -0.047575057736720446, 'SWN': -0.1810250817884406, 'SNA': -0.06248138662219299, 'KMI': -0.0516359918200408, 'MSFT': 0.0, 'M': 0.13284920973942757, 'BDX': 0.040805385119437626, 'GT': 0.07849031396125578, 'POM': 0.7633156822954722, 'NAVI': 0.015772870662460654, 'GNW': 0.1924198250728862, 'DO': 0.023086269744835904, 'TJX': 0.05236343051231253, 'STT': 0.036791654919650404}",{}
2017-03-01,"{'COV': 0.0, 'DNR': -0.06859205776173283, 'HBAN': -0.06995230524642296, 'AVP': -0.013483146067415842, 'NBR': -0.11705383119526053, 'FCX': -0.03068862275449103, 'RL': 0.025782937365010753, 'NAVI': -0.04447852760736184, 'STT': -0.014550794286477152, 'JCI': 0.0028467908902691363, 'NFLX': 0.034794175301036116, 'HUM': -0.025789626195305726, 'HRL': -0.01887366818873682, 'USB': -0.07327586206896555, 'SRE': 0.013380281690140827, 'STZ': 0.01241424371120534, 'PSA': -0.03125, 'WMB': 0.0385103681760474, 'PVH': 0.11886136462407645, 'ESRX': -0.07377740303541316}",{}
2017-04-01,"{'COV': 0.0, 'DNR': -0.13281249999999994, 'HBAN': -0.04911092294665538, 'RIG': -0.1140562248995984, 'URBN': -0.03744215397559952, 'NBR': -0.2142905588714053, 'AMGN': -0.007936507936507922, 'TDC': -0.061434544869733036, 'POM': 0.3320897312458372, 'AIZ': 0.004376122082585285, 'TIF': -0.039454565776237856, 'NE': -0.2245557350565429, 'LM': 0.033771106941838706, 'MKC': 0.022059614763800677, 'QEP': -0.06934291894847727, 'SPG': -0.04074497411416663, 'MLM': 0.009106780540744618, 'JNJ': -0.010056843025797915, 'DNB': 0.015207679878338643, 'NSC': 0.04684085510688842}",{}
2017-05-01,"{'COV': 0.0, 'DNR': -0.3139013452914798, 'NE': -0.15800415800415799, 'MAR': 0.14012738853503173, 'VAR': 0.0892091079089209, 'NBR': -0.1456270716436664, 'HAS': 0.05802939575394679, 'ORLY': -0.025599742392529323, 'IVZ': -0.03254113345521026, 'PXD': -0.03738317757009337, 'XRAY': 0.0011299435028248634, 'MCO': 0.004634892872759084, 'WMT': 0.05372791265622748, 'CF': 0.011958762886597902, 'HSY': 0.07319515369980978, 'M': -0.19602032176121942, 'LNC': -0.020955165692007782, 'MCK': 0.17904975682753466, 'AEE': 0.0357856857257097, 'AAPL': 0.057107790051259814}",{}
2017-06-01,"{'DNR': -0.03773584905660381, 'COV': 0.0, 'NE': -0.10396039603960394, 'AVP': 0.11470588235294121, 'NBR': -0.06724715678310318, 'RIG': -0.09560439560439553, 'POM': -0.006173807919823519, 'CRM': -0.03777777777777784, 'SPG': 0.050353291186314694, 'IBM': 0.0067430883344572244, 'CB': 0.017258124766529714, 'BKNG': -0.004115533076001607, 'DIS': -0.013668088406359021, 'UNP': -0.015068096203998863, 'LUV': 0.03421595598349385, 'HON': -0.001999333555481582, 'QEP': 0.005976520811099227, 'VRSN': 0.026615129762562084, 'PPG': 0.032640949554896256, 'WYNN': 0.017606490872210966}",{}
2017-07-01,"{'DNR': -0.06410256410256415, 'COV': 0.0, 'TDC': 0.07645466847090669, 'NE': 0.09289617486338794, 'IVZ': -0.019263264616424476, 'POM': -0.00931359803885164, 'BKNG': 0.08032827919708997, 'CCI': 0.0005534646889528133, 'XEC': 0.046950416849495406, 'NBR': -0.06090288458943845, 'IBM': -0.057994781960491994, 'HSY': -0.016274864376130245, 'GOOG': 0.020083755399153733, 'SRCL': 0.00626631853785906, 'RTN': 0.05930615672847088, 'LRCX': 0.11743296442100574, 'THC': -0.10659114315139033, 'JPM': 0.0025925053028517425, 'HPQ': 0.08587429993777218, 'JNJ': -0.0005711954304365008}",{}
2017-08-01,"{'COV': 0.0, 'TIF': -0.04477942806473057, 'CRM': 0.04509138666958509, 'UNH': 0.02846207751603688, 'KIM': -0.03317249698431829, 'EMC': 0.0, 'NFLX': -0.042632473012219854, 'POM': -0.07547553006440688, 'CMG': -0.07954545454545456, 'FLS': -0.044845360824742136, 'XEC': 0.009765830095558044, 'DAL': -0.04593487168427853, 'UNP': 0.028630705394190777, 'IQV': 0.05969984550871768, 'QEP': -0.12817279819000257, 'IPG': -0.0597171293871137, 'SHW': 0.008871410279861061, 'HBAN': -0.056313993174061446, 'MRO': -0.08658743633276737, 'LB': -0.20738853503184715}",{}
2017-09-01,"{'AVP': -0.06451612903225812, 'DNR': 0.25233644859813087, 'COV': 0.0, 'CTL': -0.04682274247491634, 'POM': 0.08965872770388704, 'NBR': 0.24541851563293943, 'QEP': 0.1306021890440097, 'TPR': -0.026759432700026762, 'UAA': 0.016656384947563205, 'KEY': 0.08985879332477538, 'FOSL': 0.12139423076923074, 'MAT': -0.04797047970479711, 'CAG': 0.03534852989758838, 'DVN': 0.16938435940099833, 'MDLZ': 0.002343139807341927, 'PBCT': 0.08523489932885915, 'LMT': 0.01415358744394626, 'NLSN': 0.06493884682585896, 'DFS': 0.09066330209084357, 'HST': 0.02985984156002428}",{}
2017-10-01,"{'AVP': -0.03404255319148939, 'COV': 0.0, 'KEY': -0.03345070422535213, 'AAPL': 0.09579628132578819, 'DNR': -0.06106870229007639, 'GME': -0.09491374047527519, 'FTR': 0.03681467128783124, 'TPR': 0.022394249377937384, 'ACN': 0.06286867432474383, 'AMT': 0.048388337564427966, 'DISCK': -0.12352362204724417, 'LMT': -0.008484221417485702, 'MHK': 0.05480335267569308, 'HON': 0.01662763466042151, 'TRIP': -0.087800875273523, 'CMG': -0.11694975804618248, 'MNK': -0.15252876639015242, 'IQV': 0.13586214143112318, 'PM': -0.05922480620155043, 'WELL': -0.0551232166018158}",{}
2017-11-01,"{'EMC': -0.010982863896001546, 'NBR': 0.055949959706819305, 'COV': 0.0, 'FOSL': -0.10943396226415096, 'CMG': 0.11949246046340571, 'NAVI': 0.025092936802973937, 'JWN': 0.1532947339398951, 'AGN': -0.011646562481430742, 'LM': 0.03822762814943528, 'AIV': 0.008544795442775904, 'CAH': -0.026756461594466673, 'FB': -0.02840535205088839, 'TSCO': 0.13458555919352064, 'PSA': 0.024239518406051798, 'NWL': -0.23695227463019813, 'UAA': 0.06575781876503596, 'DNR': 0.3779527559055118, 'HUM': 0.017964309844600696, 'XRX': -0.02240693892302136, 'LNC': 0.007007708479327261}",{}
2017-12-01,"{'COV': 0.0, 'CTL': 0.14661984196663738, 'HPQ': -0.01068158697863687, 'INTC': 0.03205128205128209, 'FOSL': 0.10212765957446805, 'CMCSA': 0.07829787234042547, 'MYL': 0.1444414390045984, 'CSCO': 0.0325297705489398, 'PWR': 0.031075697211155426, 'FTR': -0.14898974003902568, 'BA': 0.062691420577003, 'ROK': 0.01766958424507653, 'BKR': 0.05346250448510938, 'ADBE': -0.023786975655952215, 'PBI': 0.047790525333479696, 'LRCX': -0.028488760293790365, 'HP': 0.09026655896607429, 'FIS': 0.0026318675293344564, 'DHI': 0.0022312373225152017, 'KR': 0.0715754833401893}",{}
2018-01-01,"{'COV': 0.0, 'MAT': 0.02723735408560311, 'TGNA': 0.024626865671641796, 'HAR': 0.07674418604651163, 'BDX': 0.12947499760053757, 'XEL': -0.053336308859629554, 'LM': 0.008381351492928242, 'PCG': -0.043076229138475496, 'DISCA': 0.09189895470383272, 'HPQ': 0.10096889342172363, 'HOT': -0.002793296089385475, 'CI': 0.020637254901960823, 'UNH': 0.0712780405563621, 'BWA': 0.09495729971533147, 'SWN': -0.2535211267605633, 'FB': 0.05183475911751451, 'ETFC': 0.050723161540028414, 'MYL': 0.011806375442739079, 'VTR': -0.06832889227255418, 'MMM': 0.06246560264171714}",{}
2018-02-01,"{'SWN': -0.1271393643031785, 'COV': 0.0, 'NWL': -0.020137103684661477, 'JNPR': -0.004977187888842845, 'COP': -0.0746322210261931, 'PSA': -0.008510638297872238, 'BBBY': -0.06429615197272286, 'KIM': -0.05899705014749267, 'MUR': -0.19191919191919196, 'NOV': -0.04651162790697674, 'RRC': -0.06393678160919544, 'GE': -0.11386470194239781, 'OXY': -0.1255935058967683, 'REGN': -0.12612833728762715, 'DISCA': -0.024077046548956718, 'PEAK': -0.0883325460557393, 'AEP': -0.036714670042728284, 'STZ': -0.014533232342359504, 'CHK': -0.19197707736389685, 'NTAP': -0.013351829374024677}",{}
2018-03-01,"{'COV': 0.0, 'FTR': 0.07225433526011561, 'HOT': 2.0950413223140494, 'GOOG': -0.06867231714912393, 'REGN': 0.07494927423130947, 'GOOGL': -0.06525226670512092, 'EMC': 0.24620949804873676, 'CTL': -0.051428571428571476, 'GE': -0.04747550866616421, 'ORLY': 0.015392193079669991, 'BIIB': -0.04959911145048773, 'CHK': 0.06713780918727916, 'NAVI': 0.030141843971631194, 'NBR': 0.08612952916750376, 'DNR': 0.25688073394495414, 'HBAN': -0.02569593147751602, 'RRC': 0.08924485125858124, 'MLM': 0.01591511936339526, 'CL': 0.04085393948702191, 'TMO': -0.009701708659137075}",{}
2018-04-01,"{'COV': 0.0, 'GOOGL': -0.008797026138066455, 'GOOG': -0.0053675133454566875, 'POM': -0.10511696651546812, 'PBI': -0.05892350672941081, 'NE': 0.26558265582655827, 'LRCX': -0.08152400835073072, 'EXPE': 0.0507889085986369, 'GS': -0.051467531387710964, 'FTR': 0.12771739130434787, 'NFLX': 0.07028841542782757, 'HAR': -0.3465909090909091, 'ZBH': 0.057681538174351246, 'DISCK': 0.13194090677534387, 'LUV': -0.07627422828427853, 'ABC': 0.05194962460644231, 'ZTS': 0.005119453924914523, 'URBN': 0.09014618299945873, 'UNH': 0.08212514757969297, 'MMM': -0.1085091697889962}",{}
2018-05-01,"{'COV': 0.0, 'FTR': -0.10481927710843385, 'HAR': -0.04521739130434783, 'POM': -0.009520555096771847, 'AVP': -0.28853754940711457, 'GOOGL': 0.08235757158319398, 'REGN': -0.008615851846961389, 'PBI': -0.10877875545703357, 'LMT': -0.012394235854045478, 'PDCO': -0.09904306220095696, 'HPQ': 0.02704056084126203, 'GNW': 0.24637681159420297, 'BLK': 0.03138247520269992, 'FOSL': 0.4743935309973045, 'RCL': -0.031213535589264953, 'AVGO': 0.0918936659008861, 'OI': -0.08299798792756533, 'HBAN': 0.002985074626865608, 'ZTS': 0.002911208151382934, 'WMB': 0.04869251577998205}",{}
2018-06-01,"{'COV': 0.0, 'AVP': -0.1049723756906077, 'EMC': -0.0037042642853159775, 'GNW': 0.2857142857142857, 'HAR': -0.034071550255536626, 'GAS': -0.03804347826086957, 'POM': 0.0631177423039863, 'CTL': 0.04438466711499665, 'GWW': -0.0045587101531859246, 'PBI': -0.058246763723920576, 'FIS': 0.0330809087285772, 'KMI': 0.05617977528089885, 'FTR': -0.27762803234501343, 'DVN': 0.05802901450725364, 'UAA': 0.060377358490566094, 'HST': -0.02329038652130817, 'ZTS': 0.010325369191979822, 'MRO': -0.02584968884633792, 'RIG': 0.06497622820919179, 'IVZ': -0.04113533525298231}",{}
