,long,short
2018-07-01,"{'COV': 0.0, 'AVP': -0.012422360248447215, 'FTR': -0.018796992481203107, 'DNR': -0.046511627906976875, 'AIZ': 0.068427978540338, 'XRX': 0.09115770282588878, 'GNW': 0.03370786516853921, 'PWR': 0.03019213174748405, 'DRI': 0.00757352217960063, 'CNX': -0.0713063320022818, 'NWSA': -0.024080267558528393, 'HOT': -0.1016949152542373, 'BBBY': -0.061190738699007687, 'NAVI': 0.022471910112359533, 'CHRW': 0.10237109522017328, 'FAST': 0.20455560518088425, 'MCHP': 0.03552601421040562, 'EMC': 0.026018262357475223, 'LM': -0.0041322314049587585, 'GT': 0.05486399262332862}",{}
2018-08-01,"{'COV': 0.0, 'DISCK': 0.04995904995904991, 'DNR': 0.251685393258427, 'UAA': 0.030745967741935457, 'HOT': -0.0880503144654088, 'EBAY': 0.037741638539429176, 'NLSN': 0.12895716945996274, 'AVP': 0.24374999999999994, 'CHK': -0.008948545861297539, 'AVGO': -0.018926677370700213, 'GNW': 0.0, 'HRL': 0.09498986388647555, 'DISCA': 0.054566123531640684, 'NBR': 0.04575258105415684, 'NWSA': -0.12818745692625771, 'VNO': 0.09090909090909084, 'EQT': 0.042382588774341326, 'GPS': 0.009988901220865688, 'HAR': -0.05309734513274336, 'SJM': -0.06572546026900697}",{}
2018-09-01,"{'COV': 0.0, 'NWL': -0.06113092205807434, 'GNW': -0.10322580645161299, 'CHK': 0.006726457399103139, 'HAR': 0.12149532710280374, 'AVY': 0.03625916385971861, 'IVZ': -0.049111318989710044, 'EMC': 0.1333267612449926, 'WMB': -0.07010785824345148, 'SJM': -0.0074535429855013685, 'AIZ': 0.05206645056726095, 'RTX': 0.05955678670360116, 'GT': 0.028385295486272825, 'UAA': 0.034617259873232435, 'AMG': -0.06356643356643359, 'DLTR': 0.013673088875077616, 'PDCO': 0.07636539391010141, 'FOSL': 0.031914893617021385, 'HRL': 0.006613756613756614, 'IPG': 0.007626310772163972}",{}
2018-10-01,"{'COV': 0.0, 'GNW': 0.02147971360381858, 'WMB': -0.11037891268533771, 'KLAC': -0.10658658251043468, 'SJM': 0.051649928263988586, 'SLB': -0.16155492154065612, 'ADBE': -0.09567265234030027, 'ADP': -0.04823989569752283, 'RHI': -0.14618768328445755, 'R': -0.2515769400029338, 'ICE': 0.026868521549372793, 'SWN': 0.021032504780114612, 'PRGO': -0.0016067776803973042, 'REGN': -0.16527644496936594, 'DAL': -0.056173725771715644, 'WFC': 0.009225092250922422, 'DE': -0.10729145351613134, 'PG': 0.07387796268280401, 'SBUX': 0.024004364429896348, 'PNC': -0.05733909553943514}",{}
2018-11-01,"{'COV': 0.0, 'DNR': -0.34492753623188416, 'NE': -0.1918604651162791, 'QEP': -0.1037903464613563, 'NVDA': -0.22943517816527667, 'NOC': -0.009058253943463974, 'FTR': -0.26844262295081966, 'ADBE': 0.021164882575603356, 'NBR': -0.35400626110500044, 'GE': -0.25130890052356025, 'GNW': 0.09647058823529416, 'AMZN': 0.041046361939723996, 'AVP': 0.16574585635359107, 'CHK': -0.18888888888888888, 'THC': 0.006952491309385852, 'AMCR': 0.09483793517406952, 'POM': -0.24491711253398823, 'ATI': 0.0003809523809524405, 'SWN': -0.10575139146567708, 'UNH': 0.07357833352902043}",{}
2018-12-01,"{'COV': 0.0, 'FTR': -0.3497267759562842, 'DNR': -0.2904564315352698, 'NE': -0.394919168591224, 'EMC': 0.18474176578817786, 'POM': -0.15669165217173678, 'GE': 0.005563282336578586, 'BBBY': -0.12260216847372815, 'QEP': -0.3453496926691506, 'NFX': -0.17221908526256355, 'GAS': -0.07872340425531915, 'SO': -0.0671201814058957, 'DO': -0.283763277693475, 'NBR': -0.39028856475342555, 'FLIR': -0.06163328197226496, 'NOC': -0.06672649939516914, 'HAR': -0.04892367906066536, 'EOG': -0.18580854929712148, 'MNK': -0.328516787080323, 'FCX': -0.1715927750410509}",{}
2019-01-01,"{'COV': 0.0, 'AVP': 0.5743243243243243, 'HOT': 0.1810344827586207, 'QEP': 0.5063757016989476, 'IVZ': 0.1095334685598378, 'DNR': 0.23030303030303026, 'CHK': 0.425, 'NBR': 0.5178969729155601, 'JEF': 0.2131681877444589, 'LRCX': 0.2706191543634536, 'ACN': 0.10517418785829782, 'MNK': 0.40038436899423446, 'AGN': 0.08905120833009564, 'CVS': 0.01829070896730326, 'HUM': 0.09062343783474967, 'MTB': 0.16603773584905657, 'UNP': 0.1726635157798445, 'MSI': 0.02643171806167399, 'WBA': 0.07532101471969938, 'SNA': 0.1596510359869137}",{}
2019-02-01,"{'COV': 0.0, 'PCG': 0.3222049689440994, 'EMC': 0.6457110409722427, 'PBI': -0.008004016775946702, 'GME': 0.03448244339010323, 'FTR': 0.5326633165829144, 'MDT': 0.018384919711426556, 'M': -0.05419354838709684, 'KR': 0.03787327021121628, 'HAR': 0.014814814814814815, 'KMB': 0.04692632566870014, 'CME': -0.005834371813753264, 'V': 0.09589143240623357, 'CINF': 0.06973464940392254, 'MKC': 0.09914897132942245, 'AZO': 0.10727594339622645, 'AMGN': 0.027055792068115526, 'TEL': 0.01730500063621325, 'HIG': 0.04776579352850543, 'CLX': 0.053548076261270575}",{}
2019-03-01,"{'COV': 0.0, 'CNX': 0.005602240896358424, 'DO': 0.09613375130616508, 'NWL': -0.05750165234633185, 'RRC': 0.04323308270676683, 'UNH': 0.019077700568540752, 'ORLY': 0.04073974805682119, 'CVS': -0.07256764020784813, 'AN': 0.00563063063063051, 'ADM': 0.011519607843137401, 'PCG': 0.04093567251461984, 'AVP': -0.06687898089171973, 'FOSL': -0.1332912192040429, 'WELL': 0.042075337597725776, 'CTL': -0.07161345987920623, 'CPRI': -0.048460898502495804, 'TPR': -0.07791429427629602, 'TRIP': -0.04047818791946308, 'IFF': 0.011580822805312542, 'ESS': 0.03901674810697914}",{}
2019-04-01,"{'COV': 0.0, 'REGN': -0.16816562022738843, 'FTR': 0.41791044776119424, 'BIIB': -0.04111766428242768, 'BA': -0.021021339844994203, 'NWL': -0.06638714185884004, 'MNK': -0.29727272727272724, 'URI': 0.21913660351241443, 'GME': -0.15937803692905722, 'PBI': 0.028935221041544015, 'FOSL': -0.05221174764321965, 'CCL': 0.07578861122490788, 'HUM': -0.048011438461827864, 'MPC': 0.006825341267063363, 'CTL': -0.05442804428044279, 'KR': 0.042446941323345797, 'TDC': 0.03153357531760437, 'AIZ': -0.003446418955304181, 'SCHW': 0.056092387461701684, 'MCK': 0.010574277854195359}",{}
2019-05-01,"{'COV': 0.0, 'REGN': -0.1204524253731343, 'BA': -0.09232808526754328, 'LLY': -0.003948753948753849, 'ISRG': -0.09139774437559858, 'CSCO': -0.07088513638894044, 'VZ': -0.05029154518950446, 'POM': -0.1942534387631821, 'CHRW': 0.012872717719690056, 'PM': -0.11395551137069718, 'WAT': -0.05836265540699037, 'SPGI': -0.029615050121298114, 'XLNX': -0.15166835187057634, 'CTAS': 0.019394951744617566, 'NE': -0.2651515151515152, 'MAC': -0.07901372933594845, 'VTR': 0.049876630243214634, 'EMC': 0.06302521008403361, 'MCK': 0.023906408952187246, 'ZBH': -0.07434761201378633}",{}
2019-06-01,"{'COV': 0.0, 'PBI': 0.17582193773639798, 'DNR': -0.17333333333333334, 'NE': -0.0459183673469387, 'FTR': -0.06417112299465245, 'POM': -0.1503532378642282, 'URI': 0.1844079299874977, 'WYNN': 0.16292729898892636, 'PCG': 0.3325581395348839, 'LYB': 0.1724137931034483, 'RL': 0.09154375614552608, 'MCHP': 0.07845862286797212, 'PVH': 0.11814845507280697, 'EXPE': 0.16063089258965552, 'WHR': 0.2380178716490657, 'XYL': 0.12527262813522352, 'GPS': -0.03821656050955415, 'PNC': 0.08110975112199112, 'MAR': 0.12442246899570393, 'CRM': 0.006834771068347719}",{}
2019-07-01,"{'COV': 0.0, 'DNR': -0.1307692307692309, 'GME': -0.27305605786618453, 'SWN': -0.31464174454828653, 'POM': 0.06779743608235565, 'FTR': -0.24999999999999997, 'NE': 0.1435897435897436, 'LLY': -0.021196549825656105, 'KR': -0.03139643861293337, 'VZ': -0.027419647721082224, 'CMS': 0.007639012257949897, 'NLSN': 0.019918515165233196, 'BIIB': 0.0051988672386829105, 'CRM': -0.0004528692501778688, 'VNO': -0.005511022044088266, 'EQT': -0.051997463538364, 'PAYX': 0.004088712675009448, 'RCL': -0.04638094439318964, 'BLL': 0.012858979854264978, 'LHX': 0.09403448645175111}",{}
2019-08-01,"{'COV': 0.0, 'SWN': -0.28181818181818186, 'HAR': 0.12084592145015106, 'GME': -0.012437810945273478, 'DNR': 0.0, 'ALXN': -0.11224669603524225, 'PCG': -0.4200887902330744, 'PKI': -0.040697674418604654, 'VAR': -0.09669992325402907, 'CSX': -0.03869565217391307, 'MHK': -0.04421577297210387, 'PVH': -0.14282478196851284, 'COG': -0.10192102454642478, 'DOV': -0.024997363147347372, 'NFLX': -0.09406322282189669, 'XEC': -0.11732548359966369, 'DLTR': 0.0007885657959585835, 'APH': -0.060839388352673246, 'AMG': -0.10022482546444206, 'NTAP': -0.17715494447382332}",{}
2019-09-01,"{'COV': 0.0, 'MNK': -0.047430830039525564, 'AN': 0.07734806629834255, 'PXD': 0.04769569637411043, 'NBR': 0.1115571776155718, 'IFF': 0.13147747578293995, 'FTR': 0.08749999999999994, 'TPR': 0.2953500255493102, 'GT': 0.2760180995475112, 'MHK': 0.0620612908748502, 'MRO': 0.06666666666666665, 'BLK': 0.06702366979655719, 'FFIV': 0.09960845732184796, 'BEN': 0.11987256073277586, 'PVH': 0.16781548250265108, 'PRU': 0.137022397891963, 'PCG': -0.03567984570877524, 'BBY': 0.10258085592943485, 'MAT': 0.17181069958847736, 'XEC': 0.15205680705190971}",{}
2019-10-01,"{'COV': 0.0, 'RRC': 0.055263157894736833, 'QEP': -0.10244129399529253, 'MAT': 0.04097646033129894, 'HOT': 0.5758513931888545, 'POM': -0.07812629150330085, 'FLR': -0.16402953586497895, 'SBUX': -0.0459388246076298, 'BLK': 0.03607113392611607, 'PRU': 0.004480183802412413, 'DIS': -0.00669127826488236, 'MRK': 0.029415339735018864, 'DTE': -0.03990063654711991, 'NLSN': -0.05495026054002843, 'LHX': -0.01584311452446506, 'AXP': -0.008229041659523349, 'BLL': -0.041103448275862126, 'KSU': 0.05402550365954876, 'NOV': 0.05943396226415102, 'DISCK': 0.02186234817813762}",{}
2019-11-01,"{'COV': 0.0, 'DNR': -0.01980198019801982, 'QEP': -0.026976688296082768, 'POM': 0.01694984630917877, 'RRC': -0.14108910891089105, 'OI': 0.16449704142011842, 'PSA': -0.058517495395948346, 'XEC': 0.08061054137848801, 'BAX': 0.06286759900666564, 'WDC': -0.028577059519117123, 'EIX': 0.10134912800263239, 'CHRW': 0.033470507544581585, 'MNK': 0.2200647249190939, 'VTR': -0.1045550332306694, 'MDLZ': -0.002510137092102772, 'CHK': -0.5555555555555556, 'BXP': 0.005678846297541589, 'CF': 0.02233250620347399, 'FSLR': 0.05702257941063919, 'R': 0.08600085360648743}",{}
2019-12-01,"{'COV': 0.0, 'DNR': 0.4099999999999999, 'RRC': 0.3661971830985915, 'FOSL': 0.06056527590847916, 'QEP': 0.3719412724306689, 'GE': -0.012422360248447098, 'TRIP': 0.06372549019607844, 'FCX': 0.15357458075904679, 'GNW': 0.11111111111111122, 'AMGN': 0.027840221338405663, 'TIF': 0.004860267314702205, 'POM': 0.0, 'F': 0.023516237402015774, 'TAP': 0.06900702106318952, 'CNX': 0.2733812949640287, 'FTR': 0.34848484848484845, 'WDC': 0.2608519269776876, 'MAC': -0.00038986354775820707, 'PPL': 0.0665648854961832, 'WYNN': 0.14978709192619197}",{}
