,long,short
2015-11-01,"{'CNX': 0.1948998178506374, 'CMG': -0.04991803278688532, 'AKAM': -0.0513749382512761, 'PCAR': -0.012474012474012454, 'AVB': 0.03978673775408196, 'SRCL': -0.0033025099075297696, 'CSX': 0.05988745980707404, 'WDC': -0.0662671836446952, 'WEC': -0.02553485162180813, 'SWN': -0.171113155473781, 'SYK': 0.006531606332337025, 'VTR': -0.007679385649148075, 'PWR': 0.0995975855130785, 'EXC': -0.012815036309269574, 'IQV': 0.06234374999999992, 'MCO': 0.0890801385939421, 'PVH': 0.004208660981282484, 'ES': -0.00045413260672107225, 'FOSL': -0.2916589946602836, 'COV': 0.0, 'GE': 0.034637326813365996, 'BKR': 0.026116003644093513, 'STX': -0.03340440653873494, 'CNP': -0.07260726072607258, 'R': -0.0752284595300261, 'XRX': 0.11889400921658995, 'WMT': 0.026963196221216245, 'UNP': -0.05440479161467431, 'COG': -0.12548828125, 'PRGO': -0.06643425639676376}",{}
2015-12-01,"{'TT': 0.25000000000000006, 'CHK': -0.1461100569259962, 'CMG': -0.17732478398024953, 'MDLZ': 0.02121287746443727, 'KMI': -0.3680203045685279, 'NOV': -0.09329940627650544, 'ATI': -0.10941271118262265, 'CCI': 0.01358281358281344, 'ABT': -0.006781302978929551, 'PCAR': -0.04652266793258962, 'NFX': -0.150313152400835, 'REGN': -0.011615839781520247, 'SPG': 0.039578348315333405, 'NTAP': -0.12407680945347119, 'PRU': -0.0642201834862385, 'APA': -0.09870953135612405, 'AMP': -0.06348890436859385, 'PEG': -0.005728067530901562, 'LRCX': 0.01819697180163915, 'SWN': -0.2073578595317726, 'CSCO': -0.0012836970474968395, 'JEF': -0.022457067371202104, 'EXC': 0.010752688172043012, 'ABBV': 0.01736920144037281, 'NLSN': -0.0070993914807302525, 'TRV': -0.01559624140269301, 'LIN': -0.08179027626497665, 'ORCL': -0.06551059730250469, 'UAA': -0.07119815668202757, 'SLB': -0.09178818112049122}",{}
2016-01-01,"{'DNR': -0.22388059701492527, 'HOT': 0.1346938775510204, 'CMG': -0.033560913164070755, 'TT': 4.333333333333334, 'HAR': 0.06666635703703014, 'PVH': 0.009138742730545508, 'ADS': -0.26321513186002266, 'NE': -0.26578647453109006, 'CHK': -0.23648648648648649, 'ORLY': 0.05011068625477959, 'FCX': -0.30312500000000003, 'MDLZ': -0.022371364653243814, 'BBBY': -0.09324291596028098, 'NWSA': -0.01145662847790512, 'COL': 0.2776726584673605, 'HES': -0.12186865267434, 'EXPE': -0.16672407853944193, 'LUV': -0.09806872335089031, 'JEF': -0.027586206896551748, 'CF': -0.25116822429906543, 'GPS': 0.024961793173713807, 'KSU': -0.03131342418092216, 'ABT': -0.13310069790628107, 'CMI': 0.036214644462067264, 'JWN': -0.014425314099581142, 'NBR': -0.1320673167832734, 'UPS': -0.022354513424857288, 'PFG': -0.13259519308668657, 'SPG': -0.03132272469966676, 'JNPR': -0.1318905675786034}",{}
2016-02-01,"{'DNR': -0.09859154929577459, 'GNW': -0.22627737226277375, 'FCX': 0.6949541284403667, 'ADS': 0.050658241179568214, 'POM': 0.015873091206796173, 'REGN': -0.07950813777894968, 'HBAN': 0.02213001383125854, 'HAR': 0.2653039027511197, 'AMCR': 0.02244039270687239, 'NAVI': 0.13852242744063334, 'NE': 0.14535485920258534, 'AN': 0.19948729899790266, 'HOT': -0.06474820143884892, 'COG': -0.005189413596263512, 'BIIB': -0.040393578456758006, 'PHM': 0.03741935483870957, 'AIG': -0.10072522159548751, 'SHW': 0.08555769391682712, 'MHK': 0.08264562375760497, 'MMM': 0.05806255231717522, 'RF': -0.0759493670886076, 'AGN': 0.02368588186946604, 'ABBV': 0.008338967771016555, 'MRK': -0.0036347114947751858, 'NTAP': 0.14490527393753191, 'CHK': -0.21385542168674698, 'DISCA': -0.08525429930479321, 'SBUX': -0.037156704361873995, 'JCI': 0.028959599570968976, 'IBM': 0.06410130558555022}",{}
2016-03-01,"{'TT': 3.0, 'DNR': 0.6946564885496184, 'HES': 0.2082813669244199, 'SWN': 0.3654822335025381, 'POM': 0.569228787694091, 'ZTS': 0.0684523809523809, 'KEY': 0.04108108108108117, 'LUV': 0.06134058867177831, 'AN': -0.12073836880768513, 'HOT': -0.10071942446043165, 'GL': 0.051869722557297916, 'RCL': 0.09454119713156751, 'DHI': 0.11996873778819853, 'R': 0.13163739147991108, 'FTR': 0.04319638531470103, 'FTI': 0.10217290799815076, 'VLO': 0.06598182536546826, 'AXP': 0.09583253312848093, 'PRGO': 0.006784709581333836, 'GE': 0.08086785009861922, 'CPRI': -0.0005264081417792794, 'APH': 0.08229329173166924, 'HP': 0.0888030888030888, 'AMAT': 0.10949720670391067, 'STT': 0.06213435545692956, 'RHI': 0.17515835857890386, 'A': 0.05905184363737185, 'C': 0.06620111731843589, 'CTL': 0.05234297108673982, 'L': 0.04150417827298056}",{}
2016-04-01,"{'LNC': 0.12007986309184257, 'HAR': 0.06976715927510976, 'RF': 0.2023289665211062, 'KIM': -0.01316386745347266, 'FAST': -0.024847632442569042, 'COG': 0.05094339622641518, 'AMP': 0.02345339236568156, 'ANDV': -0.06264037933616166, 'BWA': -0.05441217930645616, 'IRM': 0.09830781627719586, 'C': 0.11591148577449943, 'HOT': -0.232, 'DO': 0.14596126594237127, 'COP': 0.21336689038031328, 'AMAT': -0.02488572879634342, 'GLW': -0.09703504043126689, 'MUR': 0.45747236905333977, 'PWR': 0.06281066425666519, 'PRGO': -0.24139922448642845, 'BK': 0.1024186324275903, 'MNK': 0.03802091980740505, 'TXT': 0.0744472432129864, 'STX': -0.3576614444019871, 'WDC': -0.1281800391389433, 'DIS': 0.04516682759360593, 'HBAN': 0.058096415327564974, 'VRTX': 0.06732472791698314, 'XRX': -0.13140398904966755, 'RL': -0.02572347266881023, 'XL': -0.11015736766809732}",{}
2016-05-01,"{'HAR': 0.0869577069953724, 'HOT': 0.4583333333333333, 'STX': 0.10171568627450982, 'HRB': 0.048037492677211496, 'SWN': 0.03875379939209725, 'RF': 0.040865384615384595, 'GPS': -0.22110817941952504, 'HBAN': 0.030127462340672047, 'AMCR': 0.06941431670281982, 'MRO': -0.06405425772418988, 'GNW': 0.024930747922437758, 'AES': -0.005274261603375602, 'DOV': 0.031315678856662504, 'RL': 0.011188317041573465, 'AVP': -0.17584745762711856, 'FCX': -0.2102941176470588, 'EMR': -0.03681760473973752, 'VRTX': 0.10576923076923091, 'ZION': 0.013333333333333327, 'CNX': 0.017488076311605774, 'IPG': 0.04052684903748738, 'BEN': -0.000648718780408679, 'URBN': -0.0587264929066314, 'WHR': 0.003708523096942236, 'MAS': 0.061050477489768044, 'GLW': 0.12254610350981573, 'FLR': -0.030944300259532924, 'DVN': 0.04817428659097862, 'AVB': 0.012677058405018947, 'PCAR': -0.053780512006350485}",{}
2016-06-01,"{'FOSL': 0.01566393734425067, 'AVP': -0.02583979328165377, 'NE': 0.0012061991325113335, 'ATI': 0.046166529266281835, 'GPS': 0.1828687967369135, 'CHK': 0.0166270783847981, 'RIG': 0.2145045965270686, 'CF': -0.1288852051388313, 'PBI': -0.03939766567972131, 'JWN': 0.0018007202881153144, 'KSS': 0.06652806652806659, 'HRB': 0.08719955282280596, 'FCX': 0.005586592178770996, 'STX': 0.09285312324141824, 'TGT': 0.01242338910054663, 'PVH': 0.006770553465878664, 'BBBY': -0.0329218106995885, 'GNW': -0.29120879120879123, 'CTL': 0.07240811848601209, 'M': 0.02854908095424327, 'KR': 0.027794561933534793, 'MCO': -0.05000531971486317, 'UAA': 0.06360985952822704, 'MOS': 0.04729441840647633, 'RF': -0.11384976525821594, 'GLW': -0.010165864098448435, 'SRE': 0.0739477890250401, 'HRL': 0.06255924170616127, 'NOV': 0.04201145767027372, 'MA': -0.08180943214629458}",{}
2016-07-01,"{'GNW': 0.10852713178294565, 'AVP': 0.06282722513089, 'RF': 0.08689839572192518, 'NE': -0.10191664131426827, 'ADS': 0.1817204878835097, 'CHK': 0.2752941176470588, 'HBAN': 0.06824146981627302, 'AMG': 0.045164133068957966, 'KEY': 0.07476635514018679, 'SWN': 0.14263322884012541, 'ATI': 0.3993685872138911, 'CME': 0.053909318100678345, 'PBI': 0.08727906076635265, 'PVH': 0.07076627944154322, 'NRG': -0.07713498622589526, 'BLK': 0.07080709044867217, 'PRGO': 0.010915002322340892, 'MAR': 0.07988587731811685, 'PBCT': 0.050080775444264876, 'BAC': 0.09836065573770501, 'NAVI': 0.19037871033776882, 'TXT': 0.05617671120807186, 'WYNN': 0.07871650042062267, 'AMCR': 0.012889366272824835, 'DNR': -0.20110192837465565, 'VRTX': 0.13225166335940233, 'F': -0.006711409395973182, 'MRO': -0.08345120226308343, 'CMG': 0.05997500000000002, 'REGN': 0.21810888252149}",{}
2016-08-01,"{'NRG': -0.12143928035982003, 'GNW': 0.6198630136986303, 'NE': -0.2077028885832187, 'WMB': 0.17987486965589153, 'FCX': -0.20935765265662165, 'ADP': 0.019821605550049484, 'AKAM': 0.08583860759493663, 'DO': -0.18884497145366713, 'DNR': 0.0807017543859649, 'CF': 0.07778819119025306, 'HP': -0.007933194154488423, 'RIG': -0.0892018779342724, 'NBR': 0.12317877409130411, 'FTR': -0.11538498804986758, 'MRO': 0.12225705329153609, 'HPQ': 0.02252614641995182, 'QEP': 0.06229000181620052, 'NTRS': 0.050470626419993614, 'COL': 0.06925268463729994, 'HOT': 0.17551020408163265, 'CB': 0.02158084042459872, 'HES': 0.031025272241627246, 'KEY': 0.07550822846079375, 'TGNA': -0.07109004739336496, 'AMCR': 0.041357370095440146, 'DVA': -0.1674610331057581, 'ES': -0.07935285053929131, 'TROW': -0.014442152039358778, 'KMI': 0.08796296296296294, 'COF': 0.0706301636157461}",{}
2016-09-01,"{'DNR': 0.07666666666666666, 'RIG': 0.11041666666666672, 'HAR': -0.07142821598650456, 'FCX': 0.052999999999999936, 'NE': 0.09688581314878886, 'DG': -0.049391452023775755, 'DO': -0.023294509151414403, 'NRG': -0.07344150298889847, 'DVA': 0.024182297318245047, 'NI': 0.008411214953271016, 'PSA': 0.0033114296062502525, 'VRSN': 0.052178590640129044, 'ADS': 0.04832484174772264, 'OI': 0.024445707788516187, 'NUE': 0.025439407955596703, 'DLTR': -0.041995387789780236, 'EXC': -0.018305084745762683, 'MLM': -0.019186145226102135, 'AZO': 0.03239589911720841, 'VMC': 0.0035642478523121965, 'BMY': -0.06381733021077289, 'CBRE': -0.06733333333333331, 'MCK': -0.09730033745781783, 'GPS': -0.11046792088760246, 'AET': -0.016943231441048014, 'HPQ': 0.0888364779874213, 'VZ': -0.0029485144023588695, 'TGNA': 0.09098639455782316, 'MNK': -0.06335570469798656, 'WYNN': 0.04107205012182395}",{}
2016-10-01,"{'ZTS': -0.07661849138784395, 'DNR': -0.2779456193353474, 'NRG': -0.05839416058394165, 'HAR': 0.10256265976431246, 'HST': -0.001493651979088973, 'DO': -0.06466250709018721, 'SHW': -0.11258452291510143, 'CTSH': 0.05537737866153509, 'MOS': -0.039621016365202336, 'MCK': -0.234952184511532, 'DAL': 0.06426592797783934, 'DISCK': -0.041968714231209514, 'FTR': -0.033654130710134046, 'AZO': -0.02767005554973274, 'CF': -0.010712622263623682, 'NI': -0.02601021830004655, 'LH': -0.08477546549835696, 'FOSL': -0.011956521739130501, 'FCX': 0.01879699248120294, 'KR': 0.04774052478134106, 'WHR': -0.07422608695652165, 'GRMN': 0.014841849148418478, 'NEM': -0.05113322277501386, 'IRM': -0.10062674094707523, 'MUR': -0.1488230827638572, 'AVB': -0.03391021138003705, 'GME': -0.12830777581761438, 'KSS': 0.005034965034965027, 'AMG': -0.07996566769186758, 'COST': -0.02858158549591191}",{}
2016-11-01,"{'DNR': 0.5303643724696354, 'CHK': 0.26582278481012656, 'GNW': 0.028846153846153872, 'HOT': 0.22384428223844283, 'AN': 0.024077046548956597, 'HES': 0.15328305235137543, 'JNPR': 0.07136788445199659, 'CMG': 0.10006106361718667, 'KMI': 0.07619047619047616, 'REGN': 0.09759203519333187, 'RIG': 0.3285272914521111, 'DO': 0.062352941176470514, 'CTL': -0.09285714285714274, 'CNX': 0.22587562544674755, 'NWSA': -0.053586862575626705, 'AMZN': -0.06061326658322897, 'COG': 0.05489021956087832, 'PNR': 0.04229074889867856, 'AVB': -0.040272001056314746, 'PHM': 0.01187782805429869, 'ATI': 0.27378358750907766, 'APA': 0.09344946470694972, 'PEAK': -0.034117647058823565, 'SHW': 0.09625194991357133, 'TJX': 0.07086842869590466, 'WDC': 0.08799231508165237, 'AZO': 0.05463163706386924, 'CBRE': 0.12383900928792567, 'NAVI': 0.352112676056338, 'EMR': 0.1085152838427949}",{}
2016-12-01,"{'THC': -0.025607353906763004, 'AVP': -0.059813084112149424, 'CTL': 0.010290556900726496, 'TRIP': -0.040707141195626885, 'ZBH': 0.016209097355891083, 'MNST': -0.0035955056179774515, 'EOG': -0.043597800471327545, 'CTSH': 0.014312617702448172, 'AMZN': -0.003375819034834683, 'CME': 0.04891853648675969, 'ALXN': -0.0035021990552207755, 'JPM': 0.07004697430229356, 'CPRI': -0.07569892473118287, 'PHM': -0.021229050279329555, 'TDC': 0.009661835748792329, 'ES': 0.08604498798864377, 'VFC': -0.020241171403962054, 'PVH': -0.14062799157572275, 'PSA': 0.08358671015534305, 'STI': 0.04597225098364048, 'PDCO': 0.05995781862006635, 'NWSA': -0.011839708561020108, 'NEE': 0.052276884567247446, 'LRCX': 0.005173463177115085, 'AGN': 0.08086752765516868, 'TSCO': 0.007568325157673529, 'CAT': -0.033937170373767415, 'FB': -0.028129751647237695, 'AN': 0.08231368186874295, 'XEL': 0.05799192152337003}",{}
2017-01-01,"{'SWN': -0.15, 'CNX': -0.062416998671978835, 'HAR': -0.09091089014851644, 'FOSL': -0.019179133103183737, 'WYNN': 0.16326278004703548, 'THC': 0.1742323097463284, 'ATI': 0.3372307692307693, 'AVP': 0.14035087719298242, 'DLTR': -0.004898801082892813, 'AMCR': 0.0, 'URBN': -0.07911172796668983, 'CTL': 0.06202457577530712, 'GM': 0.046895640686922, 'FCX': 0.23488905891354248, 'F': 0.025717111770524215, 'L': -0.013589301121656655, 'GPS': 0.013381369016984127, 'OI': 0.06743515850144081, 'STT': -0.03541781959048149, 'GNW': -0.13846153846153847, 'HOG': -0.028204144282425153, 'IVZ': -0.06653543307086605, 'M': -0.1826689774696708, 'NRG': 0.34448160535117034, 'SPGI': 0.10853973414937372, 'RF': -0.009961685823754849, 'MNK': -0.03504950495049511, 'ORCL': 0.043096349162777936, 'MUR': -0.09810916874777025, 'TJX': -0.00871520944616256}",{}
2017-02-01,"{'SWN': -0.1810250817884406, 'CNX': -0.08912280701754383, 'HBAN': 0.03193277310924361, 'UAA': -0.047575057736720446, 'MRO': -0.057668711656441794, 'KEY': 0.03648732220160791, 'HST': -0.008810572687224705, 'M': 0.13284920973942757, 'RIG': -0.018465909090909075, 'WDC': -0.04466019417475727, 'PBCT': 0.01635372501514231, 'DO': 0.023086269744835904, 'GT': 0.07849031396125578, 'CBRE': 0.16748607014093725, 'SNA': -0.06248138662219299, 'MSFT': 0.0, 'GD': 0.046897289586305194, 'PWR': 0.03207810320781028, 'ETFC': -0.08754390705214793, 'BDX': 0.040805385119437626, 'NAVI': 0.015772870662460654, 'GNW': 0.1924198250728862, 'CHK': -0.16282642089093702, 'CAT': 0.008886863392958883, 'MS': 0.05456821026282852, 'PRGO': -0.014730176211453847, 'WMB': -0.022679546409071785, 'IVZ': 0.11375993308239225, 'WU': 0.0, 'DNR': -0.1982248520710059}",{}
2017-03-01,"{'DNR': -0.06859205776173283, 'CHK': 0.08, 'MRO': -0.021921341070277232, 'HBAN': -0.06995230524642296, 'CNX': 0.0623100303951368, 'QEP': -0.08627456734331557, 'NBR': -0.11705383119526053, 'FCX': -0.03068862275449103, 'AVP': -0.013483146067415842, 'WMB': 0.0385103681760474, 'SWN': 0.08068783068783074, 'JCI': 0.002868318122555396, 'NFLX': 0.034794175301036116, 'DO': -0.020515826494724377, 'NAVI': -0.04447852760736184, 'NWSA': 0.013888888888888883, 'FAST': 0.018728222996515668, 'EL': 0.019390926041019295, 'DISCA': 0.002757669769045098, 'TXN': 0.04454815443360212, 'MLM': -0.01951896392229417, 'MSI': 0.08698556921432377, 'UAA': -0.045827303424987906, 'BBBY': -0.03078645396025733, 'RL': 0.025782937365010753, 'HRL': -0.01887366818873682, 'SCHW': -0.016838401608444378, 'BKR': -0.01801801801801809, 'HD': 0.006823913365969559, 'XOM': 0.003836317135550018}",{}
2017-04-01,"{'DNR': -0.13281249999999994, 'HBAN': -0.04911092294665538, 'RIG': -0.1140562248995984, 'AMGN': -0.007936507936507922, 'COV': 0.0, 'NSC': 0.04684085510688842, 'HUM': 0.0740428903967115, 'AIZ': 0.004376122082585285, 'FOSL': -0.012027491408934755, 'NBR': -0.2142905588714053, 'MKC': 0.02202785876255271, 'GWW': -0.1720316380023912, 'HD': 0.06235276796230859, 'KIM': -0.07004555808656039, 'PSA': -0.04390445235515668, 'JEF': -0.02657218777679353, 'UNH': 0.06233235406820788, 'GS': -0.026954921803127935, 'SPG': -0.04074497411416663, 'IBM': -0.07781324820430977, 'NFLX': 0.03749147920927062, 'URBN': -0.03744215397559952, 'QEP': -0.06934291894847727, 'JNJ': -0.010056843025797915, 'LM': 0.033771106941838706, 'WBA': 0.03805774278215212, 'CMI': -0.003994770482277828, 'MLM': 0.009106780540744618, 'MTB': 0.000835131185190372, 'TEL': 0.036175710594315395}",{}
