,long,short
2015-11-01,"{'CNX': 0.1948998178506374, 'CMG': -0.04991803278688532, 'COV': 0.0, 'VTR': -0.007679385649148075, 'BKR': 0.026116003644093513, 'UNP': -0.05440479161467431, 'SYK': 0.006531606332337025, 'CSX': 0.05988745980707404, 'AKAM': -0.0513749382512761, 'MCO': 0.0890801385939421, 'CPB': 0.026630557436244633, 'WDC': -0.0662671836446952, 'FOSL': -0.2916589946602836, 'PVH': 0.004208660981282484, 'PCAR': -0.012474012474012454, 'SEE': -0.08133971291866018, 'MNST': 0.1372462488967343, 'WFC': 0.023286180631120788, 'AVB': 0.03978673775408196, 'JWN': -0.12923462986198245, 'ES': -0.00045413260672107225, 'FFIV': -0.05504587155963303, 'EXC': -0.012815036309269574, 'WELL': -0.01137701059238914, 'HSY': -0.022101540793129575, 'PWR': 0.0995975855130785, 'OKE': -0.12021857923497274, 'R': -0.0752284595300261, 'STX': -0.03340440653873494, 'SWN': -0.171113155473781, 'MPC': 0.1349818511796734, 'GE': 0.034637326813365996, 'PPL': -0.008455882352941192, 'WEC': -0.02553485162180813, 'TSN': 0.12800392349190776, 'WMT': 0.026963196221216245, 'WMB': -0.0649395509499136, 'PCG': -0.01157915751647046, 'PNW': -0.0016519823788545577, 'BWA': 0.0010085728693899712, 'ETR': -0.003613369467028055, 'CA': 0.024603174603174644, 'MDLZ': -0.058139534883721, 'IQV': 0.06234374999999992, 'MRK': -0.030616554054054116}","{'AMCR': -0.023255813953488334, 'DNR': -0.0571428571428572, 'AVP': 0.12690355329949238, 'GNW': -0.08602150537634397, 'TT': 0.8125}"
2015-12-01,"{'TT': 0.25000000000000006, 'CHK': -0.1461100569259962, 'COV': 0.0, 'EMC': -0.009259161289913028, 'FCX': -0.18000000000000005, 'CMG': -0.17732478398024953, 'CTSH': -0.07176186645213195, 'PCAR': -0.04652266793258962, 'KMI': -0.3680203045685279, 'GPS': -0.07610208816705338, 'PWR': -0.0847766636280767, 'NTAP': -0.12407680945347119, 'CHRW': -0.07788986274185548, 'SRCL': -0.0032234068931316687, 'VNO': 0.026197488761432297, 'OMC': 0.02354592234523632, 'CCI': 0.01358281358281344, 'CTXS': -0.025488248924197272, 'RRC': -0.13236889692585896, 'JEF': -0.022457067371202104, 'APA': -0.09870953135612405, 'RHI': -0.08443496801705759, 'NOV': -0.09329940627650544, 'MUR': -0.2169534200587494, 'PVH': -0.1927830500993158, 'CCL': 0.06543321299638986, 'DAL': 0.0829807240244476, 'BKNG': 0.012829679059421744, 'WEC': 0.03256794751640114, 'SPG': 0.039578348315333405, 'MDLZ': 0.02121287746443727, 'SLB': -0.09178818112049122, 'SEE': -0.011393306432471018, 'UHS': -0.026086956521739178, 'WYNN': 0.08463136033229492, 'R': -0.14046822742474924, 'GAS': -0.12560386473429952, 'CSCO': -0.0012836970474968395, 'GWW': 0.012480756542775513, 'M': -0.10324089542265286, 'NE': -0.20196421927322344, 'EMR': -0.047552771978659175, 'FLS': -0.08802071075547192, 'ABT': -0.006781302978929551, 'CF': -0.12141057934508816}","{'JWN': 0.11835897435897443, 'BLK': 0.06179461738806898, 'CNX': 0.007552870090634414, 'RF': 0.05411499436302127, 'GNW': 0.26284584980237147}"
2016-01-01,"{'DNR': -0.22388059701492527, 'HOT': 0.1346938775510204, 'CMG': -0.033560913164070755, 'HAR': 0.06666635703703014, 'FCX': -0.30312500000000003, 'MDLZ': -0.022371364653243814, 'EXPE': -0.16672407853944193, 'CSCO': -0.09846827133479212, 'ABT': -0.13310069790628107, 'GPS': 0.024961793173713807, 'LUV': -0.09806872335089031, 'JWN': -0.014425314099581142, 'QCOM': -0.08273724368144966, 'NE': -0.26578647453109006, 'HOG': -0.1048805815160957, 'CHK': -0.23648648648648649, 'ORLY': 0.05011068625477959, 'ISRG': -0.01156861670047692, 'WEC': 0.08459076360310919, 'TJX': 0.01935081148564287, 'DOV': -0.027835288704853942, 'MAC': -0.02373050116163292, 'COV': 0.0, 'TSCO': 0.057606335419593695, 'XYL': 0.0008854781582052547, 'TGT': 0.008077544426494346, 'CPRI': 0.012947448591012897, 'CSX': -0.09264768380790478, 'IRM': 0.02743902439024386, 'SPG': -0.03132272469966676, 'SRE': 0.016995073891625558, 'NWSA': -0.01145662847790512, 'IP': -0.079349593495935, 'AET': -0.04233675644254994, 'WY': -0.1322213181448332, 'NOV': -0.028980990962916894, 'VFC': 0.031349206349206314, 'IPG': -0.019577537351880423, 'SEE': -0.07253124234256311, 'LEG': 0.0059255079006772255, 'UAA': 0.07255837308561387, 'ROP': -0.05596066732957697, 'BBY': -0.06420972644376904, 'ORCL': 0.008333333333333366, 'TRV': -0.033202929080148484}","{'TT': -4.333333333333334, 'NRG': 0.06642402183803461, 'WMB': 0.24392764857881138, 'AVP': 0.1633663366336634, 'OKE': -0.03764581124072115}"
2016-02-01,"{'DNR': -0.09859154929577459, 'FCX': 0.6949541284403667, 'GNW': -0.22627737226277375, 'ADS': 0.050658241179568214, 'REGN': -0.07950813777894968, 'HBAN': 0.02213001383125854, 'BA': -0.0030055414670798644, 'POM': 0.015873091206796173, 'CMG': 0.06939427035201214, 'AN': 0.19948729899790266, 'URI': 0.08659924146649808, 'R': 0.0880070937707825, 'COF': 0.017820773930753514, 'NWSA': -0.17377049180327864, 'AGN': 0.02368588186946604, 'ANDV': -0.060175460274311185, 'BIIB': -0.040393578456758006, 'PRU': -0.036763442707438594, 'WDC': -0.08566561207106359, 'SHW': 0.08555769391682712, 'RF': -0.0759493670886076, 'MUR': -0.0677749360613811, 'NAVI': 0.13852242744063334, 'BAC': -0.10852713178294576, 'UPS': 0.05751321419582189, 'F': 0.04921465968586375, 'BWA': 0.1295816364309515, 'BLK': 0.00018039470361154298, 'AMP': -0.0511975668483081, 'SPG': 0.031545330117969124, 'ORLY': 0.0, 'MCK': -0.024433265826092513, 'ABC': -0.024194528875379876, 'LUV': 0.11512791991101225, 'NTRS': -0.035637149028077825, 'UNP': 0.1200000000000001, 'AIG': -0.10072522159548751, 'CTL': 0.21393643031784843, 'LM': -0.042270058708414944, 'AXP': 0.04070118879709845, 'ABBV': 0.008338967771016555, 'NBR': 0.0028233180403606003, 'MRK': -0.0036347114947751858, 'SPGI': 0.07052802396704538, 'TIF': 0.030823117338003466}","{'MU': 0.03363636363636357, 'AVP': -0.14114114114114107, 'BKNG': -0.1902257761053622, 'MRO': 0.11904761904761912, 'TT': 0.25000000000000006}"
2016-03-01,"{'TT': 3.0, 'DNR': 0.6946564885496184, 'HES': 0.2082813669244199, 'ZTS': 0.0684523809523809, 'SWN': 0.3654822335025381, 'CPRI': -0.0005264081417792794, 'POM': 0.569228787694091, 'KEY': 0.04108108108108117, 'HBAN': 0.08701472556894237, 'DHI': 0.11996873778819853, 'GM': 0.060129136400322775, 'MOS': 0.01661937576003229, 'HPQ': 0.1494623655913977, 'GE': 0.08086785009861922, 'VLO': 0.06598182536546826, 'LM': 0.20475614671503434, 'AME': 0.07248618784530389, 'LUV': 0.06134058867177831, 'UNM': 0.07456828885400309, 'KMX': 0.08978460226060996, 'REGN': -0.0706956118186975, 'A': 0.05905184363737185, 'JWN': 0.11507402422611042, 'RHI': 0.17515835857890386, 'L': 0.04150417827298056, 'NSC': 0.12967359050445096, 'BSX': 0.10517038777908339, 'DO': 0.07361660079051394, 'HP': 0.0888030888030888, 'RCL': 0.09454119713156751, 'WFC': 0.025900345337937943, 'GNW': 0.29999999999999993, 'VNO': 0.08627518512140517, 'STX': 0.08350305498981672, 'LLY': -0.008596868283696688, 'FTI': 0.10217290799815076, 'TDC': 0.03961965134706815, 'AMCR': 0.20438957475994504, 'PFE': -0.005108055009823143, 'ADS': 0.0365720524017466, 'GL': 0.051869722557297916, 'PAYX': 0.04060913705583748, 'HOT': -0.10071942446043165, 'PWR': 0.10962301587301591, 'DOV': 0.046153846153846156}","{'DVN': -0.3872863247863248, 'HAR': 0.2741930318674669, 'BKNG': -0.004183578868641949, 'AVP': -0.2664907651715039, 'FCX': -0.31842105263157894}"
2016-04-01,"{'IRM': 0.09830781627719586, 'RF': 0.2023289665211062, 'ANDV': -0.06264037933616166, 'XRX': -0.13140398904966755, 'LNC': 0.12007986309184257, 'HBAN': 0.058096415327564974, 'WY': 0.04197150558336542, 'AMP': 0.02345339236568156, 'URI': 0.107196029776675, 'C': 0.11591148577449943, 'MNST': 0.08143982002249713, 'MNK': 0.03802091980740505, 'TXT': 0.0744472432129864, 'ABC': -0.017445482866043683, 'PNC': 0.04332273449920503, 'COG': 0.05094339622641518, 'MUR': 0.45747236905333977, 'GLW': -0.09703504043126689, 'IVZ': 0.017019510170195106, 'MYL': -0.09757680657723924, 'CSCO': -0.019991840065279556, 'CERN': 0.0633275762809441, 'FAST': -0.024847632442569042, 'PRU': 0.08553065260382342, 'R': 0.07615953798953269, 'NTAP': -0.1181069958847737, 'MDLZ': 0.0739225313693399, 'GME': 0.03372442305518322, 'RCL': -0.0532043530834342, 'MS': 0.09313725490196077, 'RSG': -0.009191176470588366, 'REGN': 0.007272921735875211, 'XL': -0.11015736766809732, 'TRIP': -0.02213142662580872, 'PRGO': -0.24139922448642845, 'FIS': 0.03394039735099345, 'NBL': 0.18181818181818166, 'BSX': 0.1709401709401711, 'DIS': 0.04516682759360593, 'KIM': -0.01316386745347266, 'NTRS': 0.10160519125683065, 'ZION': 0.1467391304347827, 'VRTX': 0.06732472791698314, 'HOT': -0.232, 'APH': -0.027581201233895774}","{'FCX': -0.41207075962539036, 'NBR': -0.09375714031836302, 'CHK': -0.7261306532663316, 'AVP': 0.008438818565400852, 'TT': -0.0}"
2016-05-01,"{'HAR': 0.0869577069953724, 'HOT': 0.4583333333333333, 'CNX': 0.017488076311605774, 'SWN': 0.03875379939209725, 'MRO': -0.06405425772418988, 'RF': 0.040865384615384595, 'NEM': -0.07550077041602474, 'FCX': -0.2102941176470588, 'NRG': 0.09103448275862071, 'BSX': 0.036040145985401416, 'MPC': -0.09946714031971579, 'RL': 0.011188317041573465, 'AGN': 0.08795074758135445, 'VRTX': 0.10576923076923091, 'DVN': 0.04817428659097862, 'FITB': 0.02801992528019943, 'MUR': -0.12582345191040845, 'OI': 0.023770038695411815, 'ICE': 0.1270994098955968, 'AES': -0.005274261603375602, 'HBAN': 0.030127462340672047, 'AMCR': 0.06941431670281982, 'NBL': -0.004155535767290014, 'EA': 0.23790322580645162, 'KIM': 0.0018390804597700758, 'GOOGL': 0.051873806045623194, 'JNPR': 0.007582938388625599, 'MET': 0.014795474325500378, 'TPR': -0.026474820143884942, 'DOV': 0.031315678856662504, 'EOG': -0.011894217385802831, 'CSX': -0.023940345368916774, 'ATI': -0.23573200992555834, 'GPS': -0.22110817941952504, 'IPG': 0.04052684903748738, 'BLL': 0.01668618266978924, 'ABC': -0.11591081834304524, 'PSA': 0.034558367891701226, 'GOOG': 0.05459914281209242, 'LLY': -0.005578391074574422, 'CNP': 0.06267332224070987, 'ZION': 0.013333333333333327, 'COG': 0.028352835283528468, 'DLTR': 0.13090182363227584, 'ORLY': 0.00639391056137015}","{'NBR': 0.03687130005127486, 'AMZN': -0.08867032172550911, 'CHK': 0.3718887262079063, 'POM': 0.10576840144210045, 'TT': -0.0}"
2016-06-01,"{'AVP': -0.02583979328165377, 'NE': 0.0012061991325113335, 'STX': 0.09285312324141824, 'HRB': 0.08719955282280596, 'RF': -0.11384976525821594, 'CHK': 0.0166270783847981, 'GNW': -0.29120879120879123, 'RIG': 0.2145045965270686, 'GPS': 0.1828687967369135, 'ATI': 0.046166529266281835, 'HAR': 0.08163147792706343, 'FLIR': 0.0003419972640219413, 'CTL': 0.07240811848601209, 'MCO': -0.05000531971486317, 'MAT': -0.013445378151260456, 'FCX': 0.005586592178770996, 'IVZ': -0.1776342349616471, 'MA': -0.08180943214629458, 'WDC': 0.01857282502443788, 'HOG': -0.020463510848126365, 'MPC': 0.08974358974358963, 'GLW': -0.010165864098448435, 'DIS': -0.008593833924159385, 'CSX': -0.003654080389768569, 'CMCSA': 0.027749229188078064, 'PVH': 0.006770553465878664, 'CF': -0.1288852051388313, 'WEC': 0.08564902931100114, 'HIG': -0.010454655968879156, 'VRTX': -0.07405812701829935, 'THC': -0.038274182324286636, 'VFC': -0.0017381228273465317, 'NRG': -0.08238276299112794, 'IRM': 0.10447214076246326, 'AVB': 0.02077151335311572, 'BLK': -0.04663740882680175, 'KMI': 0.03492884864165583, 'GT': -0.07646826960977537, 'PGR': 0.008445945945945945, 'RL': -0.03754106053495998, 'MAR': 0.0034959478785952466, 'MS': -0.04149715215622456, 'CSCO': -0.00515873015873012, 'FISV': 0.03306099182975479, 'CNX': 0.05924170616113744}","{'POM': -0.033333499444358636, 'HOT': 0.06130268199233716, 'GAS': -0.041666666666666664, 'AMZN': 0.007324178110694927, 'TT': -0.0}"
2016-07-01,"{'GNW': 0.10852713178294565, 'CHK': 0.2752941176470588, 'AMG': 0.045164133068957966, 'DNR': -0.20110192837465565, 'NE': -0.10191664131426827, 'NRG': -0.07713498622589526, 'ADS': 0.1817204878835097, 'AVP': 0.06282722513089, 'HBAN': 0.06824146981627302, 'RF': 0.08689839572192518, 'BLK': 0.07080709044867217, 'GPS': 0.2294422081656123, 'BWA': 0.10715557137771455, 'PVH': 0.07076627944154322, 'ATI': 0.3993685872138911, 'BBBY': 0.04489577765900587, 'SWN': 0.14263322884012541, 'SJM': 0.009291776412057227, 'HRB': 0.03444730077120831, 'PBCT': 0.050080775444264876, 'STX': 0.3227979274611399, 'AMP': 0.06938066277770888, 'FSLR': -0.03533787972721639, 'TXT': 0.05617671120807186, 'CME': 0.053909318100678345, 'DAL': 0.06426426426426429, 'CVS': -0.02869139258222526, 'FTR': 0.05263157894736835, 'LUV': -0.05730963120191023, 'MET': 0.08031599736668865, 'URBN': 0.09124087591240876, 'FDX': 0.04808542474324963, 'ITW': 0.10791671070711335, 'BAC': 0.09836065573770501, 'KEY': 0.07476635514018679, 'QEP': 0.02419975421227342, 'REGN': 0.21810888252149, 'RHI': -0.035806359209395594, 'PPG': 0.005444832545716058, 'JWN': 0.1689759036144578, 'FOSL': 0.11306798168369146, 'PRGO': 0.010915002322340892, 'BEN': 0.08450704225352111, 'NAVI': 0.19037871033776882, 'F': -0.006711409395973182}","{'NBR': 0.10179708312638275, 'EMC': -0.05645175278832974, 'RIG': 0.07021996615905246, 'GAS': 0.07142857142857142, 'TT': -0.0}"
2016-08-01,"{'DNR': 0.0807017543859649, 'GNW': 0.6198630136986303, 'CHK': 0.19136960600375236, 'STX': 0.05448843590748714, 'WMB': 0.17987486965589153, 'NE': -0.2077028885832187, 'NRG': -0.12143928035982003, 'FCX': -0.20935765265662165, 'HPQ': 0.02252614641995182, 'AKAM': 0.08583860759493663, 'CF': 0.07778819119025306, 'NWSA': 0.08627773212818411, 'GPS': -0.028275212064090383, 'HP': -0.007933194154488423, 'MRO': 0.12225705329153609, 'TGNA': -0.07109004739336496, 'HES': 0.031025272241627246, 'ES': -0.07935285053929131, 'QEP': 0.06229000181620052, 'DO': -0.18884497145366713, 'ADP': 0.019821605550049484, 'SRCL': -0.04317827732027593, 'HIG': 0.035274815422477415, 'TROW': -0.014442152039358778, 'AMCR': 0.041357370095440146, 'NBR': 0.12317877409130411, 'OI': -0.04821235102925247, 'OKE': 0.07050197405527354, 'WYNN': -0.08344474153297693, 'KEY': 0.07550822846079375, 'KR': -0.06103731815306767, 'APA': -0.0409245122985581, 'FTR': -0.11538498804986758, 'NTRS': 0.050470626419993614, 'PPG': 0.020966084275436857, 'RHI': 0.055274888558692406, 'CI': -0.003809375728834713, 'AON': 0.040023371311714864, 'GRMN': -0.09896729776247837, 'CHRW': 0.005060888818598771, 'COL': 0.06925268463729994, 'F': -0.0009689922480619948, 'PGR': 0.001726519337016599, 'KMB': -0.0089780829152363, 'JWN': 0.1569797612869747}","{'ADS': 0.11776728131528752, 'GOOG': -0.007830874141034467, 'EMC': -0.12295269829516398, 'GOOGL': -0.004042355752729943, 'TT': -0.0}"
2016-09-01,"{'FCX': 0.052999999999999936, 'HAR': -0.07142821598650456, 'RIG': 0.11041666666666672, 'DNR': 0.07666666666666666, 'NRG': -0.07344150298889847, 'NE': 0.09688581314878886, 'MCK': -0.09730033745781783, 'DG': -0.049391452023775755, 'DLTR': -0.041995387789780236, 'ADS': 0.04832484174772264, 'PSA': 0.0033114296062502525, 'MLM': -0.019186145226102135, 'DVA': 0.024182297318245047, 'SHW': -0.023666691052746984, 'WYNN': 0.04107205012182395, 'SPG': -0.03668717047451673, 'NI': 0.008411214953271016, 'SCHW': -0.0019907100199071754, 'VRSN': 0.052178590640129044, 'CB': -0.004807692307692327, 'OI': 0.024445707788516187, 'NUE': 0.025439407955596703, 'EIX': 0.0007982120051085115, 'PPL': 0.0056318197817669885, 'HPQ': 0.0888364779874213, 'GOOGL': 0.015252910427030893, 'NFX': 0.008352668213457063, 'AZO': 0.03239589911720841, 'XEL': 0.0035490035490034245, 'SWN': -0.0007220216606498042, 'BSX': -0.011217282924802641, 'TGT': -0.023682938617689688, 'CBRE': -0.06733333333333331, 'TGNA': 0.09098639455782316, 'FISV': -0.03492433061699645, 'VMC': 0.0035642478523121965, 'EXC': -0.018305084745762683, 'URBN': -0.03548477228276044, 'PEG': -0.01104823497709503, 'VRTX': -0.08228980322003586, 'TJX': -0.036924772664645805, 'PFE': -0.02484266313348791, 'D': 0.0012696397397239391, 'FAST': -0.03407330924109448, 'EQR': -0.00122699386503068}","{'BKNG': -0.03443936731107206, 'CHK': -0.006420545746388443, 'EMC': 0.18148505150122285, 'GNW': -0.04862579281183922, 'AVP': 0.012259194395796898}"
2016-10-01,"{'HAR': 0.10256265976431246, 'ZTS': -0.07661849138784395, 'MCK': -0.234952184511532, 'AZO': -0.02767005554973274, 'CF': -0.010712622263623682, 'NRG': -0.05839416058394165, 'DAL': 0.06426592797783934, 'LH': -0.08477546549835696, 'SHW': -0.11258452291510143, 'NEM': -0.05113322277501386, 'NI': -0.02601021830004655, 'GME': -0.12830777581761438, 'MNST': -0.011912096939823338, 'GRMN': 0.014841849148418478, 'KR': 0.04774052478134106, 'CTSH': 0.05537737866153509, 'COST': -0.02858158549591191, 'WMB': -0.05212892956625542, 'FCX': 0.01879699248120294, 'DO': -0.06466250709018721, 'ALLE': -0.07022047719722137, 'WHR': -0.07422608695652165, 'FOSL': -0.011956521739130501, 'ICE': 0.007687758722649331, 'F': -0.014184397163120446, 'SO': 0.006984866123399235, 'GPS': 0.26063249727371873, 'ED': 0.005326434332674, 'MUR': -0.1488230827638572, 'DUK': 0.0029494174900457576, 'VFC': -0.031051964512040682, 'CLX': -0.030965230469786782, 'TSCO': -0.06538218572331018, 'SBUX': -0.019123505976095634, 'REGN': -0.14178399084622656, 'EMC': 0.009092331156388096, 'SYY': -0.011580381471389602, 'AVB': -0.03391021138003705, 'PNW': 0.013020053876085074, 'ECL': -0.060754070265638414, 'NEE': 0.045219755323969275, 'MNK': -0.1489300588826655, 'PEG': 0.008750341810226969, 'VMC': -0.0010966916468653312, 'RIG': -0.09934395501405816}","{'UNM': -0.0156001273479783, 'DLTR': 0.037088962528676994, 'HBAN': -0.07773851590106008, 'RF': -0.09132420091324209, 'NBR': 0.02935995302407516}"
2016-11-01,"{'DNR': 0.5303643724696354, 'REGN': 0.09759203519333187, 'ATI': 0.27378358750907766, 'HOT': 0.22384428223844283, 'DO': 0.062352941176470514, 'CHK': 0.26582278481012656, 'CMG': 0.10006106361718667, 'GNW': 0.028846153846153872, 'HES': 0.15328305235137543, 'CNX': 0.22587562544674755, 'COG': 0.05489021956087832, 'THC': -0.26246973365617426, 'KMI': 0.07619047619047616, 'SWN': 0.10623781676413255, 'IRM': -0.008630835621812431, 'ZBH': -0.04403794037940377, 'PEAK': -0.034117647058823565, 'AN': 0.024077046548956597, 'CBRE': 0.12383900928792567, 'AZO': 0.05463163706386924, 'SHW': 0.09625194991357133, 'AMZN': -0.06061326658322897, 'HST': 0.15430711610486897, 'NRG': 0.06479690522243713, 'CTL': -0.09285714285714274, 'NAVI': 0.352112676056338, 'ICE': 0.033550424314189774, 'QEP': 0.20687711033571166, 'MAT': 0.011344678011344674, 'RIG': 0.3285272914521111, 'BIIB': 0.0501374852694355, 'URBN': -0.05530642750373696, 'MHK': 0.07637790982936264, 'HPQ': 0.06182380216383313, 'TMO': -0.05330781848004362, 'PDCO': -0.09899647409818277, 'CAH': 0.03614660390047084, 'XYL': 0.10503919372900347, 'VRTX': 0.08682913836729253, 'NWSA': -0.053586862575626705, 'JNPR': 0.07136788445199659, 'VAR': -0.01438938938938946, 'PNR': 0.04229074889867856, 'AVB': -0.040272001056314746, 'JCI': 0.10209068693999471}","{'AIG': -0.02522812667740198, 'OI': 0.055118110236220506, 'SPG': 0.020033175960188943, 'AVP': 0.1841704718417047, 'NBR': -0.3305754392488611}"
2016-12-01,"{'THC': -0.025607353906763004, 'AMZN': -0.003375819034834683, 'GNW': -0.11805555555555561, 'EMC': 0.1698091002061589, 'CTL': 0.010290556900726496, 'AVP': -0.059813084112149424, 'MNST': -0.0035955056179774515, 'TRIP': -0.040707141195626885, 'PSA': 0.08358671015534305, 'TDC': 0.009661835748792329, 'FTR': -0.03998770026634348, 'AES': 0.02339776195320452, 'FB': -0.028129751647237695, 'ES': 0.08604498798864377, 'NEE': 0.052276884567247446, 'GPS': -0.08833413346135381, 'KR': 0.10747502583534266, 'MU': 0.11269035532994937, 'CTSH': 0.014312617702448172, 'IQV': 0.00595238095238099, 'JWN': -0.14052419354838708, 'ALXN': -0.0035021990552207755, 'GOOGL': 0.017853702395478892, 'AGN': 0.08086752765516868, 'PVH': -0.14062799157572275, 'AMAT': 0.003937007874015781, 'CME': 0.04891853648675969, 'PBI': 0.061491374513077374, 'SO': 0.05271122320302657, 'PHM': -0.021229050279329555, 'EW': 0.13152173913043474, 'AIV': 0.08034473172087853, 'V': 0.005805515239477473, 'CPRI': -0.07569892473118287, 'CAT': -0.033937170373767415, 'CLX': 0.04254711593375213, 'NWSA': -0.011839708561020108, 'DNR': -0.10462287104622874, 'ZBH': 0.016209097355891083, 'C': 0.04701834862385323, 'FE': -0.0055473372781064565, 'FOSL': -0.22875037280047722, 'VRTX': -0.09993891264508238, 'PDCO': 0.05995781862006635, 'REGN': -0.032649942025930336}","{'RIG': -0.11497730711043869, 'NBR': 0.0030659381089293745, 'MLM': -0.006278699278418159, 'HUM': 0.03726677974315482, 'NE': 0.10438729198184574}"
2017-01-01,"{'HAR': -0.09091089014851644, 'CNX': -0.062416998671978835, 'ATI': 0.3372307692307693, 'SWN': -0.15, 'FCX': 0.23488905891354248, 'AMZN': 0.08649989444796292, 'DLTR': -0.004898801082892813, 'AMCR': 0.0, 'CTL': 0.06202457577530712, 'NWSA': 0.0639853747714809, 'IVZ': -0.06653543307086605, 'MRO': -0.05594817432273258, 'WYNN': 0.16326278004703548, 'MUR': -0.09810916874777025, 'L': -0.013589301121656655, 'MNST': -0.04591265397536388, 'GPS': 0.013381369016984127, 'FOSL': -0.019179133103183737, 'EQT': -0.058445353594389245, 'GM': 0.046895640686922, 'MU': 0.09243316719528769, 'FTR': 0.026470808593530532, 'AVP': 0.14035087719298242, 'OI': 0.06743515850144081, 'ALXN': 0.06080038964201647, 'RHI': -0.04905578467549377, 'URBN': -0.07911172796668983, 'NUE': -0.02764891445537209, 'PNR': 0.03896473265073961, 'NBL': 0.02906498491911166, 'DIS': 0.05077350257834183, 'SPGI': 0.10853973414937372, 'THC': 0.1742323097463284, 'NE': 0.10837438423645322, 'FMC': 0.05116772823779186, 'VTR': -0.009945397815912598, 'MNK': -0.03504950495049511, 'BBBY': -0.012587412587412666, 'RF': -0.009961685823754849, 'GNW': -0.13846153846153847, 'COP': -0.040468583599574136, 'BBY': 0.03420985448046965, 'VFC': -0.04022737210319203, 'GT': 0.04701754385964912, 'VRSN': 0.04863380834095959}","{'HSY': -0.015710096355257646, 'LHX': 0.006462864177267231, 'EMC': 0.008065775094967996, 'TSN': -0.004993112947658388, 'HOT': 0.05172413793103448}"
2017-02-01,"{'SWN': -0.1810250817884406, 'UAA': -0.047575057736720446, 'REGN': 0.04114400401404915, 'WDC': -0.04466019417475727, 'CNX': -0.08912280701754383, 'DO': 0.023086269744835904, 'CHK': -0.16282642089093702, 'WU': 0.0, 'HBAN': 0.03193277310924361, 'VNO': 0.0321175830157866, 'DNR': -0.1982248520710059, 'MSFT': 0.0, 'AVGO': 0.04292536650377604, 'QEP': -0.2329977246871444, 'MAT': -0.006341656757827988, 'M': 0.13284920973942757, 'MDT': 0.07481332567489939, 'TJX': 0.05236343051231253, 'NWSA': 0.0429553264604811, 'ETFC': -0.08754390705214793, 'QCOM': 0.06279168434450574, 'AMCR': 0.019823788546255477, 'GNW': 0.1924198250728862, 'CPRI': -0.13466097676623992, 'SNA': -0.06248138662219299, 'GT': 0.07849031396125578, 'GD': 0.046897289586305194, 'FTI': -0.04095238095238093, 'KEY': 0.03648732220160791, 'PRGO': -0.014730176211453847, 'ALL': 0.09222065063649217, 'XOM': -0.023009343187839794, 'FTR': -0.14825622429923843, 'AZO': 0.010717128193868795, 'PSA': 0.05762909553599833, 'COG': 0.012077294685990338, 'MNST': -0.025399811853245656, 'BAC': 0.07469654528478048, 'MSI': -0.026924087207775112, 'BDX': 0.040805385119437626, 'PBCT': 0.01635372501514231, 'PSX': -0.04023619884647065, 'RIG': -0.018465909090909075, 'FAST': 0.003533568904593564, 'LM': 0.18175338560228077}","{'TGT': 0.0728965396100474, 'HOT': -0.0, 'SHW': -0.023763121003863602, 'NE': 0.027656477438136883, 'CMG': 0.003735338202755093}"
2017-03-01,"{'COV': 0.0, 'DNR': -0.06859205776173283, 'CHK': 0.08, 'QEP': -0.08627456734331557, 'FCX': -0.03068862275449103, 'SWN': 0.08068783068783074, 'HBAN': -0.06995230524642296, 'CNX': 0.0623100303951368, 'MRO': -0.021921341070277232, 'AVP': -0.013483146067415842, 'IRM': -0.0066901408450703425, 'AMCR': 0.08639308855291584, 'NBR': -0.11705383119526053, 'FTR': -0.24487967575327457, 'TRIP': 0.032831001076426426, 'BA': -0.02740370479270817, 'PBI': -0.04930999813152297, 'WMB': 0.0385103681760474, 'DISCA': 0.002757669769045098, 'XOM': 0.003836317135550018, 'SCHW': -0.016838401608444378, 'MOS': -0.07667103538663171, 'HST': 0.040302267002518814, 'CPRI': 0.03363167887171147, 'NBL': -0.06878761822871879, 'RL': 0.025782937365010753, 'TDC': -0.011121703209405715, 'CSCO': -0.013988288874430701, 'TXN': 0.04454815443360212, 'AIV': -0.04090338770388965, 'PNW': 0.024664291586736053, 'MSI': 0.08698556921432377, 'NAVI': -0.04447852760736184, 'KR': -0.07638190954773873, 'CAT': -0.05535793686082693, 'MSFT': 0.026973684210526327, 'HUM': -0.02573653911276678, 'DLTR': -0.006458148664049704, 'JCI': 0.002868318122555396, 'GRMN': -0.014248136782113077, 'BKR': -0.01801801801801809, 'PPL': 0.03538663171690701, 'YUM': -0.030337078651685404, 'F': -0.08097928436911483, 'COST': -0.05459839844697889}","{'FOSL': 0.08590885280251444, 'AMZN': -0.03925912900767834, 'EMC': -0.03667245013550524, 'HAR': -0.06268755419965438, 'POM': 0.042253743552814034}"
