,long,short
2017-10-01,"{'COV': 0.0, 'AVP': -0.03404255319148939, 'AAPL': 0.09579628132578819, 'FTR': 0.03681467128783124, 'KEY': -0.03345070422535213, 'LMT': -0.008484221417485702, 'AMT': 0.048388337564427966, 'DISCK': -0.12352362204724417, 'ACN': 0.06286867432474383, 'HON': 0.01662763466042151, 'CRM': 0.09197609901835259, 'MHK': 0.05480335267569308, 'GME': -0.09491374047527519, 'TPR': 0.022394249377937384, 'IQV': 0.13586214143112318, 'MAT': -0.08489954633830205, 'CMG': -0.11694975804618248, 'WMB': -0.04513064133016629, 'DGX': 0.00308113659705592, 'MNK': -0.15252876639015242}",{}
2017-11-01,"{'EMC': -0.010982863896001546, 'NBR': 0.055949959706819305, 'COV': 0.0, 'FOSL': -0.10943396226415096, 'NAVI': 0.025092936802973937, 'CMG': 0.11949246046340571, 'JWN': 0.1532947339398951, 'LM': 0.03822762814943528, 'AIV': 0.008544795442775904, 'AGN': -0.011646562481430742, 'UAA': 0.06575781876503596, 'SWN': 0.12966252220248675, 'MNK': -0.313188542650299, 'CAH': -0.02664461595001843, 'MKC': 0.022382595962765407, 'TSCO': 0.13458555919352064, 'PSA': 0.024239518406051798, 'LNC': 0.007007708479327261, 'CSX': 0.10317297850562945, 'RIG': -0.05144995322731515}",{}
2017-12-01,"{'COV': 0.0, 'CTL': 0.14661984196663738, 'CSCO': 0.03249414519906343, 'HPQ': -0.01068158697863687, 'CMCSA': 0.07788873038516417, 'FOSL': 0.10212765957446805, 'MYL': 0.1444414390045984, 'INTC': 0.03205128205128209, 'HOT': -0.1712962962962963, 'BA': 0.062691420577003, 'PWR': 0.03111702127659579, 'PBI': 0.047790525333479696, 'DHI': 0.0022312373225152017, 'BKR': 0.05346250448510938, 'ATI': 0.05414847161572062, 'LRCX': -0.028488760293790365, 'ZBH': 0.03041924518434581, 'FB': 0.00244276543770952, 'ADBE': -0.023786975655952215, 'FITB': -0.0032409074540871393}",{}
2018-01-01,"{'COV': 0.0, 'MAT': 0.02723735408560311, 'HAR': 0.07674418604651163, 'HOT': -0.002793296089385475, 'TGNA': 0.024626865671641796, 'PCG': -0.043076229138475496, 'XEL': -0.053336308859629554, 'BWA': 0.09495729971533147, 'BDX': 0.12947499760053757, 'UNH': 0.07130426602699777, 'CI': 0.020637254901960823, 'MYL': 0.011806375442739079, 'FB': 0.05183475911751451, 'HPQ': 0.10096889342172363, 'PXD': 0.049376910416176846, 'SWN': -0.2535211267605633, 'V': 0.08436086223720385, 'MMM': 0.06246560264171714, 'VTR': -0.06840077071290938, 'FTR': 0.2061855670103092}",{}
2018-02-01,"{'SWN': -0.1271393643031785, 'COV': 0.0, 'NWL': -0.020137103684661477, 'BBBY': -0.06429615197272286, 'MUR': -0.19191919191919196, 'HPQ': 0.006976744186046446, 'JNPR': -0.004977187888842845, 'OXY': -0.1255935058967683, 'KIM': -0.05899705014749267, 'NBR': -0.1778968297801834, 'TGNA': -0.1107871720116619, 'GE': -0.11342281879194627, 'STX': -0.02415660141607671, 'HIG': -0.09824497919305228, 'CTL': -0.007173601147776158, 'COP': -0.0746322210261931, 'REGN': -0.12612833728762715, 'PSA': -0.008510638297872238, 'AVGO': 0.019593547799143272, 'CNX': 0.1503221188260558}",{}
2018-03-01,"{'COV': 0.0, 'FTR': 0.07225433526011561, 'HOT': 2.0950413223140494, 'DNR': 0.25688073394495414, 'EMC': 0.24620949804873676, 'GOOG': -0.06867231714912393, 'GOOGL': -0.06525226670512092, 'CTL': -0.051428571428571476, 'GE': -0.047547169811320816, 'ORLY': 0.015392193079669991, 'REGN': 0.07494927423130947, 'CHK': 0.06713780918727916, 'NBR': 0.08612952916750376, 'MHK': -0.031892274982282094, 'HBAN': -0.02569593147751602, 'RRC': 0.08924485125858124, 'BIIB': -0.04959911145048773, 'NE': -0.04134366925064603, 'MLM': 0.01591511936339526, 'TMO': -0.009701708659137075}",{}
2018-04-01,"{'COV': 0.0, 'GOOGL': -0.008797026138066455, 'GOOG': -0.0053675133454566875, 'POM': -0.10511696651546812, 'GS': -0.051467531387710964, 'NE': 0.26558265582655827, 'PBI': -0.05892350672941081, 'EXPE': 0.0507889085986369, 'FTR': 0.12771739130434787, 'URBN': 0.09014618299945873, 'NEM': -0.002705627705627744, 'ES': 0.020245842371655776, 'DISCK': 0.13194090677534387, 'NFLX': 0.07028841542782757, 'ABC': 0.05194962460644231, 'ZBH': 0.0576131687242798, 'ORLY': 0.043139970669708344, 'GT': -0.04993958920660485, 'LRCX': -0.08152400835073072, 'MMM': -0.1085091697889962}",{}
2018-05-01,"{'COV': 0.0, 'HAR': -0.04521739130434783, 'FTR': -0.10481927710843385, 'POM': -0.009520555096771847, 'AVP': -0.28853754940711457, 'PBI': -0.10877875545703357, 'REGN': -0.008615851846961389, 'KIM': 0.0649247822644496, 'PDCO': -0.09904306220095696, 'FOSL': 0.4743935309973045, 'GAS': -0.18923766816143497, 'WMB': 0.04869251577998205, 'BLK': 0.03138247520269992, 'GOOGL': 0.08235757158319398, 'LMT': -0.012394235854045478, 'TFC': 0.0034950657894737194, 'LUV': -0.032465007776049666, 'NDAQ': 0.04376185958254284, 'NWSA': -0.0570317563188593, 'AVGO': 0.09194258917152193}",{}
2018-06-01,"{'COV': 0.0, 'AVP': -0.1049723756906077, 'EMC': -0.0037042642853159775, 'POM': 0.0631177423039863, 'GAS': -0.03804347826086957, 'CTL': 0.04438466711499665, 'GNW': 0.2857142857142857, 'FIS': 0.0330809087285772, 'KMI': 0.05617977528089885, 'HAR': -0.034071550255536626, 'DVN': 0.05802901450725364, 'PBI': -0.058246763723920576, 'GWW': -0.0045587101531859246, 'FTR': -0.27762803234501343, 'RCL': -0.012582384661473987, 'UAA': 0.060377358490566094, 'HST': -0.023046092184368778, 'RIG': 0.06497622820919179, 'WMT': 0.031336174479819505, 'MRO': -0.02584968884633792}",{}
2018-07-01,"{'COV': 0.0, 'FTR': -0.018796992481203107, 'AVP': -0.012422360248447215, 'XRX': 0.09115770282588878, 'DNR': -0.046511627906976875, 'AIZ': 0.068427978540338, 'DRI': 0.00757352217960063, 'CNX': -0.0713063320022818, 'GNW': 0.03370786516853921, 'PWR': 0.03019213174748405, 'NAVI': 0.022471910112359533, 'HRB': 0.11041162227602912, 'NWSA': -0.024080267558528393, 'ATI': 0.12505058680696074, 'XEC': -0.022340643574502897, 'BBBY': -0.061190738699007687, 'COL': -0.0012926577042398437, 'KMI': 0.021998742928975575, 'MAT': -0.029357798165137748, 'NBR': -0.06123339149107502}",{}
2018-08-01,"{'COV': 0.0, 'DISCK': 0.04995904995904991, 'UAA': 0.030745967741935457, 'DNR': 0.251685393258427, 'AVP': 0.24374999999999994, 'HOT': -0.0880503144654088, 'NLSN': 0.12895716945996274, 'EBAY': 0.037741638539429176, 'CHK': -0.008948545861297539, 'AVGO': -0.018926677370700213, 'NBR': 0.04575258105415684, 'GPS': 0.009988901220865688, 'FOSL': -0.12874711760184465, 'TAP': 0.029143601432758046, 'EQT': 0.042382588774341326, 'FB': 0.010348990973379997, 'M': -0.07255705090696316, 'VNO': 0.09090909090909084, 'WMB': -0.001922337562475998, 'CMCSA': 0.030532131433556185}",{}
2018-09-01,"{'COV': 0.0, 'NWL': -0.06113092205807434, 'GNW': -0.10322580645161299, 'IVZ': -0.049111318989710044, 'CHK': 0.006726457399103139, 'SJM': -0.0074535429855013685, 'AVY': 0.03625916385971861, 'PDCO': 0.07636539391010141, 'EMC': 0.1333267612449926, 'HAR': 0.12149532710280374, 'WMB': -0.07010785824345148, 'RTX': 0.05955678670360116, 'GT': 0.028385295486272825, 'PPL': -0.008915304606240787, 'UAA': 0.034617259873232435, 'CTSH': 0.027100640065368307, 'KR': -0.07707509881422925, 'AIZ': 0.05206645056726095, 'TGT': 0.009145607701564442, 'BIIB': -0.001526070368800397}",{}
2018-10-01,"{'COV': 0.0, 'GNW': 0.02147971360381858, 'WMB': -0.11037891268533771, 'SJM': 0.051649928263988586, 'KLAC': -0.10658658251043468, 'SBUX': 0.024004364429896348, 'ADP': -0.04823989569752283, 'WFC': 0.009225092250922422, 'PRGO': -0.0016067776803973042, 'REGN': -0.16527644496936594, 'SLB': -0.16155492154065612, 'STT': -0.1827104567761419, 'ADBE': -0.09567265234030027, 'CB': -0.06943583384996896, 'RHI': -0.14618768328445755, 'DAL': -0.056173725771715644, 'PG': 0.07387796268280401, 'R': -0.2515769400029338, 'UNH': -0.02206222085322662, 'PHM': -0.01195383347073383}",{}
2018-11-01,"{'COV': 0.0, 'DNR': -0.34492753623188416, 'NE': -0.1918604651162791, 'QEP': -0.1037903464613563, 'FTR': -0.26844262295081966, 'NVDA': -0.22943517816527667, 'NOC': -0.009058253943463974, 'GE': -0.25130890052356025, 'AVP': 0.16574585635359107, 'ADBE': 0.021164882575603356, 'POM': -0.24491711253398823, 'NBR': -0.35400626110500044, 'FCX': 0.006896551724137937, 'CHK': -0.18888888888888888, 'BDX': 0.09851144190179954, 'EMC': -0.1201444043321299, 'WY': 0.0024291497975709423, 'THC': 0.006952491309385852, 'ATI': 0.0003809523809524405, 'MNK': -0.05067837190742217}",{}
2018-12-01,"{'COV': 0.0, 'DNR': -0.2904564315352698, 'NE': -0.394919168591224, 'FTR': -0.3497267759562842, 'EMC': 0.18474176578817786, 'POM': -0.15669165217173678, 'BBBY': -0.12260216847372815, 'QEP': -0.3453496926691506, 'GE': 0.005563282336578586, 'GAS': -0.07872340425531915, 'DO': -0.283763277693475, 'PFG': -0.11330472103004294, 'FLIR': -0.06163328197226496, 'CHK': -0.3114754098360656, 'NOC': -0.06672649939516914, 'EFX': -0.10886075949367095, 'NFX': -0.17221908526256355, 'FLS': -0.2372528616024974, 'NBR': -0.39028856475342555, 'HAR': -0.04892367906066536}",{}
2019-01-01,"{'COV': 0.0, 'AVP': 0.5743243243243243, 'QEP': 0.5063757016989476, 'HOT': 0.1810344827586207, 'CHK': 0.425, 'IVZ': 0.1095334685598378, 'NBR': 0.5178969729155601, 'FOSL': 0.10058403634003898, 'DNR': 0.23030303030303026, 'AGN': 0.08905120833009564, 'LRCX': 0.2706191543634536, 'STI': 0.1937292358803988, 'MNK': 0.40038436899423446, 'WBA': 0.07532101471969938, 'UNP': 0.1726635157798445, 'HUM': 0.09062343783474967, 'MSI': 0.02643171806167399, 'CVS': 0.01829070896730326, 'MCO': 0.15347704119297204, 'MKC': -0.10260405074560426}",{}
2019-02-01,"{'COV': 0.0, 'PCG': 0.3222049689440994, 'EMC': 0.6457110409722427, 'PBI': -0.008004016775946702, 'GME': 0.03448244339010323, 'HAR': 0.014814814814814815, 'HIG': 0.04776579352850543, 'MDT': 0.018384919711426556, 'CLX': 0.053548076261270575, 'FTR': 0.5326633165829144, 'KMB': 0.04692632566870014, 'TDC': 0.08867882061670038, 'M': -0.05419354838709684, 'ABT': 0.06288429290106204, 'CME': -0.005834371813753264, 'MKC': 0.09914897132942245, 'ICE': 0.0014565677966101621, 'AMGN': 0.027055792068115526, 'V': 0.09589143240623357, 'AFL': 0.033773544057155276}",{}
2019-03-01,"{'COV': 0.0, 'DO': 0.09613375130616508, 'RRC': 0.04323308270676683, 'CNX': 0.005602240896358424, 'NWL': -0.05750165234633185, 'ORLY': 0.04073974805682119, 'CVS': -0.07256764020784813, 'UNH': 0.019077700568540752, 'TPR': -0.07791429427629602, 'AN': 0.00563063063063051, 'ADM': 0.011519607843137401, 'PCG': 0.04093567251461984, 'RHI': -0.04999249361957662, 'IFF': 0.011580822805312542, 'TAP': -0.030657181571815757, 'SRCL': 0.08883553421368558, 'TRIP': -0.04047818791946308, 'CNP': 0.01993006993006994, 'CPRI': -0.048460898502495804, 'WELL': 0.042075337597725776}",{}
2019-04-01,"{'COV': 0.0, 'REGN': -0.16816562022738843, 'FTR': 0.41791044776119424, 'BIIB': -0.04111766428242768, 'GME': -0.15937803692905722, 'PBI': 0.028935221041544015, 'NWL': -0.06638714185884004, 'MNK': -0.29727272727272724, 'URI': 0.21913660351241443, 'FOSL': -0.05221174764321965, 'CHK': -0.0761904761904762, 'MPC': 0.006825341267063363, 'BA': -0.021021339844994203, 'CCL': 0.07578861122490788, 'HUM': -0.048011438461827864, 'KR': 0.042446941323345797, 'SCHW': 0.056092387461701684, 'CTL': -0.05442804428044279, 'GT': 0.05209513023782549, 'AIZ': -0.003446418955304181}",{}
2019-05-01,"{'COV': 0.0, 'REGN': -0.1204524253731343, 'LLY': -0.003948753948753849, 'ISRG': -0.09139774437559858, 'EMC': 0.06302521008403361, 'POM': -0.1942534387631821, 'CHRW': 0.012872717719690056, 'BA': -0.09232808526754328, 'PM': -0.11395551137069718, 'CSCO': -0.07088513638894044, 'SPGI': -0.029615050121298114, 'NE': -0.2651515151515152, 'DTE': 0.001501000667111346, 'CTAS': 0.019394951744617566, 'VTR': 0.049876630243214634, 'VZ': -0.05029154518950446, 'MLM': -0.05603838493572332, 'CA': -0.040995607613469945, 'CLX': -0.031128924515698042, 'WAT': -0.05836265540699037}",{}
2019-06-01,"{'COV': 0.0, 'PBI': 0.17582193773639798, 'DNR': -0.17333333333333334, 'NE': -0.0459183673469387, 'LYB': 0.1724137931034483, 'POM': -0.1503532378642282, 'FTR': -0.06417112299465245, 'URI': 0.1844079299874977, 'WYNN': 0.16292729898892636, 'PCG': 0.3325581395348839, 'MCHP': 0.07845862286797212, 'GPS': -0.03821656050955415, 'RL': 0.09154375614552608, 'XYL': 0.12527262813522352, 'PSX': 0.15591259640102842, 'RTX': 0.029575100090404132, 'CRM': 0.006834771068347719, 'WHR': 0.2380178716490657, 'PVH': 0.11814845507280697, 'NBR': 0.22364882449900247}",{}
2019-07-01,"{'COV': 0.0, 'GME': -0.27305605786618453, 'POM': 0.06779743608235565, 'DNR': -0.1307692307692309, 'SWN': -0.31464174454828653, 'LLY': -0.021196549825656105, 'KR': -0.03139643861293337, 'VZ': -0.027419647721082224, 'CMS': 0.007639012257949897, 'BIIB': 0.0051988672386829105, 'COL': 0.09090909090909091, 'CRM': -0.0004528692501778688, 'PAYX': 0.004088712675009448, 'FTR': -0.24999999999999997, 'RCL': -0.04638094439318964, 'EQT': -0.051997463538364, 'NOC': 0.06329469836608469, 'NE': 0.1435897435897436, 'GAS': 0.059223300970873784, 'NLSN': 0.019918515165233196}",{}
2019-08-01,"{'COV': 0.0, 'SWN': -0.28181818181818186, 'GME': -0.012437810945273478, 'HAR': 0.12084592145015106, 'PCG': -0.4200887902330744, 'VAR': -0.09669992325402907, 'ALXN': -0.11224669603524225, 'CSX': -0.03869565217391307, 'DNR': 0.0, 'PKI': -0.040697674418604654, 'FTR': -0.4202898550724637, 'MHK': -0.04421577297210387, 'XEC': -0.11732548359966369, 'NFLX': -0.09406322282189669, 'COG': -0.10192102454642478, 'PVH': -0.14282478196851284, 'DOV': -0.024997363147347372, 'WAT': 0.00317204810150548, 'APH': -0.060839388352673246, 'RL': -0.1506296733569461}",{}
2019-09-01,"{'COV': 0.0, 'MNK': -0.047430830039525564, 'AN': 0.07734806629834255, 'PXD': 0.04769569637411043, 'NBR': 0.1115571776155718, 'PCG': -0.03567984570877524, 'TPR': 0.2953500255493102, 'IFF': 0.13147747578293995, 'BLK': 0.06702366979655719, 'FTR': 0.08749999999999994, 'MHK': 0.0620612908748502, 'MAT': 0.17181069958847736, 'OI': 0.022110552763819163, 'PVH': 0.16781548250265108, 'BBY': 0.10258085592943485, 'FFIV': 0.09960845732184796, 'NOV': 0.06690319310694376, 'GT': 0.2760180995475112, 'XEC': 0.15205680705190971, 'BEN': 0.11987256073277586}",{}
2019-10-01,"{'COV': 0.0, 'RRC': 0.055263157894736833, 'QEP': -0.10244129399529253, 'MAT': 0.04097646033129894, 'HOT': 0.5758513931888545, 'BLK': 0.03607113392611607, 'SBUX': -0.0459388246076298, 'DIS': -0.00669127826488236, 'MRK': 0.029415339735018864, 'PRU': 0.004480183802412413, 'DTE': -0.03990063654711991, 'FLR': -0.16402953586497895, 'LHX': -0.01584311452446506, 'BLL': -0.041103448275862126, 'POM': -0.07812629150330085, 'AXP': -0.008229041659523349, 'KSU': 0.05402550365954876, 'NOV': 0.05943396226415102, 'ALLE': 0.11305609284332686, 'ABT': -0.0009639715628388758}",{}
2019-11-01,"{'COV': 0.0, 'DNR': -0.01980198019801982, 'QEP': -0.026976688296082768, 'POM': 0.01694984630917877, 'OI': 0.16449704142011842, 'MNK': 0.2200647249190939, 'EMC': -0.01702127659574468, 'EIX': 0.10134912800263239, 'PSA': -0.058517495395948346, 'CHRW': 0.033470507544581585, 'BAX': 0.06286759900666564, 'WDC': -0.028577059519117123, 'CHK': -0.5555555555555556, 'FTI': -0.0494590417310665, 'TSN': 0.09122203098106714, 'MDLZ': -0.002510137092102772, 'VTR': -0.1045550332306694, 'PCG': 0.161993769470405, 'XEC': 0.08061054137848801, 'DVN': 0.064211050273768}",{}
2019-12-01,"{'COV': 0.0, 'DNR': 0.4099999999999999, 'RRC': 0.3661971830985915, 'QEP': 0.3719412724306689, 'FTR': 0.34848484848484845, 'TRIP': 0.06372549019607844, 'GNW': 0.11111111111111122, 'GE': -0.012422360248447098, 'FCX': 0.15357458075904679, 'FOSL': 0.06056527590847916, 'TAP': 0.06900702106318952, 'WYNN': 0.14978709192619197, 'AMGN': 0.027840221338405663, 'SEE': 0.053700240448837776, 'F': 0.023516237402015774, 'ROK': 0.03046650226058368, 'ADBE': 0.06658689606105676, 'TMO': 0.029807631261507345, 'PPL': 0.0665648854961832, 'WDC': 0.2608519269776876}",{}
