,long,short
2017-02-01,"{'COV': 0.0, 'HBAN': 0.03193277310924361, 'CNX': -0.08912280701754383, 'TT': 0.0, 'SWN': -0.1810250817884406, 'MRO': -0.057668711656441794, 'HST': -0.008810572687224705, 'UAA': -0.047575057736720446, 'KEY': 0.03648732220160791, 'MSFT': 0.0, 'SNA': -0.06248138662219299, 'ALL': 0.09222065063649217, 'GD': 0.046897289586305194, 'MDT': 0.07481332567489939, 'M': 0.13284920973942757, 'RIG': -0.018465909090909075, 'BDX': 0.040805385119437626, 'GNW': 0.1924198250728862, 'DO': 0.023086269744835904, 'DISCK': 0.012991699747383595}",{}
2017-03-01,"{'COV': 0.0, 'DNR': -0.06859205776173283, 'FCX': -0.03068862275449103, 'TT': 0.0, 'HBAN': -0.06995230524642296, 'NBR': -0.11705383119526053, 'AVP': -0.013483146067415842, 'JCI': 0.002868318122555396, 'NFLX': 0.034794175301036116, 'RL': 0.025782937365010753, 'MSI': 0.08698556921432377, 'OMC': 0.011127110878387149, 'CHK': 0.08, 'ZTS': -0.006838905775075977, 'ESRX': -0.07377740303541316, 'STZ': 0.01241424371120534, 'WMB': 0.0385103681760474, 'LH': 0.002235417394341552, 'DISCA': 0.002757669769045098, 'EL': 0.019390926041019295}",{}
2017-04-01,"{'COV': 0.0, 'DNR': -0.13281249999999994, 'POM': 0.3320897312458372, 'RIG': -0.1140562248995984, 'TT': 0.0, 'AMGN': -0.007936507936507922, 'HBAN': -0.04911092294665538, 'AIZ': 0.004376122082585285, 'URBN': -0.03744215397559952, 'NBR': -0.2142905588714053, 'MKC': 0.02202785876255271, 'FCX': -0.05504587155963308, 'NSC': 0.04684085510688842, 'SPG': -0.04074497411416663, 'TDC': -0.061434544869733036, 'QEP': -0.06934291894847727, 'IBM': -0.07781324820430977, 'MLM': 0.009106780540744618, 'ETFC': -0.009085580304806424, 'LM': 0.033771106941838706}",{}
2017-05-01,"{'COV': 0.0, 'DNR': -0.3139013452914798, 'NE': -0.15800415800415799, 'NBR': -0.1456270716436664, 'EOG': -0.024038461538461443, 'TT': 0.0, 'ORLY': -0.025599742392529323, 'PEP': 0.041959406713505044, 'IVZ': -0.03254113345521026, 'XRAY': 0.0009707167125059888, 'MAR': 0.14012738853503173, 'HAS': 0.05802939575394679, 'CVS': -0.06808228268082277, 'VAR': 0.0892091079089209, 'WMT': 0.05372791265622748, 'OMC': 0.015982662874170484, 'TGT': -0.0009976057462090415, 'POM': -0.08683562538735987, 'MCK': 0.17904975682753466, 'DE': 0.09102964857440574}",{}
2017-06-01,"{'COV': 0.0, 'DNR': -0.03773584905660381, 'NE': -0.10396039603960394, 'AVP': 0.11470588235294121, 'RIG': -0.09560439560439553, 'NBR': -0.06724715678310318, 'POM': -0.006173807919823519, 'CRM': -0.03777777777777784, 'CB': 0.017258124766529714, 'SPG': 0.050353291186314694, 'QEP': 0.005976520811099227, 'LUV': 0.03421595598349385, 'DIS': -0.013668088406359021, 'TT': 0.0, 'CVX': 0.006217955710701354, 'PPG': 0.032640949554896256, 'MAS': 0.022468793342579816, 'UNP': -0.015068096203998863, 'HON': -0.001999333555481582, 'MA': -0.010936205468102795}",{}
2017-07-01,"{'COV': 0.0, 'DNR': -0.06410256410256415, 'TDC': 0.07645466847090669, 'IVZ': -0.019263264616424476, 'BKNG': 0.08032827919708997, 'NE': 0.09289617486338794, 'CCI': 0.0005534646889528133, 'POM': -0.00931359803885164, 'INTC': 0.05844572896596019, 'IBM': -0.057994781960491994, 'NBR': -0.06090288458943845, 'GOOG': 0.020083755399153733, 'XEC': 0.046950416849495406, 'LRCX': 0.11743296442100574, 'RTN': 0.05930615672847088, 'DLTR': 0.029273168642010527, 'HSY': -0.016274864376130245, 'TT': 0.0, 'THC': -0.10659114315139033, 'ROK': 0.014402618657937733}",{}
2017-08-01,"{'COV': 0.0, 'DNR': -0.27397260273972596, 'QEP': -0.12817279819000257, 'CMG': -0.07954545454545456, 'MRO': -0.08658743633276737, 'NFLX': -0.042632473012219854, 'UNH': 0.028421394543092247, 'CRM': 0.04509138666958509, 'HBAN': -0.056313993174061446, 'KIM': -0.03317249698431829, 'FLS': -0.044845360824742136, 'XEC': 0.009765830095558044, 'DAL': -0.04593487168427853, 'IQV': 0.05969984550871768, 'MKC': -0.0017634740438665357, 'EMC': 0.0, 'NTRS': 0.008666992187499924, 'ISRG': 0.06997028659062582, 'AMT': 0.08678746403297298, 'NBR': -0.14935120982823594}",{}
2017-09-01,"{'COV': 0.0, 'AVP': -0.06451612903225812, 'DNR': 0.25233644859813087, 'CTL': -0.04682274247491634, 'POM': 0.08965872770388704, 'NBR': 0.24541851563293943, 'FOSL': 0.12139423076923074, 'CHK': 0.1780821917808219, 'FTR': -0.08613618395045457, 'QEP': 0.1306021890440097, 'LMT': 0.01415358744394626, 'UAA': 0.016656384947563205, 'TPR': -0.026759432700026762, 'DISCK': -0.037529691211401386, 'DVN': 0.16938435940099833, 'MDLZ': 0.0023566378633150934, 'FMC': 0.032473867595818794, 'ADP': 0.03162530024019212, 'CAG': 0.03534852989758838, 'MAT': -0.04797047970479711}",{}
2017-10-01,"{'COV': 0.0, 'AVP': -0.03404255319148939, 'AAPL': 0.09579628132578819, 'KEY': -0.03345070422535213, 'AMT': 0.048388337564427966, 'FTR': 0.03681467128783124, 'ACN': 0.06286867432474383, 'LMT': -0.008484221417485702, 'DISCK': -0.12352362204724417, 'HON': 0.01662763466042151, 'GME': -0.09491374047527519, 'GT': -0.0759493670886076, 'TPR': 0.022394249377937384, 'CRM': 0.09197609901835259, 'CMG': -0.11694975804618248, 'MHK': 0.05480335267569308, 'ZBH': 0.03661407026414439, 'TRIP': -0.087800875273523, 'MAT': -0.08489954633830205, 'IBM': 0.059937646141855004}",{}
2017-11-01,"{'COV': 0.0, 'EMC': -0.010982863896001546, 'NBR': 0.055949959706819305, 'FOSL': -0.10943396226415096, 'NAVI': 0.025092936802973937, 'CMG': 0.11949246046340571, 'LM': 0.03822762814943528, 'AGN': -0.011646562481430742, 'JWN': 0.1532947339398951, 'NWL': -0.23695227463019813, 'CAH': -0.02664461595001843, 'DNR': 0.3779527559055118, 'CSX': 0.10317297850562945, 'TSCO': 0.13458555919352064, 'PSA': 0.024239518406051798, 'CHK': 0.022613065326633167, 'PFE': 0.04485154769425136, 'OMC': 0.055600715330840655, 'L': 0.014931478830026526, 'GT': 0.07226771092915632}",{}
2017-12-01,"{'COV': 0.0, 'CTL': 0.14661984196663738, 'MYL': 0.1444414390045984, 'FOSL': 0.10212765957446805, 'INTC': 0.03205128205128209, 'CMCSA': 0.07788873038516417, 'CSCO': 0.03249414519906343, 'HPQ': -0.01068158697863687, 'DHI': 0.0022312373225152017, 'BA': 0.062691420577003, 'LRCX': -0.028488760293790365, 'PWR': 0.03111702127659579, 'BKR': 0.05346250448510938, 'PBI': 0.047790525333479696, 'ROK': 0.01766958424507653, 'ZION': 0.026537216828478895, 'EBAY': 0.09764810955641541, 'GE': -0.031698564593301296, 'ATI': 0.05414847161572062, 'KMI': 0.044299674267101075}",{}
2018-01-01,"{'COV': 0.0, 'MAT': 0.02723735408560311, 'HAR': 0.07674418604651163, 'TGNA': 0.024626865671641796, 'HPQ': 0.10096889342172363, 'XEL': -0.053336308859629554, 'BDX': 0.12947499760053757, 'UNH': 0.07130426602699777, 'CI': 0.020637254901960823, 'CCL': 0.06529820591562953, 'PCG': -0.043076229138475496, 'MET': -0.05397788857576419, 'MYL': 0.011806375442739079, 'V': 0.08436086223720385, 'FB': 0.05183475911751451, 'ETFC': 0.050723161540028414, 'BWA': 0.09495729971533147, 'UAA': -0.0500342700479781, 'SWN': -0.2535211267605633, 'ORCL': 0.08879631659723738}",{}
2018-02-01,"{'COV': 0.0, 'SWN': -0.1271393643031785, 'JNPR': -0.004977187888842845, 'KIM': -0.05899705014749267, 'BBBY': -0.06429615197272286, 'OXY': -0.1255935058967683, 'REGN': -0.12612833728762715, 'NWL': -0.020137103684661477, 'TGNA': -0.1107871720116619, 'HIG': -0.09824497919305228, 'PSA': -0.008510638297872238, 'MUR': -0.19191919191919196, 'GE': -0.11342281879194627, 'DISCA': -0.024077046548956718, 'STZ': -0.014533232342359504, 'COP': -0.0746322210261931, 'RRC': -0.06393678160919544, 'AVGO': 0.019593547799143272, 'AEP': -0.036714670042728284, 'STX': -0.02415660141607671}",{}
2018-03-01,"{'COV': 0.0, 'FTR': 0.07225433526011561, 'HOT': 2.0950413223140494, 'GOOG': -0.06867231714912393, 'GOOGL': -0.06525226670512092, 'REGN': 0.07494927423130947, 'CTL': -0.051428571428571476, 'EMC': 0.24620949804873676, 'NBR': 0.08612952916750376, 'GE': -0.047547169811320816, 'CHK': 0.06713780918727916, 'DNR': 0.25688073394495414, 'ORLY': 0.015392193079669991, 'SWN': 0.20612813370473546, 'MHK': -0.031892274982282094, 'BIIB': -0.04959911145048773, 'HBAN': -0.02569593147751602, 'RRC': 0.08924485125858124, 'NE': -0.04134366925064603, 'GS': -0.04093078758949877}",{}
2018-04-01,"{'COV': 0.0, 'GOOGL': -0.008797026138066455, 'GOOG': -0.0053675133454566875, 'POM': -0.10511696651546812, 'PBI': -0.05892350672941081, 'NE': 0.26558265582655827, 'GS': -0.051467531387710964, 'NFLX': 0.07028841542782757, 'EXPE': 0.0507889085986369, 'URBN': 0.09014618299945873, 'LRCX': -0.08152400835073072, 'NEM': -0.002705627705627744, 'TRIP': -0.07964601769911493, 'ZBH': 0.0576131687242798, 'DISCK': 0.13194090677534387, 'HAR': -0.3465909090909091, 'ABC': 0.05194962460644231, 'ES': 0.020245842371655776, 'RIG': 0.25967413441955184, 'PPL': 0.021411578112609148}",{}
2018-05-01,"{'COV': 0.0, 'FTR': -0.10481927710843385, 'HAR': -0.04521739130434783, 'POM': -0.009520555096771847, 'AVP': -0.28853754940711457, 'EMC': -0.04477492154958625, 'REGN': -0.008615851846961389, 'GOOGL': 0.08235757158319398, 'KIM': 0.0649247822644496, 'PBI': -0.10877875545703357, 'LMT': -0.012394235854045478, 'RCL': -0.031213535589264953, 'HBAN': 0.002985074626865608, 'PDCO': -0.09904306220095696, 'WMB': 0.04869251577998205, 'AAPL': 0.12729300941993052, 'LUV': -0.032465007776049666, 'BLK': 0.03138247520269992, 'RRC': 0.14749262536873156, 'FOSL': 0.4743935309973045}",{}
2018-06-01,"{'COV': 0.0, 'AVP': -0.1049723756906077, 'EMC': -0.0037042642853159775, 'CTL': 0.04438466711499665, 'HAR': -0.034071550255536626, 'POM': 0.0631177423039863, 'GNW': 0.2857142857142857, 'FIS': 0.0330809087285772, 'KMI': 0.05617977528089885, 'GAS': -0.03804347826086957, 'MAT': 0.053915275994865314, 'GWW': -0.0045587101531859246, 'DVN': 0.05802901450725364, 'IVZ': -0.04113533525298231, 'PBI': -0.058246763723920576, 'FTR': -0.27762803234501343, 'DISCK': 0.2865792129162462, 'RCL': -0.012582384661473987, 'VNO': 0.06000643500643507, 'UAA': 0.060377358490566094}",{}
2018-07-01,"{'COV': 0.0, 'AVP': -0.012422360248447215, 'FTR': -0.018796992481203107, 'XRX': 0.09115770282588878, 'DNR': -0.046511627906976875, 'AIZ': 0.068427978540338, 'CNX': -0.0713063320022818, 'HOT': -0.1016949152542373, 'EMC': 0.026018262357475223, 'DRI': 0.00757352217960063, 'PWR': 0.03019213174748405, 'NAVI': 0.022471910112359533, 'BBBY': -0.061190738699007687, 'HRB': 0.11041162227602912, 'GNW': 0.03370786516853921, 'KMI': 0.021998742928975575, 'GT': 0.05486399262332862, 'MNK': 0.2710027100271003, 'IQV': 0.2265137799235566, 'NWSA': -0.024080267558528393}",{}
