,long,short
2015-11-01,"{'COV': 0.0, 'CNX': 0.1948998178506374, 'CMG': -0.04991803278688532, 'CMI': -0.020367054610563935, 'EQT': -0.12762892538173437, 'ES': -0.00045413260672107225, 'STX': -0.03340440653873494, 'MCO': 0.0890801385939421, 'WEC': -0.02553485162180813, 'PRGO': -0.06643425639676376, 'EXPD': -0.023146163737676775, 'WDC': -0.0662671836446952, 'MLM': 0.015104726100966701, 'FLR': 0.025451180009255007, 'UNP': -0.05440479161467431, 'PNC': 0.05154639175257721, 'SYY': 0.0027716186252772015, 'FOSL': -0.2916589946602836, 'MON': 0.020701490936393785, 'T': -0.0003802281368821887}",{}
2015-12-01,"{'TT': 0.25000000000000006, 'COV': 0.0, 'CHK': -0.1461100569259962, 'FCX': -0.18000000000000005, 'ATI': -0.10941271118262265, 'SPG': 0.039578348315333405, 'KMI': -0.3680203045685279, 'SWN': -0.2073578595317726, 'PRU': -0.0642201834862385, 'PVH': -0.1927830500993158, 'ES': 0.013901549680948026, 'NTAP': -0.12407680945347119, 'LUV': -0.06240036438168971, 'XRX': 0.0073921971252566615, 'RHI': -0.08443496801705759, 'THC': -0.09525231412361902, 'SYK': -0.04130790190735702, 'SEE': -0.011393306432471018, 'DISCK': -0.14768502872592096, 'PEG': -0.005728067530901562}",{}
2016-01-01,"{'COV': 0.0, 'TT': 4.333333333333334, 'DNR': -0.22388059701492527, 'HAR': 0.06666635703703014, 'CMG': -0.033560913164070755, 'HES': -0.12186865267434, 'ADS': -0.26321513186002266, 'HOT': 0.1346938775510204, 'ORLY': 0.05011068625477959, 'FCX': -0.30312500000000003, 'GNW': -0.24043715846994543, 'SHW': -0.006381594992277138, 'SWN': 0.2645803698435278, 'COL': 0.2776726584673605, 'AMG': -0.13490691489361697, 'MPC': -0.1913691821057388, 'RHI': -0.05655466161855184, 'PVH': 0.009138742730545508, 'WU': 0.016096579476861182, 'NWSA': -0.01145662847790512}",{}
2016-02-01,"{'COV': 0.0, 'DNR': -0.09859154929577459, 'GNW': -0.22627737226277375, 'FCX': 0.6949541284403667, 'POM': 0.015873091206796173, 'RF': -0.0759493670886076, 'HBAN': 0.02213001383125854, 'HAR': 0.2653039027511197, 'REGN': -0.07950813777894968, 'NBR': 0.0028233180403606003, 'DVN': -0.2718293164757013, 'ADS': 0.050658241179568214, 'AMCR': 0.02244039270687239, 'UNP': 0.1200000000000001, 'CF': 0.23200312989045382, 'NSC': 0.05220125786163522, 'COG': -0.005189413596263512, 'NAVI': 0.13852242744063334, 'EFX': -0.0016077170418006088, 'OXY': 0.020678092399403863}",{}
2016-03-01,"{'TT': 3.0, 'COV': 0.0, 'DNR': 0.6946564885496184, 'HES': 0.2082813669244199, 'POM': 0.569228787694091, 'KEY': 0.04108108108108117, 'SWN': 0.3654822335025381, 'CBRE': 0.12140077821011677, 'ZTS': 0.0684523809523809, 'CPRI': -0.0005264081417792794, 'APH': 0.08229329173166924, 'CTL': 0.05234297108673982, 'DHI': 0.11996873778819853, 'HOT': -0.10071942446043165, 'GE': 0.08086785009861922, 'PFE': -0.005108055009823143, 'PEAK': 0.09246417013407306, 'WM': 0.057496075353218205, 'R': 0.13163739147991108, 'ADS': 0.0365720524017466}",{}
2016-04-01,"{'COV': 0.0, 'GLW': -0.09703504043126689, 'KIM': -0.01316386745347266, 'BSX': 0.1709401709401711, 'COG': 0.05094339622641518, 'MUR': 0.45747236905333977, 'FAST': -0.024847632442569042, 'HAR': 0.06976715927510976, 'XRX': -0.13140398904966755, 'IRM': 0.09830781627719586, 'PWR': 0.06281066425666519, 'PM': 0.003548346217209494, 'DO': 0.14596126594237127, 'RF': 0.2023289665211062, 'HBAN': 0.058096415327564974, 'FIS': 0.03394039735099345, 'JNPR': -0.07879843273835432, 'MS': 0.09313725490196077, 'ZION': 0.1467391304347827, 'WY': 0.04197150558336542}",{}
2016-05-01,"{'COV': 0.0, 'HAR': 0.0869577069953724, 'AVP': -0.17584745762711856, 'RF': 0.040865384615384595, 'HOT': 0.4583333333333333, 'GPS': -0.22110817941952504, 'AMCR': 0.06941431670281982, 'CNX': 0.017488076311605774, 'GNW': 0.024930747922437758, 'NRG': 0.09103448275862071, 'AES': -0.005274261603375602, 'SWN': 0.03875379939209725, 'CNP': 0.06267332224070987, 'HBAN': 0.030127462340672047, 'FCX': -0.2102941176470588, 'NEM': -0.07550077041602474, 'NTAP': 0.07778295295761536, 'HSY': 0.004045692527367791, 'VTR': 0.0619967793880837, 'PLD': 0.04537521815008727}",{}
2016-06-01,"{'COV': 0.0, 'AVP': -0.02583979328165377, 'CHK': 0.0166270783847981, 'GPS': 0.1828687967369135, 'NE': 0.0012061991325113335, 'CF': -0.1288852051388313, 'ATI': 0.046166529266281835, 'PBI': -0.03939766567972131, 'MOS': 0.04729441840647633, 'RIG': 0.2145045965270686, 'FCX': 0.005586592178770996, 'GNW': -0.29120879120879123, 'FLIR': 0.0003419972640219413, 'M': 0.02854908095424327, 'GLW': -0.010165864098448435, 'KR': 0.027794561933534793, 'HOG': -0.020463510848126365, 'CTL': 0.07240811848601209, 'AES': 0.1311300639658847, 'GT': -0.07646826960977537}",{}
2016-07-01,"{'COV': 0.0, 'GNW': 0.10852713178294565, 'CHK': 0.2752941176470588, 'RF': 0.08689839572192518, 'HBAN': 0.06824146981627302, 'POM': 0.021978130298211215, 'ADS': 0.1817204878835097, 'KEY': 0.07476635514018679, 'CME': 0.053909318100678345, 'ATI': 0.3993685872138911, 'DVN': 0.06391087657578422, 'BAC': 0.09836065573770501, 'MRO': -0.08345120226308343, 'PVH': 0.07076627944154322, 'SWN': 0.14263322884012541, 'PBCT': 0.050080775444264876, 'T': 0.01299451342766375, 'NRG': -0.07713498622589526, 'BLK': 0.07080709044867217, 'CRM': 0.02776730745068468}",{}
2016-08-01,"{'COV': 0.0, 'WMB': 0.17987486965589153, 'GLW': 0.025870646766169132, 'GNW': 0.6198630136986303, 'TT': 0.0, 'TGNA': -0.07109004739336496, 'HPQ': 0.02252614641995182, 'POM': -0.09374902669199864, 'FITB': 0.058298631766805505, 'FAST': 0.007306889352818401, 'CB': 0.02158084042459872, 'NWSA': 0.08627773212818411, 'KMI': 0.08796296296296294, 'NRG': -0.12143928035982003, 'HIG': 0.035274815422477415, 'T': -0.05477888730385149, 'FTR': -0.11538498804986758, 'HOT': 0.17551020408163265, 'MRO': 0.12225705329153609, 'HST': 0.00996677740863778}",{}
2016-09-01,"{'COV': 0.0, 'HAR': -0.07142821598650456, 'TT': 0.0, 'BMY': -0.06381733021077289, 'RIG': 0.11041666666666672, 'NE': 0.09688581314878886, 'FCX': 0.052999999999999936, 'PSA': 0.0033114296062502525, 'NUE': 0.025439407955596703, 'DNR': 0.07666666666666666, 'NI': 0.008411214953271016, 'PFE': -0.02484266313348791, 'AZO': 0.03239589911720841, 'CMCSA': 0.011217419993401513, 'DLTR': -0.041995387789780236, 'THC': -0.05543976656940385, 'AVY': 0.00823447313328666, 'EXC': -0.018305084745762683, 'APA': 0.2943665107993767, 'MLM': -0.019186145226102135}",{}
2016-10-01,"{'COV': 0.0, 'TT': 0.0, 'CTSH': 0.05537737866153509, 'GME': -0.12830777581761438, 'NRG': -0.05839416058394165, 'MLM': 0.03574522145868237, 'SPG': -0.09857543337719543, 'GNW': -0.16363636363636372, 'MCK': -0.234952184511532, 'HAR': 0.10256265976431246, 'FOSL': -0.011956521739130501, 'HST': -0.001493651979088973, 'GRMN': 0.014841849148418478, 'AZO': -0.02767005554973274, 'VFC': -0.031051964512040682, 'MOS': -0.039621016365202336, 'KMI': -0.11334002006018061, 'PDCO': -0.0576428203808544, 'MUR': -0.1488230827638572, 'TGNA': -0.10280373831775703}",{}
2016-11-01,"{'COV': 0.0, 'DNR': 0.5303643724696354, 'TT': 0.0, 'GNW': 0.028846153846153872, 'AMZN': -0.06061326658322897, 'HOT': 0.22384428223844283, 'HES': 0.15328305235137543, 'CHK': 0.26582278481012656, 'VZ': 0.032663924510041166, 'BMY': 0.10828583954405974, 'EMR': 0.1085152838427949, 'CMG': 0.10006106361718667, 'MU': 0.13546511627906987, 'EMC': -0.03196063603060333, 'PEAK': -0.034117647058823565, 'NEM': -0.13938179736691464, 'DO': 0.062352941176470514, 'CBRE': 0.12383900928792567, 'VFC': 0.0041367298062268175, 'REGN': 0.09759203519333187}",{}
2016-12-01,"{'COV': 0.0, 'TT': 0.0, 'CTL': 0.010290556900726496, 'AMZN': -0.003375819034834683, 'FMC': 0.0025845358604350086, 'FTR': -0.03998770026634348, 'THC': -0.025607353906763004, 'NFX': -0.1297808336914482, 'AVP': -0.059813084112149424, 'MNST': -0.0035955056179774515, 'TRIP': -0.040707141195626885, 'AME': 0.020425714900021562, 'GNW': -0.11805555555555561, 'NEE': 0.052276884567247446, 'HAR': -0.3465337827176716, 'WFC': 0.03717948717948722, 'CME': 0.04891853648675969, 'KO': 0.028698801894678213, 'ZBH': 0.016209097355891083, 'MS': 0.011734028683181115}",{}
2017-01-01,"{'COV': 0.0, 'TT': 0.0, 'FCX': 0.23488905891354248, 'WYNN': 0.16326278004703548, 'SWN': -0.15, 'RL': -0.03114268798105399, 'HOG': -0.028204144282425153, 'AMCR': 0.0, 'POM': 0.11184178172597828, 'MNK': -0.03504950495049511, 'TJX': -0.00871520944616256, 'AMZN': 0.08649989444796292, 'AVP': 0.14035087719298242, 'NWSA': 0.0639853747714809, 'T': -0.0008566533409480621, 'GM': 0.046895640686922, 'DIS': 0.05077350257834183, 'GNW': -0.13846153846153847, 'SPGI': 0.10853973414937372, 'MS': -0.009350518069244312}",{}
2017-02-01,"{'COV': 0.0, 'CNX': -0.08912280701754383, 'HBAN': 0.03193277310924361, 'TT': 0.0, 'MRO': -0.057668711656441794, 'UAA': -0.047575057736720446, 'SWN': -0.1810250817884406, 'HST': -0.008810572687224705, 'POM': 0.7633156822954722, 'KEY': 0.03648732220160791, 'SNA': -0.06248138662219299, 'MSFT': 0.0, 'M': 0.13284920973942757, 'NAVI': 0.015772870662460654, 'NWSA': 0.0429553264604811, 'DO': 0.023086269744835904, 'RHI': 0.020809771544899384, 'GD': 0.046897289586305194, 'MS': 0.05456821026282852, 'CHK': -0.16282642089093702}",{}
2017-03-01,"{'COV': 0.0, 'TT': 0.0, 'DNR': -0.06859205776173283, 'FCX': -0.03068862275449103, 'HBAN': -0.06995230524642296, 'AVP': -0.013483146067415842, 'NAVI': -0.04447852760736184, 'NBR': -0.11705383119526053, 'RL': 0.025782937365010753, 'NFLX': 0.034794175301036116, 'JCI': 0.002868318122555396, 'CNX': 0.0623100303951368, 'CHK': 0.08, 'EL': 0.019390926041019295, 'HRL': -0.01887366818873682, 'PVH': 0.11886136462407645, 'NWSA': 0.013888888888888883, 'STZ': 0.01241424371120534, 'HUM': -0.02573653911276678, 'SCHW': -0.016838401608444378}",{}
2017-04-01,"{'COV': 0.0, 'DNR': -0.13281249999999994, 'TT': 0.0, 'HBAN': -0.04911092294665538, 'POM': 0.3320897312458372, 'AMGN': -0.007936507936507922, 'RIG': -0.1140562248995984, 'URBN': -0.03744215397559952, 'NSC': 0.04684085510688842, 'AIZ': 0.004376122082585285, 'SPG': -0.04074497411416663, 'AVP': 0.09999999999999988, 'MKC': 0.02202785876255271, 'NBR': -0.2142905588714053, 'MLM': 0.009106780540744618, 'IBM': -0.07781324820430977, 'TDC': -0.061434544869733036, 'QEP': -0.06934291894847727, 'FCX': -0.05504587155963308, 'AAPL': -0.0004373815424989231}",{}
2017-05-01,"{'COV': 0.0, 'TT': 0.0, 'DNR': -0.3139013452914798, 'NE': -0.15800415800415799, 'EOG': -0.024038461538461443, 'ORLY': -0.025599742392529323, 'IVZ': -0.03254113345521026, 'HAS': 0.05802939575394679, 'VAR': 0.0892091079089209, 'MAR': 0.14012738853503173, 'LHX': 0.010217596972563844, 'DE': 0.09102964857440574, 'HSY': 0.07319515369980978, 'MCO': 0.004634892872759084, 'TGT': -0.0009976057462090415, 'NBR': -0.1456270716436664, 'OMC': 0.015982662874170484, 'MCK': 0.17904975682753466, 'PEP': 0.041959406713505044, 'M': -0.19602032176121942}",{}
2017-06-01,"{'COV': 0.0, 'DNR': -0.03773584905660381, 'AVP': 0.11470588235294121, 'TT': 0.0, 'NE': -0.10396039603960394, 'RIG': -0.09560439560439553, 'NBR': -0.06724715678310318, 'CRM': -0.03777777777777784, 'SPG': 0.050353291186314694, 'CB': 0.017258124766529714, 'IBM': 0.0067430883344572244, 'UNP': -0.015068096203998863, 'POM': -0.006173807919823519, 'DIS': -0.013668088406359021, 'PPG': 0.032640949554896256, 'CCI': -0.008698524554062895, 'BAC': 0.07914691943127952, 'LUV': 0.03421595598349385, 'CVX': 0.006217955710701354, 'HON': -0.001999333555481582}",{}
2017-07-01,"{'COV': 0.0, 'TT': 0.0, 'DNR': -0.06410256410256415, 'TDC': 0.07645466847090669, 'IVZ': -0.019263264616424476, 'POM': -0.00931359803885164, 'NE': 0.09289617486338794, 'CCI': 0.0005534646889528133, 'BKNG': 0.08032827919708997, 'IBM': -0.057994781960491994, 'DLTR': 0.029273168642010527, 'INTC': 0.05844572896596019, 'NBR': -0.06090288458943845, 'XEC': 0.046950416849495406, 'UHS': -0.09413223140495869, 'LRCX': 0.11743296442100574, 'GOOG': 0.020083755399153733, 'RTN': 0.05930615672847088, 'HSY': -0.016274864376130245, 'FAST': 0.002024291497975665}",{}
2017-08-01,"{'COV': 0.0, 'TT': 0.0, 'NFLX': -0.042632473012219854, 'DNR': -0.27397260273972596, 'UNH': 0.028421394543092247, 'CMG': -0.07954545454545456, 'CRM': 0.04509138666958509, 'IQV': 0.05969984550871768, 'QEP': -0.12817279819000257, 'DAL': -0.04593487168427853, 'SHW': 0.008871410279861061, 'AMT': 0.08678746403297298, 'EOG': -0.10455880752910456, 'FLS': -0.044845360824742136, 'KIM': -0.03317249698431829, 'IPG': -0.0597171293871137, 'CSX': 0.02263592130315211, 'NSC': 0.06876871257485039, 'LB': -0.20738853503184715, 'LUV': -0.06470696986503975}",{}
2017-09-01,"{'COV': 0.0, 'AVP': -0.06451612903225812, 'DNR': 0.25233644859813087, 'TT': 0.0, 'POM': 0.08965872770388704, 'CTL': -0.04682274247491634, 'TPR': -0.026759432700026762, 'DVN': 0.16938435940099833, 'CAG': 0.03534852989758838, 'NBR': 0.24541851563293943, 'UAA': 0.016656384947563205, 'MDLZ': 0.0023566378633150934, 'MAT': -0.04797047970479711, 'CLX': -0.04773732826205081, 'FTR': -0.08613618395045457, 'KEY': 0.08985879332477538, 'ADP': 0.03162530024019212, 'SJM': -0.0006206682528188918, 'NKE': -0.021781408012446605, 'LMT': 0.01415358744394626}",{}
2017-10-01,"{'COV': 0.0, 'KEY': -0.03345070422535213, 'AVP': -0.03404255319148939, 'AAPL': 0.09579628132578819, 'TT': 0.0, 'GME': -0.09491374047527519, 'ACN': 0.06286867432474383, 'FTR': 0.03681467128783124, 'AMT': 0.048388337564427966, 'LMT': -0.008484221417485702, 'DISCK': -0.12352362204724417, 'HON': 0.01662763466042151, 'CRM': 0.09197609901835259, 'CMG': -0.11694975804618248, 'TRIP': -0.087800875273523, 'MHK': 0.05480335267569308, 'TPR': 0.022394249377937384, 'ZBH': 0.03661407026414439, 'NWL': -0.04489577765900587, 'MAT': -0.08489954633830205}",{}
2017-11-01,"{'COV': 0.0, 'NBR': 0.055949959706819305, 'EMC': -0.010982863896001546, 'NAVI': 0.025092936802973937, 'FOSL': -0.10943396226415096, 'CMG': 0.11949246046340571, 'TT': 0.0, 'JWN': 0.1532947339398951, 'LM': 0.03822762814943528, 'AGN': -0.011646562481430742, 'TSCO': 0.13458555919352064, 'CMCSA': 0.035380116959064144, 'MNK': -0.313188542650299, 'CAH': -0.02664461595001843, 'AIV': 0.008544795442775904, 'MA': 0.0034485090269796427, 'LNC': 0.007007708479327261, 'BSX': -0.06907545164718382, 'MKC': 0.022382595962765407, 'GT': 0.07226771092915632}",{}
2017-12-01,"{'COV': 0.0, 'CTL': 0.14661984196663738, 'INTC': 0.03205128205128209, 'PBI': 0.047790525333479696, 'HPQ': -0.01068158697863687, 'FTR': -0.14898974003902568, 'CSCO': 0.03249414519906343, 'MYL': 0.1444414390045984, 'CMCSA': 0.07788873038516417, 'FOSL': 0.10212765957446805, 'HOT': -0.1712962962962963, 'HP': 0.09026655896607429, 'BA': 0.062691420577003, 'TT': 0.0, 'KR': 0.0715754833401893, 'FITB': -0.0032409074540871393, 'BKR': 0.05346250448510938, 'LRCX': -0.028488760293790365, 'ROK': 0.01766958424507653, 'BAC': 0.04521674140508211}",{}
2018-01-01,"{'COV': 0.0, 'MAT': 0.02723735408560311, 'TGNA': 0.024626865671641796, 'HAR': 0.07674418604651163, 'MYL': 0.011806375442739079, 'TT': 0.0, 'PCG': -0.043076229138475496, 'XEL': -0.053336308859629554, 'LM': 0.008381351492928242, 'BDX': 0.12947499760053757, 'DISCA': 0.09189895470383272, 'UNH': 0.07130426602699777, 'HPQ': 0.10096889342172363, 'CI': 0.020637254901960823, 'MA': 0.11352721451440777, 'UAA': -0.0500342700479781, 'SWN': -0.2535211267605633, 'PXD': 0.049376910416176846, 'FAST': 0.003519749706687519, 'MMM': 0.06246560264171714}",{}
2018-02-01,"{'COV': 0.0, 'SWN': -0.1271393643031785, 'TT': 0.0, 'MUR': -0.19191919191919196, 'BBBY': -0.06429615197272286, 'REGN': -0.12612833728762715, 'JNPR': -0.004977187888842845, 'OXY': -0.1255935058967683, 'NWL': -0.020137103684661477, 'HPQ': 0.006976744186046446, 'HIG': -0.09824497919305228, 'COP': -0.0746322210261931, 'CHK': -0.19197707736389685, 'GE': -0.11342281879194627, 'KIM': -0.05899705014749267, 'STX': -0.02415660141607671, 'RRC': -0.06393678160919544, 'CTL': -0.007173601147776158, 'AEP': -0.036714670042728284, 'M': 0.14194139194139202}",{}
2018-03-01,"{'COV': 0.0, 'FTR': 0.07225433526011561, 'HOT': 2.0950413223140494, 'GOOG': -0.06867231714912393, 'GOOGL': -0.06525226670512092, 'EMC': 0.24620949804873676, 'REGN': 0.07494927423130947, 'GE': -0.047547169811320816, 'DNR': 0.25688073394495414, 'MHK': -0.031892274982282094, 'RRC': 0.08924485125858124, 'CTL': -0.051428571428571476, 'ORLY': 0.015392193079669991, 'NBR': 0.08612952916750376, 'CHK': 0.06713780918727916, 'HBAN': -0.02569593147751602, 'MLM': 0.01591511936339526, 'CI': -0.14143793527242934, 'BIIB': -0.04959911145048773, 'KIM': -0.03230890464933019}",{}
2018-04-01,"{'COV': 0.0, 'GOOGL': -0.008797026138066455, 'POM': -0.10511696651546812, 'GOOG': -0.0053675133454566875, 'NE': 0.26558265582655827, 'PBI': -0.05892350672941081, 'LRCX': -0.08152400835073072, 'GS': -0.051467531387710964, 'EXPE': 0.0507889085986369, 'NFLX': 0.07028841542782757, 'DISCK': 0.13194090677534387, 'ABC': 0.05194962460644231, 'FTR': 0.12771739130434787, 'JEF': 0.06445115810674729, 'URBN': 0.09014618299945873, 'MMM': -0.1085091697889962, 'RIG': 0.25967413441955184, 'LOW': -0.0517055655296229, 'HAR': -0.3465909090909091, 'PPL': 0.021411578112609148}",{}
2018-05-01,"{'COV': 0.0, 'HAR': -0.04521739130434783, 'FTR': -0.10481927710843385, 'POM': -0.009520555096771847, 'AVP': -0.28853754940711457, 'REGN': -0.008615851846961389, 'GOOGL': 0.08235757158319398, 'PDCO': -0.09904306220095696, 'GNW': 0.24637681159420297, 'PBI': -0.10877875545703357, 'HBAN': 0.002985074626865608, 'WMB': 0.04869251577998205, 'TFC': 0.0034950657894737194, 'KIM': 0.0649247822644496, 'LMT': -0.012394235854045478, 'RCL': -0.031213535589264953, 'AVGO': 0.09194258917152193, 'AAPL': 0.12729300941993052, 'OI': -0.08299798792756533, 'ZTS': 0.002911208151382934}",{}
2018-06-01,"{'COV': 0.0, 'AVP': -0.1049723756906077, 'EMC': -0.0037042642853159775, 'GNW': 0.2857142857142857, 'GAS': -0.03804347826086957, 'CTL': 0.04438466711499665, 'DVN': 0.05802901450725364, 'POM': 0.0631177423039863, 'FIS': 0.0330809087285772, 'FTR': -0.27762803234501343, 'GWW': -0.0045587101531859246, 'KMI': 0.05617977528089885, 'UAA': 0.060377358490566094, 'WMT': 0.031336174479819505, 'DISCK': 0.2865792129162462, 'HAR': -0.034071550255536626, 'MRO': -0.02584968884633792, 'MAT': 0.053915275994865314, 'PBI': -0.058246763723920576, 'HST': -0.023046092184368778}",{}
2018-07-01,"{'COV': 0.0, 'FTR': -0.018796992481203107, 'AVP': -0.012422360248447215, 'XRX': 0.09115770282588878, 'DNR': -0.046511627906976875, 'AIZ': 0.068427978540338, 'GNW': 0.03370786516853921, 'PWR': 0.03019213174748405, 'XEC': -0.022340643574502897, 'EMC': 0.026018262357475223, 'DRI': 0.00757352217960063, 'CNX': -0.0713063320022818, 'HRB': 0.11041162227602912, 'BBBY': -0.061190738699007687, 'NWSA': -0.024080267558528393, 'NAVI': 0.022471910112359533, 'ATI': 0.12505058680696074, 'MNK': 0.2710027100271003, 'KMB': 0.08689458689458682, 'ABBV': 0.012108610567514614}",{}
