,long,short
2016-03-01,"{'TT': 3.0, 'DNR': 0.6946564885496184, 'SWN': 0.3654822335025381, 'REGN': -0.0706956118186975, 'HES': 0.2082813669244199, 'COV': 0.0, 'POM': 0.569228787694091, 'GNW': 0.29999999999999993, 'KEY': 0.04108108108108117, 'ADS': 0.0365720524017466, 'BIIB': -0.004017293491984587, 'PFG': 0.0424148606811147, 'BLK': 0.08787835522558518, 'RCL': 0.09454119713156751, 'MS': -0.0030946065428824176, 'GL': 0.051869722557297916, 'QEP': 0.4354127087940038, 'APH': 0.08229329173166924, 'CHK': 0.5606060606060606, 'PRGO': 0.006784709581333836}",{}
2016-04-01,"{'LNC': 0.12007986309184257, 'HAR': 0.06976715927510976, 'KIM': -0.01316386745347266, 'AMP': 0.02345339236568156, 'COV': 0.0, 'BSX': 0.1709401709401711, 'DO': 0.14596126594237127, 'FAST': -0.024847632442569042, 'TXT': 0.0744472432129864, 'CF': 0.07124109486314205, 'MUR': 0.45747236905333977, 'MS': 0.09313725490196077, 'C': 0.11591148577449943, 'BWA': -0.05441217930645616, 'VRTX': 0.06732472791698314, 'ZION': 0.1467391304347827, 'COG': 0.05094339622641518, 'PWR': 0.06281066425666519, 'RF': 0.2023289665211062, 'ANDV': -0.06264037933616166}",{}
2016-05-01,"{'RF': 0.040865384615384595, 'HAR': 0.0869577069953724, 'HBAN': 0.030127462340672047, 'AMCR': 0.06941431670281982, 'HOT': 0.4583333333333333, 'COV': 0.0, 'STX': 0.10171568627450982, 'CNX': 0.017488076311605774, 'RL': 0.011188317041573465, 'HRB': 0.048037492677211496, 'MOS': -0.09786747905559787, 'GPS': -0.22110817941952504, 'CSX': -0.023940345368916774, 'NEM': -0.07550077041602474, 'CNP': 0.06267332224070987, 'LB': -0.12766293198674447, 'JNPR': 0.007582938388625599, 'PLD': 0.04537521815008727, 'SWN': 0.03875379939209725, 'BBBY': -0.05708039834831191}",{}
2016-06-01,"{'AVP': -0.02583979328165377, 'GPS': 0.1828687967369135, 'NE': 0.0012061991325113335, 'ATI': 0.046166529266281835, 'RF': -0.11384976525821594, 'PBI': -0.03939766567972131, 'COV': 0.0, 'HRB': 0.08719955282280596, 'STX': 0.09285312324141824, 'CF': -0.1288852051388313, 'RIG': 0.2145045965270686, 'M': 0.02854908095424327, 'KSS': 0.06652806652806659, 'HRL': 0.06255924170616127, 'JWN': 0.0018007202881153144, 'KR': 0.027794561933534793, 'MOS': 0.04729441840647633, 'FOSL': 0.01566393734425067, 'BWA': -0.12158730158730154, 'HAR': 0.08163147792706343}",{}
2016-07-01,"{'GNW': 0.10852713178294565, 'AVP': 0.06282722513089, 'RF': 0.08689839572192518, 'POM': 0.021978130298211215, 'COV': 0.0, 'HBAN': 0.06824146981627302, 'ADS': 0.1817204878835097, 'CME': 0.053909318100678345, 'NE': -0.10191664131426827, 'KEY': 0.07476635514018679, 'BLK': 0.07080709044867217, 'REGN': 0.21810888252149, 'DAL': 0.06426426426426429, 'ATI': 0.3993685872138911, 'MAR': 0.07988587731811685, 'BAC': 0.09836065573770501, 'DVN': 0.06391087657578422, 'T': 0.01299451342766375, 'PBCT': 0.050080775444264876, 'NAVI': 0.19037871033776882}",{}
2016-08-01,"{'NRG': -0.12143928035982003, 'GNW': 0.6198630136986303, 'COV': 0.0, 'WMB': 0.17987486965589153, 'F': -0.0009689922480619948, 'DOV': 0.027363184079601987, 'FCX': -0.20935765265662165, 'NE': -0.2077028885832187, 'HES': 0.031025272241627246, 'FAST': 0.007306889352818401, 'DNR': 0.0807017543859649, 'KEY': 0.07550822846079375, 'CF': 0.07778819119025306, 'RHI': 0.055274888558692406, 'HPQ': 0.02252614641995182, 'AMCR': 0.041357370095440146, 'FTR': -0.11538498804986758, 'DVA': -0.1674610331057581, 'EMR': -0.044782251437962196, 'ADP': 0.019821605550049484}",{}
2016-09-01,"{'HAR': -0.07142821598650456, 'DNR': 0.07666666666666666, 'RIG': 0.11041666666666672, 'NE': 0.09688581314878886, 'COV': 0.0, 'DO': -0.023294509151414403, 'FCX': 0.052999999999999936, 'POM': 0.023255935235227707, 'CF': -0.06753246753246762, 'PSA': 0.0033114296062502525, 'OI': 0.024445707788516187, 'ADS': 0.04832484174772264, 'DLTR': -0.041995387789780236, 'BMY': -0.06381733021077289, 'NUE': 0.025439407955596703, 'MLM': -0.019186145226102135, 'VZ': -0.0029485144023588695, 'JWN': 0.02207357859531777, 'MNST': -0.04860031104199067, 'THC': -0.05543976656940385}",{}
2016-10-01,"{'DNR': -0.2779456193353474, 'COV': 0.0, 'DO': -0.06466250709018721, 'HAR': 0.10256265976431246, 'MOS': -0.039621016365202336, 'CTSH': 0.05537737866153509, 'MLM': 0.03574522145868237, 'SHW': -0.11258452291510143, 'MNST': -0.011912096939823338, 'AZO': -0.02767005554973274, 'MCK': -0.234952184511532, 'HST': -0.001493651979088973, 'NRG': -0.05839416058394165, 'AVY': -0.0978563474387528, 'CPRI': 0.08946577987556323, 'BSX': -0.07094594594594593, 'ICE': 0.007687758722649331, 'PSA': -0.039857320099255626, 'FOSL': -0.011956521739130501, 'GME': -0.12830777581761438}",{}
2016-11-01,"{'DNR': 0.5303643724696354, 'REGN': 0.09759203519333187, 'AMZN': -0.06061326658322897, 'HOT': 0.22384428223844283, 'GNW': 0.028846153846153872, 'COV': 0.0, 'CMG': 0.10006106361718667, 'HES': 0.15328305235137543, 'CHK': 0.26582278481012656, 'SHW': 0.09625194991357133, 'AZO': 0.05463163706386924, 'VZ': 0.032663924510041166, 'RIG': 0.3285272914521111, 'VFC': 0.0041367298062268175, 'AVB': -0.040272001056314746, 'KMI': 0.07619047619047616, 'JNPR': 0.07136788445199659, 'DO': 0.062352941176470514, 'AN': 0.024077046548956597, 'EMR': 0.1085152838427949}",{}
2016-12-01,"{'CTL': 0.010290556900726496, 'COV': 0.0, 'FMC': 0.0025845358604350086, 'THC': -0.025607353906763004, 'GNW': -0.11805555555555561, 'DVN': -0.0765794511805999, 'TRIP': -0.040707141195626885, 'OKE': 0.027280663465735485, 'AGN': 0.08086752765516868, 'MNST': -0.0035955056179774515, 'ZBH': 0.016209097355891083, 'AVP': -0.059813084112149424, 'STI': 0.04597225098364048, 'NWSA': -0.011839708561020108, 'FTR': -0.03998770026634348, 'AMZN': -0.003375819034834683, 'HAR': -0.3465337827176716, 'DAL': 0.025727826675693986, 'HAL': 0.00343920695933647, 'USB': 0.03687974966472952}",{}
2017-01-01,"{'GNW': -0.13846153846153847, 'AMZN': 0.08649989444796292, 'HAR': -0.09091089014851644, 'COV': 0.0, 'AVP': 0.14035087719298242, 'SWN': -0.15, 'FCX': 0.23488905891354248, 'WYNN': 0.16326278004703548, 'ATI': 0.3372307692307693, 'HOG': -0.028204144282425153, 'CNX': -0.062416998671978835, 'AMCR': 0.0, 'EQT': -0.058445353594389245, 'MRO': -0.05594817432273258, 'RL': -0.03114268798105399, 'VRSN': 0.04863380834095959, 'TJX': -0.00871520944616256, 'THC': 0.1742323097463284, 'AKAM': 0.019622417125018693, 'FB': 0.12315780401620263}",{}
2017-02-01,"{'SWN': -0.1810250817884406, 'CNX': -0.08912280701754383, 'GNW': 0.1924198250728862, 'HBAN': 0.03193277310924361, 'COV': 0.0, 'HST': -0.008810572687224705, 'MOS': 0.0026631158455393427, 'NAVI': 0.015772870662460654, 'UAA': -0.047575057736720446, 'MRO': -0.057668711656441794, 'KEY': 0.03648732220160791, 'MSFT': 0.0, 'RHI': 0.020809771544899384, 'CMCSA': -0.005988023952095833, 'M': 0.13284920973942757, 'SNA': -0.06248138662219299, 'CHK': -0.16282642089093702, 'DNR': -0.1982248520710059, 'WDC': -0.04466019417475727, 'DO': 0.023086269744835904}",{}
2017-03-01,"{'COV': 0.0, 'DNR': -0.06859205776173283, 'CHK': 0.08, 'AVP': -0.013483146067415842, 'MRO': -0.021921341070277232, 'FCX': -0.03068862275449103, 'SWN': 0.08068783068783074, 'CNX': 0.0623100303951368, 'QEP': -0.08627456734331557, 'HBAN': -0.06995230524642296, 'DO': -0.020515826494724377, 'MSI': 0.08698556921432377, 'NBR': -0.11705383119526053, 'OMC': 0.011127110878387149, 'NWSA': 0.013888888888888883, 'RL': 0.025782937365010753, 'WMB': 0.0385103681760474, 'NAVI': -0.04447852760736184, 'NFLX': 0.034794175301036116, 'JCI': 0.002868318122555396}",{}
2017-04-01,"{'DNR': -0.13281249999999994, 'COV': 0.0, 'HBAN': -0.04911092294665538, 'RIG': -0.1140562248995984, 'URBN': -0.03744215397559952, 'NBR': -0.2142905588714053, 'SPG': -0.04074497411416663, 'AIZ': 0.004376122082585285, 'FCX': -0.05504587155963308, 'AMGN': -0.007936507936507922, 'GWW': -0.1720316380023912, 'QEP': -0.06934291894847727, 'BAC': -0.013110307414105004, 'MLM': 0.009106780540744618, 'GS': -0.026954921803127935, 'NSC': 0.04684085510688842, 'CHK': -0.12479201331114809, 'MKC': 0.02202785876255271, 'NOC': 0.03526860784140189, 'NFLX': 0.03749147920927062}",{}
2017-05-01,"{'COV': 0.0, 'NBR': -0.1456270716436664, 'DNR': -0.3139013452914798, 'NE': -0.15800415800415799, 'EOG': -0.024038461538461443, 'GWW': -0.10181798026826282, 'CHK': -0.03619047619047619, 'AKAM': -0.2294492564144468, 'ORLY': -0.025599742392529323, 'PEP': 0.041959406713505044, 'IVZ': -0.03254113345521026, 'AEE': 0.0357856857257097, 'MAR': 0.14012738853503173, 'VAR': 0.0892091079089209, 'HAS': 0.05802939575394679, 'CF': 0.011958762886597902, 'PXD': -0.03742461865909888, 'APH': 0.02788051209103852, 'GS': -0.057484241226832246, 'NVDA': 0.3796064055566274}",{}
2017-06-01,"{'DNR': -0.03773584905660381, 'COV': 0.0, 'POM': -0.006173807919823519, 'NE': -0.10396039603960394, 'AVP': 0.11470588235294121, 'RIG': -0.09560439560439553, 'NBR': -0.06724715678310318, 'CRM': -0.03777777777777784, 'DIS': -0.013668088406359021, 'CB': 0.017258124766529714, 'CCI': -0.008698524554062895, 'VRSN': 0.026615129762562084, 'UNP': -0.015068096203998863, 'QEP': 0.005976520811099227, 'PPG': 0.032640949554896256, 'CHK': -0.025490196078431372, 'WYNN': 0.017606490872210966, 'MAS': 0.022468793342579816, 'XEC': -0.127083534059158, 'SWN': -0.006535947712418306}",{}
2017-07-01,"{'DNR': -0.06410256410256415, 'COV': 0.0, 'NE': 0.09289617486338794, 'TDC': 0.07645466847090669, 'POM': -0.00931359803885164, 'IVZ': -0.019263264616424476, 'CCI': 0.0005534646889528133, 'NBR': -0.06090288458943845, 'GOOG': 0.020083755399153733, 'HSY': -0.016274864376130245, 'FAST': 0.002024291497975665, 'THC': -0.10659114315139033, 'XEC': 0.046950416849495406, 'ADSK': 0.09346624555862627, 'INTU': 0.02799509127166748, 'SRE': 0.006260393230949825, 'GOOGL': 0.013158740704228341, 'DLTR': 0.029273168642010527, 'RTN': 0.05930615672847088, 'DIS': 0.037265258215962466}",{}
2017-08-01,"{'COV': 0.0, 'POM': -0.07547553006440688, 'CMG': -0.07954545454545456, 'QEP': -0.12817279819000257, 'SHW': 0.008871410279861061, 'NFLX': -0.042632473012219854, 'CRM': 0.04509138666958509, 'UNH': 0.028421394543092247, 'KIM': -0.03317249698431829, 'IPG': -0.0597171293871137, 'MKC': -0.0017634740438665357, 'CA': 0.07640974307640971, 'NSC': 0.06876871257485039, 'MRO': -0.08658743633276737, 'UNP': 0.028630705394190777, 'XEC': 0.009765830095558044, 'EOG': -0.10455880752910456, 'IQV': 0.05969984550871768, 'DAL': -0.04593487168427853, 'NBR': -0.14935120982823594}",{}
2017-09-01,"{'AVP': -0.06451612903225812, 'POM': 0.08965872770388704, 'DNR': 0.25233644859813087, 'CHK': 0.1780821917808219, 'COV': 0.0, 'QEP': 0.1306021890440097, 'CTL': -0.04682274247491634, 'FOSL': 0.12139423076923074, 'NE': 0.40672782874617724, 'NBR': 0.24541851563293943, 'MDLZ': 0.0023566378633150934, 'UAA': 0.016656384947563205, 'ADP': 0.03162530024019212, 'KEY': 0.08985879332477538, 'MAT': -0.04797047970479711, 'MCK': 0.027653265292048958, 'NFLX': 0.03303902022215883, 'DFS': 0.09066330209084357, 'SRCL': -0.004863137418368686, 'LMT': 0.01415358744394626}",{}
2017-10-01,"{'AVP': -0.03404255319148939, 'COV': 0.0, 'KEY': -0.03345070422535213, 'QEP': 0.0642139494248412, 'TPR': 0.022394249377937384, 'AAPL': 0.09579628132578819, 'LMT': -0.008484221417485702, 'FOSL': -0.1625929861849097, 'MHK': 0.05480335267569308, 'DISCK': -0.12352362204724417, 'NWL': -0.04489577765900587, 'FTR': 0.03681467128783124, 'CRM': 0.09197609901835259, 'GT': -0.0759493670886076, 'LB': 0.03354766564159899, 'AMT': 0.048388337564427966, 'MNK': -0.15252876639015242, 'GME': -0.09491374047527519, 'DGX': 0.00308113659705592, 'CMG': -0.11694975804618248}",{}
2017-11-01,"{'EMC': -0.010982863896001546, 'NBR': 0.055949959706819305, 'CMG': 0.11949246046340571, 'COV': 0.0, 'FOSL': -0.10943396226415096, 'NAVI': 0.025092936802973937, 'TSCO': 0.13458555919352064, 'NWL': -0.23695227463019813, 'LM': 0.03822762814943528, 'HAR': -0.023809523809523808, 'MNK': -0.313188542650299, 'CHK': 0.022613065326633167, 'MKC': 0.022382595962765407, 'CSX': 0.10317297850562945, 'CMCSA': 0.035380116959064144, 'PNC': 0.01946529080675418, 'GT': 0.07226771092915632, 'PFE': 0.04485154769425136, 'AIV': 0.008544795442775904, 'PSA': 0.024239518406051798}",{}
2017-12-01,"{'HOT': -0.1712962962962963, 'FOSL': 0.10212765957446805, 'COV': 0.0, 'CTL': 0.14661984196663738, 'INTC': 0.03205128205128209, 'CSCO': 0.03249414519906343, 'BKR': 0.05346250448510938, 'EMC': 0.11538779715572811, 'FLIR': 0.002446619217081838, 'KR': 0.0715754833401893, 'HP': 0.09026655896607429, 'HPQ': -0.01068158697863687, 'DHI': 0.0022312373225152017, 'HUM': -0.04732848314167251, 'FITB': -0.0032409074540871393, 'PNR': -0.010981770261366132, 'BAC': 0.04521674140508211, 'CMI': 0.05940594059405945, 'LEG': -0.005956471935853334, 'MYL': 0.1444414390045984}",{}
2018-01-01,"{'HAR': 0.07674418604651163, 'COV': 0.0, 'MAT': 0.02723735408560311, 'XEL': -0.053336308859629554, 'MA': 0.11352721451440777, 'PCG': -0.043076229138475496, 'BDX': 0.12947499760053757, 'ORCL': 0.08879631659723738, 'HUM': 0.130212800718866, 'UNH': 0.07130426602699777, 'FTR': 0.2061855670103092, 'MET': -0.05397788857576419, 'HPQ': 0.10096889342172363, 'TGNA': 0.024626865671641796, 'DHI': -0.045070422535211305, 'MYL': 0.011806375442739079, 'SWN': -0.2535211267605633, 'CI': 0.020637254901960823, 'ISRG': 0.17336703906058884, 'CCL': 0.06529820591562953}",{}
2018-02-01,"{'SWN': -0.1271393643031785, 'COV': 0.0, 'PSA': -0.008510638297872238, 'JNPR': -0.004977187888842845, 'MUR': -0.19191919191919196, 'KIM': -0.05899705014749267, 'PEAK': -0.0883325460557393, 'STZ': -0.014533232342359504, 'DISCA': -0.024077046548956718, 'IRM': -0.09958506224066398, 'OXY': -0.1255935058967683, 'COP': -0.0746322210261931, 'AMG': -0.0440293874172185, 'VTR': -0.13599668805630305, 'HIG': -0.09824497919305228, 'CHK': -0.19197707736389685, 'CTL': -0.007173601147776158, 'HPQ': 0.006976744186046446, 'AGN': -0.1393647291098078, 'AVGO': 0.019593547799143272}",{}
2018-03-01,"{'COV': 0.0, 'FTR': 0.07225433526011561, 'DNR': 0.25688073394495414, 'SWN': 0.20612813370473546, 'REGN': 0.07494927423130947, 'HOT': 2.0950413223140494, 'CTL': -0.051428571428571476, 'EMC': 0.24620949804873676, 'GOOG': -0.06867231714912393, 'GOOGL': -0.06525226670512092, 'RRC': 0.08924485125858124, 'MHK': -0.031892274982282094, 'MLM': 0.01591511936339526, 'GE': -0.047547169811320816, 'TGNA': -0.15144418423106956, 'BIIB': -0.04959911145048773, 'ORLY': 0.015392193079669991, 'NBR': 0.08612952916750376, 'HBAN': -0.02569593147751602, 'KIM': -0.03230890464933019}",{}
2018-04-01,"{'COV': 0.0, 'GOOGL': -0.008797026138066455, 'GOOG': -0.0053675133454566875, 'POM': -0.10511696651546812, 'NE': 0.26558265582655827, 'LRCX': -0.08152400835073072, 'ISRG': 0.06917964391403479, 'GS': -0.051467531387710964, 'HAR': -0.3465909090909091, 'EXPE': 0.0507889085986369, 'URBN': 0.09014618299945873, 'NFLX': 0.07028841542782757, 'ES': 0.020245842371655776, 'PBI': -0.05892350672941081, 'VMC': -0.018786516853932615, 'TMO': 0.022500489141068256, 'ABC': 0.05194962460644231, 'RTN': -0.043411077309382436, 'PPL': 0.021411578112609148, 'GME': 0.09112669137676942}",{}
2018-05-01,"{'COV': 0.0, 'HAR': -0.04521739130434783, 'POM': -0.009520555096771847, 'FTR': -0.10481927710843385, 'GOOGL': 0.08235757158319398, 'PBI': -0.10877875545703357, 'GOOG': 0.07036876270149758, 'AVP': -0.28853754940711457, 'EMC': -0.04477492154958625, 'RCL': -0.031213535589264953, 'LMT': -0.012394235854045478, 'REGN': -0.008615851846961389, 'KIM': 0.0649247822644496, 'CMCSA': -0.006356641017062605, 'PDCO': -0.09904306220095696, 'DVN': 0.14906474820143883, 'PPG': -0.035647093771660504, 'XEC': -0.06800746423387921, 'GAS': -0.18923766816143497, 'APTV': 0.15365148228488792}",{}
2018-06-01,"{'COV': 0.0, 'AVP': -0.1049723756906077, 'HAR': -0.034071550255536626, 'EMC': -0.0037042642853159775, 'GAS': -0.03804347826086957, 'GNW': 0.2857142857142857, 'POM': 0.0631177423039863, 'DVN': 0.05802901450725364, 'PBI': -0.058246763723920576, 'CTL': 0.04438466711499665, 'RCL': -0.012582384661473987, 'ABC': 0.03165033911077614, 'FIS': 0.0330809087285772, 'DLTR': 0.022248947684906727, 'FTR': -0.27762803234501343, 'RIG': 0.06497622820919179, 'NFX': 0.02891156462585039, 'WMT': 0.031336174479819505, 'DISCK': 0.2865792129162462, 'GWW': -0.0045587101531859246}",{}
