,long,short
2015-11-01,"{'CNX': 0.1948998178506374, 'COV': 0.0, 'R': -0.0752284595300261, 'CMG': -0.04991803278688532, 'AKAM': -0.0513749382512761, 'WDC': -0.0662671836446952, 'CMI': -0.020367054610563935, 'PRGO': -0.06643425639676376, 'IQV': 0.06234374999999992, 'FOSL': -0.2916589946602836, 'PVH': 0.004208660981282484, 'T': -0.0003802281368821887, 'UNP': -0.05440479161467431, 'MCO': 0.0890801385939421, 'WMT': 0.026963196221216245, 'BKR': 0.026116003644093513, 'EQT': -0.12762892538173437, 'PNC': 0.05154639175257721, 'LUV': -0.012623985572587969, 'WELL': -0.01137701059238914, 'EXC': -0.012815036309269574, 'PWR': 0.0995975855130785, 'WEC': -0.02553485162180813, 'WYNN': -0.11805771020788075, 'SYK': 0.006531606332337025, 'HOG': -0.010861865407319973, 'DO': 0.09598992638512183, 'NOV': 0.001701644923426043, 'MLM': 0.015104726100966701, 'CSX': 0.05988745980707404, 'CTSH': -0.05768063145112322, 'UHS': -0.00540585495675309, 'MYL': 0.14330287497214175, 'PEAK': -0.027649769585253413, 'POM': 0.0, 'KMI': -0.10545454545454547, 'ES': -0.00045413260672107225, 'TDC': 0.06289978678038378, 'ZION': 0.03775009437523594, 'TPR': 0.01904761904761905, 'KIM': -0.023406374501991976, 'CPB': 0.026630557436244633, 'DLTR': 0.14942878903274923, 'SRCL': -0.0033025099075297696, 'FITB': 0.07859733978234587}",{}
2015-12-01,"{'TT': 0.25000000000000006, 'CHK': -0.1461100569259962, 'COV': 0.0, 'FCX': -0.18000000000000005, 'KMI': -0.3680203045685279, 'AVP': 0.1882352941176471, 'ATI': -0.10941271118262265, 'SPG': 0.039578348315333405, 'PCAR': -0.04652266793258962, 'XRX': 0.0073921971252566615, 'NBL': -0.10437317784256556, 'ES': 0.013901549680948026, 'NTAP': -0.12407680945347119, 'THC': -0.09525231412361902, 'WEC': 0.03256794751640114, 'PRU': -0.0642201834862385, 'J': -0.04896907216494837, 'HP': -0.07418397626112759, 'CMG': -0.17732478398024953, 'SEE': -0.011393306432471018, 'PVH': -0.1927830500993158, 'LUV': -0.06240036438168971, 'EMC': -0.009259161289913028, 'DISCK': -0.14768502872592096, 'CNX': -0.007552870090634414, 'ZION': -0.09304851556842868, 'CPB': -0.009523809523809627, 'AVB': 0.014991069150293588, 'CHRW': -0.07788986274185548, 'SYK': -0.04130790190735702, 'BEN': -0.12122093023255809, 'MYL': 0.04221279876638392, 'PNR': -0.13056292366637193, 'GAS': -0.12560386473429952, 'GWW': 0.012480756542775513, 'MCK': 0.03722411331942463, 'PFG': -0.12456827078056636, 'PEG': -0.005728067530901562, 'UNH': 0.04064963434324235, 'ETFC': -0.0304144385026738, 'ANTM': 0.06844727599444576, 'WY': -0.07415647015202077, 'DG': 0.10012878300064401, 'AES': -0.04441776710684275, 'CME': -0.0433333333333334}",{}
2016-01-01,"{'DNR': -0.22388059701492527, 'FCX': -0.30312500000000003, 'HAR': 0.06666635703703014, 'CMG': -0.033560913164070755, 'HES': -0.12186865267434, 'BAX': -0.028141543605461075, 'COV': 0.0, 'MDLZ': -0.022371364653243814, 'AMG': -0.13490691489361697, 'COL': 0.2776726584673605, 'JEF': -0.027586206896551748, 'PVH': 0.009138742730545508, 'HOT': 0.1346938775510204, 'LUV': -0.09806872335089031, 'GPS': 0.024961793173713807, 'R': -0.0497191595589765, 'MRO': -0.2252328535139712, 'JNPR': -0.1318905675786034, 'RRC': 0.2023362536503964, 'GAS': 0.07397260273972603, 'QCOM': -0.08273724368144966, 'MOS': -0.11788132218239748, 'ABT': -0.13310069790628107, 'NWSA': -0.01145662847790512, 'HOG': -0.1048805815160957, 'ADM': -0.0210997442455243, 'WU': 0.016096579476861182, 'CSX': -0.09264768380790478, 'RHI': -0.05655466161855184, 'EXPE': -0.16672407853944193, 'XRX': -0.0632805995004163, 'DOV': -0.027835288704853942, 'SPG': -0.03132272469966676, 'SLB': 0.04057036156849433, 'CTL': 0.02293862368257911, 'MAR': -0.07064692629546186, 'MPC': -0.1913691821057388, 'CAT': -0.04548611111111119, 'NKE': 0.014693171996542808, 'PFG': -0.13259519308668657, 'COP': -0.1580961492465917, 'PPG': -0.02205474897484217, 'FMC': -0.05521071545246644, 'UPS': -0.022354513424857288, 'XOM': 0.004538341158059455}",{}
2016-02-01,"{'DNR': -0.09859154929577459, 'GNW': -0.22627737226277375, 'ADS': 0.050658241179568214, 'FCX': 0.6949541284403667, 'COV': 0.0, 'POM': 0.015873091206796173, 'REGN': -0.07950813777894968, 'HAR': 0.2653039027511197, 'HBAN': 0.02213001383125854, 'RF': -0.0759493670886076, 'CMG': 0.06939427035201214, 'BLK': 0.00018039470361154298, 'HOT': -0.06474820143884892, 'AMCR': 0.02244039270687239, 'MRK': -0.0036347114947751858, 'NBR': 0.0028233180403606003, 'DVN': -0.2718293164757013, 'ORLY': 0.0, 'SBUX': -0.037156704361873995, 'AN': 0.19948729899790266, 'GME': 0.17633182330715513, 'NSC': 0.05220125786163522, 'NTAP': 0.14490527393753191, 'DISCA': -0.08525429930479321, 'COG': -0.005189413596263512, 'NAVI': 0.13852242744063334, 'SHW': 0.08555769391682712, 'AGN': 0.02368588186946604, 'MMM': 0.05806255231717522, 'EFX': -0.0016077170418006088, 'IBM': 0.06410130558555022, 'BIIB': -0.040393578456758006, 'PPG': 0.034050385367537024, 'PHM': 0.03741935483870957, 'EOG': -0.06569233087238219, 'ECL': -0.03760514596734287, 'GOOG': -0.07021027103376602, 'TWX': -0.06444318824194463, 'GWW': 0.11690505687577424, 'CB': 0.02906520031421832, 'OXY': 0.020678092399403863, 'ITW': 0.06516542961378799, 'CF': 0.23200312989045382, 'APD': 0.05603279968762211, 'ALL': 0.06052917723812982}",{}
2016-03-01,"{'TT': 3.0, 'DNR': 0.6946564885496184, 'HES': 0.2082813669244199, 'POM': 0.569228787694091, 'SWN': 0.3654822335025381, 'PFG': 0.0424148606811147, 'ZTS': 0.0684523809523809, 'KEY': 0.04108108108108117, 'GNW': 0.29999999999999993, 'CBRE': 0.12140077821011677, 'GL': 0.051869722557297916, 'RCL': 0.09454119713156751, 'R': 0.13163739147991108, 'COV': 0.0, 'CPRI': -0.0005264081417792794, 'APH': 0.08229329173166924, 'BSX': 0.10517038777908339, 'MS': -0.0030946065428824176, 'AN': -0.12073836880768513, 'ADS': 0.0365720524017466, 'FTI': 0.10217290799815076, 'ROP': 0.08150851581508518, 'VNO': 0.08627518512140517, 'WM': 0.057496075353218205, 'DHI': 0.11996873778819853, 'IPG': 0.06637649619151265, 'STT': 0.06213435545692956, 'KMX': 0.08978460226060996, 'GE': 0.08086785009861922, 'PRGO': 0.006784709581333836, 'NSC': 0.12967359050445096, 'EOG': 0.11499599037690449, 'L': 0.04150417827298056, 'VLO': 0.06598182536546826, 'XLNX': -0.00773782430587156, 'LM': 0.20475614671503434, 'RHI': 0.17515835857890386, 'LLY': -0.008596868283696688, 'QEP': 0.4354127087940038, 'FIS': 0.08094981111710739, 'GIS': 0.06935960591133011, 'CTL': 0.05234297108673982, 'AMP': 0.10490247759620465, 'PFE': -0.005108055009823143, 'LOW': 0.11100508905852412}",{}
2016-04-01,"{'COV': 0.0, 'LNC': 0.12007986309184257, 'BSX': 0.1709401709401711, 'ALXN': 0.025097519687936973, 'HBAN': 0.058096415327564974, 'KIM': -0.01316386745347266, 'DO': 0.14596126594237127, 'IRM': 0.09830781627719586, 'TXT': 0.0744472432129864, 'MUR': 0.45747236905333977, 'BWA': -0.05441217930645616, 'MS': 0.09313725490196077, 'MNK': 0.03802091980740505, 'HAR': 0.06976715927510976, 'AMP': 0.02345339236568156, 'FAST': -0.024847632442569042, 'VRTX': 0.06732472791698314, 'WDC': -0.1281800391389433, 'COG': 0.05094339622641518, 'PRGO': -0.24139922448642845, 'DD': 0.04400977995110018, 'MOS': 0.04083266613290631, 'MNST': 0.08143982002249713, 'COP': 0.21336689038031328, 'ZION': 0.1467391304347827, 'DIS': 0.04516682759360593, 'C': 0.11591148577449943, 'CMA': 0.1814625338549504, 'NBL': 0.18181818181818166, 'FIS': 0.03394039735099345, 'ABC': -0.017445482866043683, 'USB': 0.059054016232857734, 'FLS': 0.11130263481901018, 'ANDV': -0.06264037933616166, 'MYL': -0.09757680657723924, 'MAC': -0.03611249791978701, 'URI': 0.107196029776675, 'XRX': -0.13140398904966755, 'JNPR': -0.07879843273835432, 'HOT': -0.232, 'STX': -0.3576614444019871, 'PWR': 0.06281066425666519, 'RF': 0.2023289665211062, 'EXPE': 0.0840975609756098, 'A': 0.03444648961346312}",{}
2016-05-01,"{'HAR': 0.0869577069953724, 'RF': 0.040865384615384595, 'AMCR': 0.06941431670281982, 'HOT': 0.4583333333333333, 'HBAN': 0.030127462340672047, 'SWN': 0.03875379939209725, 'GPS': -0.22110817941952504, 'AVP': -0.17584745762711856, 'CNX': 0.017488076311605774, 'COV': 0.0, 'AES': -0.005274261603375602, 'MOS': -0.09786747905559787, 'MRO': -0.06405425772418988, 'NEM': -0.07550077041602474, 'FOSL': -0.31624141315014714, 'BBBY': -0.05708039834831191, 'CSX': -0.023940345368916774, 'ETFC': 0.1075050709939149, 'FLR': -0.030944300259532924, 'HRB': 0.048037492677211496, 'NRG': 0.09103448275862071, 'CNP': 0.06267332224070987, 'GME': -0.11307810944302367, 'RL': 0.011188317041573465, 'HSY': 0.004045692527367791, 'M': -0.16536712150747238, 'GD': 0.00816231343283591, 'ANTM': -0.06716082659478885, 'KLAC': 0.04480683977200758, 'MAS': 0.061050477489768044, 'JNPR': 0.007582938388625599, 'LB': -0.12766293198674447, 'PLD': 0.04537521815008727, 'ETR': 0.019175911251980995, 'KIM': 0.0018390804597700758, 'VRTX': 0.10576923076923091, 'EA': 0.23790322580645162, 'TPR': -0.026474820143884942, 'SRCL': 0.019030782029950066, 'STX': 0.10171568627450982, 'APA': 0.046290681220941966, 'XRAY': 0.03970308993612976, 'IPG': 0.04052684903748738, 'EXC': -0.01924991702621966, 'ANDV': -0.008432606076830352}",{}
2016-06-01,"{'AVP': -0.02583979328165377, 'GPS': 0.1828687967369135, 'CF': -0.1288852051388313, 'NE': 0.0012061991325113335, 'COV': 0.0, 'PBI': -0.03939766567972131, 'ATI': 0.046166529266281835, 'JWN': 0.0018007202881153144, 'MOS': 0.04729441840647633, 'HRL': 0.06255924170616127, 'RF': -0.11384976525821594, 'HRB': 0.08719955282280596, 'FCX': 0.005586592178770996, 'STX': 0.09285312324141824, 'M': 0.02854908095424327, 'KR': 0.027794561933534793, 'GME': -0.07208758221869065, 'PVH': 0.006770553465878664, 'FOSL': 0.01566393734425067, 'KSS': 0.06652806652806659, 'UAA': 0.06360985952822704, 'RIG': 0.2145045965270686, 'OI': -0.0370976541189307, 'CTL': 0.07240811848601209, 'AEE': 0.0938288598302362, 'JNPR': -0.03904045155221081, 'DAL': -0.16176100628930817, 'BBBY': -0.0329218106995885, 'AES': 0.1311300639658847, 'MA': -0.08180943214629458, 'DIS': -0.008593833924159385, 'GT': -0.07646826960977537, 'BLK': -0.04663740882680175, 'MCO': -0.05000531971486317, 'NTAP': 0.006320541760722374, 'LB': -0.011939218523878503, 'GLW': -0.010165864098448435, 'FE': 0.06080114449213159, 'BWA': -0.12158730158730154, 'WU': 0.000604229607250635, 'ES': 0.0857552189930413, 'SRE': 0.0739477890250401, 'FSLR': -0.026114905584572204, 'HSY': 0.22004022240624624, 'SHW': 0.010408097571443991}",{}
2016-07-01,"{'AVP': 0.06282722513089, 'GNW': 0.10852713178294565, 'POM': 0.021978130298211215, 'COV': 0.0, 'HBAN': 0.06824146981627302, 'RF': 0.08689839572192518, 'F': -0.006711409395973182, 'ADS': 0.1817204878835097, 'KEY': 0.07476635514018679, 'T': 0.01299451342766375, 'PBI': 0.08727906076635265, 'ATI': 0.3993685872138911, 'CME': 0.053909318100678345, 'BLK': 0.07080709044867217, 'MAR': 0.07988587731811685, 'HST': 0.09005763688760807, 'BAC': 0.09836065573770501, 'NE': -0.10191664131426827, 'DVN': 0.06391087657578422, 'PVH': 0.07076627944154322, 'GPS': 0.2294422081656123, 'CRM': 0.02776730745068468, 'TEL': 0.05552375500858622, 'SWN': 0.14263322884012541, 'PBCT': 0.050080775444264876, 'NAVI': 0.19037871033776882, 'AMCR': 0.012889366272824835, 'XRX': 0.08879781420765023, 'MET': 0.08031599736668865, 'REGN': 0.21810888252149, 'MHK': 0.10090099583750464, 'NEM': 0.10400866738894897, 'URBN': 0.09124087591240876, 'EXC': 0.022589882278078295, 'HRL': 0.02073459715639819, 'LHX': 0.03736038002310947, 'CVS': -0.02869139258222526, 'LUV': -0.05730963120191023, 'CMG': 0.05997500000000002, 'LIN': 0.03571082938159293, 'BBY': 0.09593023255813955, 'CHK': 0.2752941176470588, 'SHW': 0.01872593011341558, 'INTU': -0.003996282527880973, 'DFS': 0.06168300653594763}",{}
2016-08-01,"{'GNW': 0.6198630136986303, 'COV': 0.0, 'DNR': 0.0807017543859649, 'NRG': -0.12143928035982003, 'WMB': 0.17987486965589153, 'HPQ': 0.02252614641995182, 'F': -0.0009689922480619948, 'EMR': -0.044782251437962196, 'FAST': 0.007306889352818401, 'FTR': -0.11538498804986758, 'AIG': 0.09855131605794747, 'AKAM': 0.08583860759493663, 'QEP': 0.06229000181620052, 'DVA': -0.1674610331057581, 'KEY': 0.07550822846079375, 'ADP': 0.019821605550049484, 'WU': 0.07585408222350891, 'FCX': -0.20935765265662165, 'POM': -0.09374902669199864, 'SRCL': -0.04317827732027593, 'NTRS': 0.050470626419993614, 'JWN': 0.1569797612869747, 'GLW': 0.025870646766169132, 'RHI': 0.055274888558692406, 'BK': 0.0534832693362588, 'APA': -0.0409245122985581, 'CF': 0.07778819119025306, 'CB': 0.02158084042459872, 'OI': -0.04821235102925247, 'XEC': 0.11466643289208392, 'KMI': 0.08796296296296294, 'HES': 0.031025272241627246, 'RIG': -0.0892018779342724, 'PXD': 0.11179728783345007, 'COF': 0.0706301636157461, 'VZ': -0.05829787234042558, 'FITB': 0.058298631766805505, 'RF': 0.08200734394124846, 'HIG': 0.035274815422477415, 'NWSA': 0.08627773212818411, 'AMCR': 0.041357370095440146, 'TROW': -0.014442152039358778, 'AMG': -0.01529992135554454, 'NE': -0.2077028885832187, 'IFF': 0.039250960830811976}",{}
2016-09-01,"{'HAR': -0.07142821598650456, 'COV': 0.0, 'RIG': 0.11041666666666672, 'NE': 0.09688581314878886, 'BMY': -0.06381733021077289, 'DNR': 0.07666666666666666, 'FCX': 0.052999999999999936, 'DO': -0.023294509151414403, 'MLM': -0.019186145226102135, 'POM': 0.023255935235227707, 'PSA': 0.0033114296062502525, 'AMG': 0.01666666666666675, 'DVA': 0.024182297318245047, 'NUE': 0.025439407955596703, 'ADS': 0.04832484174772264, 'AVY': 0.00823447313328666, 'DLTR': -0.041995387789780236, 'PFE': -0.02484266313348791, 'PNW': 0.014387399666818157, 'OI': 0.024445707788516187, 'HPQ': 0.0888364779874213, 'NI': 0.008411214953271016, 'CPRI': -0.04275777414075293, 'MNST': -0.04860031104199067, 'JWN': 0.02207357859531777, 'CMCSA': 0.011217419993401513, 'HES': 0.002818602778337036, 'CB': -0.004807692307692327, 'VMC': 0.0035642478523121965, 'XEL': 0.0035490035490034245, 'AZO': 0.03239589911720841, 'NRG': -0.07344150298889847, 'VRSN': 0.052178590640129044, 'NFX': 0.008352668213457063, 'EXC': -0.018305084745762683, 'APA': 0.2943665107993767, 'XLNX': 0.003168316831683101, 'LNC': -0.025313568985176726, 'KR': -0.07519301779120505, 'VZ': -0.0029485144023588695, 'CHRW': 0.013035966703313936, 'KMB': -0.007464012795450536, 'THC': -0.05543976656940385, 'SCHW': -0.0019907100199071754, 'HAS': -0.025731310942578623}",{}
2016-10-01,"{'COV': 0.0, 'HAR': 0.10256265976431246, 'POM': 0.12195188652585723, 'ICE': 0.007687758722649331, 'MNST': -0.011912096939823338, 'HST': -0.001493651979088973, 'MLM': 0.03574522145868237, 'BSX': -0.07094594594594593, 'GME': -0.12830777581761438, 'DO': -0.06466250709018721, 'NRG': -0.05839416058394165, 'AZO': -0.02767005554973274, 'MOS': -0.039621016365202336, 'AVY': -0.0978563474387528, 'MCK': -0.234952184511532, 'PSA': -0.039857320099255626, 'FCX': 0.01879699248120294, 'FOSL': -0.011956521739130501, 'DISCK': -0.041968714231209514, 'DG': -0.0027075812274369253, 'LYB': -0.015917934205871925, 'CPRI': 0.08946577987556323, 'LEG': 0.009791614361034411, 'KMI': -0.11334002006018061, 'CTSH': 0.05537737866153509, 'LOW': -0.07045827735482896, 'SHW': -0.11258452291510143, 'MUR': -0.1488230827638572, 'PDCO': -0.0576428203808544, 'VFC': -0.031051964512040682, 'DNR': -0.2779456193353474, 'EMC': 0.009092331156388096, 'SPG': -0.09857543337719543, 'VRTX': -0.12260004626416834, 'VLO': 0.11686033764525319, 'DAL': 0.06426592797783934, 'LNC': 0.061882352941176534, 'PCG': 0.01757350456235213, 'NEM': -0.05113322277501386, 'FITB': 0.06976744186046521, 'TGT': 0.0034745201853077575, 'FLR': 0.01651492695320773, 'COST': -0.02858158549591191, 'ALLE': -0.07022047719722137, 'CCL': 0.007366482504604059}",{}
2016-11-01,"{'DNR': 0.5303643724696354, 'GNW': 0.028846153846153872, 'COV': 0.0, 'AMZN': -0.06061326658322897, 'REGN': 0.09759203519333187, 'HOT': 0.22384428223844283, 'HES': 0.15328305235137543, 'JNPR': 0.07136788445199659, 'CMG': 0.10006106361718667, 'CHK': 0.26582278481012656, 'SHW': 0.09625194991357133, 'AVB': -0.040272001056314746, 'KMI': 0.07619047619047616, 'EMR': 0.1085152838427949, 'VFC': 0.0041367298062268175, 'VZ': 0.032663924510041166, 'RIG': 0.3285272914521111, 'PEAK': -0.034117647058823565, 'SWN': 0.10623781676413255, 'MLM': 0.16704152723682056, 'WEC': -0.04546319193456345, 'BIIB': 0.0501374852694355, 'DO': 0.062352941176470514, 'PNR': 0.04229074889867856, 'NEM': -0.13938179736691464, 'MCK': 0.13308823529411756, 'BMY': 0.10828583954405974, 'CBRE': 0.12383900928792567, 'MHK': 0.07637790982936264, 'NWSA': -0.053586862575626705, 'DISCA': 0.04837461300309598, 'AES': -0.02747791952894989, 'SPG': -0.020033175960188943, 'BLK': 0.07987528526887584, 'GPS': -0.07719453021614468, 'ETN': 0.06990057246158483, 'TJX': 0.07086842869590466, 'ISRG': -0.04410192444761216, 'F': 0.01536885245901643, 'AGN': -0.06762524133726248, 'MU': 0.13546511627906987, 'NRG': 0.06479690522243713, 'ATI': 0.27378358750907766, 'HAR': -0.06976715927510976, 'IRM': -0.008630835621812431}",{}
2016-12-01,"{'COV': 0.0, 'CTL': 0.010290556900726496, 'AMZN': -0.003375819034834683, 'GNW': -0.11805555555555561, 'THC': -0.025607353906763004, 'MNST': -0.0035955056179774515, 'FMC': 0.0025845358604350086, 'ZBH': 0.016209097355891083, 'AVP': -0.059813084112149424, 'CME': 0.04891853648675969, 'TRIP': -0.040707141195626885, 'PBI': 0.061491374513077374, 'EOG': -0.043597800471327545, 'NWSA': -0.011839708561020108, 'FTR': -0.03998770026634348, 'HAR': -0.3465337827176716, 'XYL': -0.045921450151057426, 'AME': 0.020425714900021562, 'CTSH': 0.014312617702448172, 'KLAC': -0.01270839027056582, 'STI': 0.04597225098364048, 'FLR': -0.030465949820788554, 'OKE': 0.027280663465735485, 'AN': 0.08231368186874295, 'LRCX': 0.005173463177115085, 'CAT': -0.033937170373767415, 'HAL': 0.00343920695933647, 'KO': 0.028698801894678213, 'JPM': 0.07004697430229356, 'SO': 0.05271122320302657, 'COP': 0.0, 'DVN': -0.0765794511805999, 'WFC': 0.03717948717948722, 'ES': 0.08604498798864377, 'NTRS': 0.07862214041546153, 'MS': 0.011734028683181115, 'CCI': 0.054352324458546174, 'BSX': 0.05718475073313774, 'ESRX': -0.09355646330214777, 'CPRI': -0.07569892473118287, 'SPGI': -0.09933142311365804, 'USB': 0.03687974966472952, 'AGN': 0.08086752765516868, 'KMI': -0.07581227436823099, 'PHM': -0.021229050279329555}",{}
2017-01-01,"{'COV': 0.0, 'WYNN': 0.16326278004703548, 'SWN': -0.15, 'FCX': 0.23488905891354248, 'RL': -0.03114268798105399, 'ATI': 0.3372307692307693, 'THC': 0.1742323097463284, 'HOG': -0.028204144282425153, 'AMCR': 0.0, 'GNW': -0.13846153846153847, 'GM': 0.046895640686922, 'CNX': -0.062416998671978835, 'L': -0.013589301121656655, 'TJX': -0.00871520944616256, 'FISV': 0.005804156524995362, 'DIS': 0.05077350257834183, 'HAR': -0.09091089014851644, 'HAS': 0.06285954819699739, 'T': -0.0008566533409480621, 'OI': 0.06743515850144081, 'PG': 0.052743175192154844, 'POM': 0.11184178172597828, 'MS': -0.009350518069244312, 'AMZN': 0.08649989444796292, 'RHI': -0.04905578467549377, 'M': -0.1826689774696708, 'EQT': -0.058445353594389245, 'FMC': 0.05116772823779186, 'FLIR': -0.02998846597462512, 'NWSA': 0.0639853747714809, 'NUE': -0.02764891445537209, 'MUR': -0.09810916874777025, 'PNR': 0.03896473265073961, 'MNST': -0.04591265397536388, 'GPS': 0.013381369016984127, 'CTL': 0.06202457577530712, 'ORCL': 0.043096349162777936, 'GT': 0.04701754385964912, 'MCHP': 0.04409345179335307, 'SBUX': -0.012279355333844985, 'ALXN': 0.06080038964201647, 'VRSN': 0.04863380834095959, 'SPGI': 0.10853973414937372, 'URBN': -0.07911172796668983, 'AVP': 0.14035087719298242}",{}
2017-02-01,"{'COV': 0.0, 'CNX': -0.08912280701754383, 'HBAN': 0.03193277310924361, 'SWN': -0.1810250817884406, 'HST': -0.008810572687224705, 'KEY': 0.03648732220160791, 'MRO': -0.057668711656441794, 'UAA': -0.047575057736720446, 'MSFT': 0.0, 'DO': 0.023086269744835904, 'M': 0.13284920973942757, 'CBRE': 0.16748607014093725, 'GT': 0.07849031396125578, 'SNA': -0.06248138662219299, 'DNR': -0.1982248520710059, 'WDC': -0.04466019417475727, 'T': -0.01168424052436602, 'DISCK': 0.012991699747383595, 'RIG': -0.018465909090909075, 'CMCSA': -0.005988023952095833, 'KMI': -0.0516359918200408, 'NWSA': 0.0429553264604811, 'RF': 0.049042145593869636, 'LM': 0.18175338560228077, 'ABT': 0.08591153157760162, 'MOS': 0.0026631158455393427, 'GD': 0.046897289586305194, 'BDX': 0.040805385119437626, 'MS': 0.05456821026282852, 'NAVI': 0.015772870662460654, 'TJX': 0.05236343051231253, 'NFX': -0.0984174085064292, 'UNH': 0.016144718926278993, 'CHK': -0.16282642089093702, 'OKE': -0.0724487683709377, 'CHRW': 0.07744941039452624, 'HIG': -0.0017632797002424135, 'BKR': -0.05062978513213149, 'WMT': 0.0673642903858732, 'CTAS': 0.019079885877318122, 'YUM': -0.0024232633279482807, 'ALL': 0.09222065063649217, 'GNW': 0.1924198250728862, 'DTE': 0.03241547577553162, 'QEP': -0.2329977246871444}",{}
2017-03-01,"{'DNR': -0.06859205776173283, 'COV': 0.0, 'CHK': 0.08, 'HBAN': -0.06995230524642296, 'FCX': -0.03068862275449103, 'QEP': -0.08627456734331557, 'CNX': 0.0623100303951368, 'MRO': -0.021921341070277232, 'DO': -0.020515826494724377, 'AVP': -0.013483146067415842, 'NWSA': 0.013888888888888883, 'NFLX': 0.034794175301036116, 'OMC': 0.011127110878387149, 'WMB': 0.0385103681760474, 'NBR': -0.11705383119526053, 'RL': 0.025782937365010753, 'HRB': 0.12939208031232574, 'ZTS': -0.006838905775075977, 'PVH': 0.11886136462407645, 'EL': 0.019390926041019295, 'NAVI': -0.04447852760736184, 'JCI': 0.002868318122555396, 'URBN': -0.09035222052067379, 'STZ': 0.01241424371120534, 'HD': 0.006823913365969559, 'PEAK': -0.04033430232558138, 'MSI': 0.08698556921432377, 'SWN': 0.08068783068783074, 'MCK': -0.020110814693207454, 'KR': -0.07638190954773873, 'LH': 0.002235417394341552, 'LOW': 0.011400864893198854, 'SCHW': -0.016838401608444378, 'MA': 0.009423604757548044, 'ACN': -0.027278203252732017, 'VZ': -0.016339869281045815, 'PNR': 0.06653940550859007, 'BMY': -0.04591439688715952, 'JPM': -0.053379508000955325, 'FB': 0.04088810727632456, 'MLM': -0.01951896392229417, 'HUM': -0.02573653911276678, 'XOM': 0.003836317135550018, 'CMI': 0.0016772405746373383, 'TMO': -0.035927005449245895}",{}
2017-04-01,"{'COV': 0.0, 'DNR': -0.13281249999999994, 'URBN': -0.03744215397559952, 'NBR': -0.2142905588714053, 'RIG': -0.1140562248995984, 'AMGN': -0.007936507936507922, 'GS': -0.026954921803127935, 'HBAN': -0.04911092294665538, 'AIZ': 0.004376122082585285, 'NSC': 0.04684085510688842, 'SPG': -0.04074497411416663, 'QEP': -0.06934291894847727, 'MKC': 0.02202785876255271, 'GWW': -0.1720316380023912, 'TDC': -0.061434544869733036, 'FCX': -0.05504587155963308, 'SEE': 0.008445945945945981, 'NFLX': 0.03749147920927062, 'LM': 0.033771106941838706, 'FOSL': -0.012027491408934755, 'IBM': -0.07781324820430977, 'FB': 0.058620446699076956, 'XEC': -0.02167667798380786, 'TEL': 0.036175710594315395, 'CMI': -0.003994770482277828, 'WHR': 0.08062427146742662, 'LNC': 0.012584865043881404, 'CA': 0.03288391976323578, 'YUM': 0.03634251576501833, 'DOV': -0.027727645611156763, 'MUR': -0.08659549228944238, 'FAST': -0.12048192771084326, 'NTRS': 0.04074490688663905, 'MLM': 0.009106780540744618, 'POM': 0.3320897312458372, 'XRAY': 0.012325390304026294, 'TIF': -0.03942048517520221, 'AAPL': -0.0004373815424989231, 'HRB': 0.06617283950617284, 'SRE': 0.023039166583191398, 'AKAM': 0.02008704385671235, 'M': -0.01295986622073588, 'LMT': 0.006894034632385695, 'COST': 0.05831034703957922, 'AXP': 0.005067342312308437}",{}
2017-05-01,"{'COV': 0.0, 'DNR': -0.3139013452914798, 'NE': -0.15800415800415799, 'EOG': -0.024038461538461443, 'NBR': -0.1456270716436664, 'IVZ': -0.03254113345521026, 'OMC': 0.015982662874170484, 'HAS': 0.05802939575394679, 'ORLY': -0.025599742392529323, 'HSY': 0.07319515369980978, 'MAR': 0.14012738853503173, 'PEP': 0.041959406713505044, 'FLR': -0.1251564455569462, 'DE': 0.09102964857440574, 'CHK': -0.03619047619047619, 'IRM': -0.0007235890014471626, 'AEE': 0.0357856857257097, 'CME': 0.006355530259912746, 'LNC': -0.020955165692007782, 'MCK': 0.17904975682753466, 'VAR': 0.0892091079089209, 'MAC': -0.07125700560448363, 'CVS': -0.06808228268082277, 'AAPL': 0.057107790051259814, 'BXP': -0.043587958935096496, 'AKAM': -0.2294492564144468, 'WMT': 0.05372791265622748, 'UNP': -0.01356385519151783, 'PXD': -0.03742461865909888, 'COF': -0.04286089929003425, 'XRAY': 0.0009707167125059888, 'LHX': 0.010217596972563844, 'M': -0.19602032176121942, 'URI': -0.009835169838812479, 'APH': 0.02788051209103852, 'CF': 0.011958762886597902, 'RL': -0.16208681800079652, 'LYB': -0.05265764278639812, 'ADBE': 0.056291883842144466, 'CMI': 0.0456061484918795, 'FAST': -0.0380116959064328, 'GWW': -0.10181798026826282, 'TWX': 0.0014091595369904438, 'PNC': -0.01644231637907664, 'GILD': -0.05316208746545271}",{}
